expression_hash,candidate_id,phase3bk_rank,factor_lane,fields,expression,horizon_min,shard_count,ic_mean,ic_abs_mean,ic_hit_rate,spread_mean,spread_abs_mean,spread_hit_rate,wrong_lag_prev_ic_mean,wrong_lag_future_ic_mean,mean_one_way_turnover,signal_unique_min,signal_nonnull_sum,eval_rows_sum,expected_direction,primary_horizon_min,aligned_ic_mean,aligned_spread_mean,blocker_flags,phase3bl_decision,source_generator,source_lane,policy_score,note,open_direction,abs_aligned_ic_mean,positive_horizon_count,phase3bp_blocker_flags,phase3bp_decision
211320307bc92ff592be8fd2,phase3bs_00149,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2117119988,0.2161130439,0.02941176471,-0.0006627628068,0.0007945782305,0.05147058824,-0.005985378283,0.5738211251,0.7923420221,1924,45322,51736,1,0,-0.2117119988,-0.0006627628068,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.10162235,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_10 x m1_first30_vol spread,short_top,0.2117119988,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
c17a68376722d7e7ad968e4c,phase3bs_00005,,rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))))",1,4,0.2114489757,0.2174158213,0.9671052632,0.0006535246724,0.0008906383492,0.9473684211,0.007744419599,-0.581031567,0.7911052282,2392,50464,51736,1,0,0.2114489757,0.0006535246724,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.20155526,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform bar_loc_shift_10,long_top,0.2114489757,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
869dc7b7f98bac6655c87ab5,phase3bs_00080,,cem_atom::rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5)))))",1,4,0.1996020923,0.2039659158,0.9671052632,0.0006536067107,0.0008379833781,0.9473684211,0.008339475825,-0.5911496014,0.7959524233,2383,50464,51736,1,0,0.1996020923,0.0006536067107,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.19557046,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_5,long_top,0.1996020923,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
c9d6bc5d6979c13389efd0d5,phase3bs_00078,,cem_atom::rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))))",1,4,-0.1996020923,0.2039659158,0.03289473684,-0.000654563395,0.0008332813119,0.05263157895,-0.008339475825,0.5911496014,0.7960300183,2383,50464,51736,1,0,-0.1996020923,-0.000654563395,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.19562155,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_5,short_top,0.1996020923,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
2fbfb85351a738700b2cc389,phase3bs_00135,,cem_interaction::rx_intraday_return::rx_opening_amount::spread,intraday_ret_from_open|m1_first30_vol|volume,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,3)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.1915834089,0.1918753008,0.007352941176,-0.0008334338577,0.0008434272192,0.02941176471,-0.03132705494,0.4521195637,0.784507936,1924,45322,51736,1,0,-0.1915834089,-0.0008334338577,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.11471173,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_3 x m1_first30_vol spread,short_top,0.1915834089,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
b654a78fc6d3f92c0a90f659,phase3bs_00013,,rx_intraday_return::inverted,intraday_ret_from_open,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,2))))",1,4,0.1910791325,0.2002168989,0.9671052632,0.0007959342013,0.000948437683,0.9276315789,0.03889127885,-0.5428186353,0.7868776537,1899,50464,51736,1,0,0.1910791325,0.0007959342013,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.17085674,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_2,long_top,0.1910791325,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
4de821be9966b544c2f5d401,phase3bs_00086,,cem_atom::rx_intraday_return::rank,intraday_ret_from_open,"CSRank(ZScore(Delta($intraday_ret_from_open,2)))",1,4,-0.1910791325,0.2002168989,0.03289473684,-0.0007912108054,0.0009522599606,0.07236842105,-0.03889127885,0.5428186353,0.7867305935,1899,50464,51736,1,0,-0.1910791325,-0.0007912108054,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.1536251,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed atom intraday_delta_2,short_top,0.1910791325,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
738322708e0f410436424230,phase3bs_00160,,cem_interaction::rx_intraday_return::rx_opening_amount::spread,intraday_ret_from_open|m1_first5_vol|volume,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,2)),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.1908215085,0.1908849818,0.006756756757,-0.0008490441679,0.0008742186845,0.04054054054,-0.03647030462,0.5409596432,0.7825602294,1924,49181,51736,1,0,-0.1908215085,-0.0008490441679,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.10789723,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_2 x m1_first5_vol spread,short_top,0.1908215085,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
019df0e6295f91b8f00d0894,phase3bs_00132,,cem_interaction::rx_intraday_return::rx_opening_amount::spread,intraday_ret_from_open|m1_first30_vol|volume,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,2)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.1907098042,0.1909570183,0.01470588235,-0.0008616353193,0.0008984760381,0.03676470588,-0.03591850859,0.5412979358,0.7840873844,1924,45322,51736,1,0,-0.1907098042,-0.0008616353193,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.11467223,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_2 x m1_first30_vol spread,short_top,0.1907098042,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
48427b181c8c67c20617396f,phase3bs_00156,,cem_interaction::rx_intraday_return::rx_opening_amount::spread,intraday_ret_from_open|m1_first5_vol|volume,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,3)),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.1898704436,0.1899499919,0.006756756757,-0.000826696906,0.000835363765,0.01351351351,-0.03182640423,0.4473061766,0.7821768267,1924,49181,51736,1,0,-0.1898704436,-0.000826696906,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.10793673,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction intraday_delta_3 x m1_first5_vol spread,short_top,0.1898704436,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
