expression_hash,candidate_id,phase3bk_rank,factor_lane,fields,expression,horizon_min,shard_count,ic_mean,ic_abs_mean,ic_hit_rate,spread_mean,spread_abs_mean,spread_hit_rate,wrong_lag_prev_ic_mean,wrong_lag_future_ic_mean,mean_one_way_turnover,signal_unique_min,signal_nonnull_sum,eval_rows_sum,expected_direction,primary_horizon_min,aligned_ic_mean,aligned_spread_mean,blocker_flags,phase3bl_decision,source_generator,source_lane,policy_score,note,open_direction,abs_aligned_ic_mean,positive_horizon_count,phase3bp_blocker_flags,phase3bp_decision
8bb93472da4cf43a44c5b203,phase3bt_00047,,cem_resample::rx_range_location::rx_opening_amount::elite_spread_mean3,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Mean(Div($m1_first30_vol,Add(Abs($volume),0.000001)),3))))",1,4,-0.2448487638,0.2448487638,0,-0.0008102116894,0.0008123410251,0.00625,-0.01364922977,0.5535227234,0.7907164974,2236,53102,62131,1,0,-0.2448487638,-0.0008102116894,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.13051588,phase3bt_ast_cem_dominant_ucb: cem round 4 elite resample bar_loc_shift_30 x m1_first30_vol,short_top,0.2448487638,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
782b36f6c1302e395026b82f,phase3bt_00050,,cem_resample::rx_range_location::rx_opening_amount::elite_spread_mean3,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Mean(Div($m1_first30_vol,Add(Abs($volume),0.000001)),3))))",1,4,-0.240191251,0.240191251,0,-0.0007868115449,0.0007884346391,0.0125,-0.01121482029,0.5618249911,0.7933538554,2236,53102,62131,1,0,-0.240191251,-0.0007868115449,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.1265941,phase3bt_ast_cem_dominant_ucb: cem round 4 elite resample bar_loc_shift_15 x m1_first30_vol,short_top,0.240191251,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
3b60efa4b19d2b1c6750e7b9,phase3bt_00101,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first15_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2398860948,0.2398860948,0,-0.0008235561053,0.0008265702649,0.005681818182,-0.009603655068,0.5719362127,0.7949707356,2236,58301,62131,1,0,-0.2398860948,-0.0008235561053,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.10664699,phase3bt_ast_cem_dominant_ucb: cem seed interaction bar_loc_shift_15 x m1_first15_vol spread,short_top,0.2398860948,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
7d65ec9a9c9d19802bb0ae8d,phase3bt_00104,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2382128264,0.2384644783,0.005434782609,-0.0008830418139,0.0008995481901,0.01086956522,-0.01323328915,0.5741972395,0.7969165223,2236,60859,62131,1,0,-0.2382128264,-0.0008830418139,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.10674506,phase3bt_ast_cem_dominant_ucb: cem seed interaction bar_loc_shift_15 x m1_first5_vol spread,short_top,0.2382128264,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
037ebb99ccf67b9e6f41481e,phase3bt_00048,,cem_resample::rx_range_location::rx_opening_amount::elite_inverted_product,close|high|low|m1_first30_vol|volume,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001))))))",1,4,-0.2364114464,0.2370667774,0.006097560976,-0.0007872292472,0.0007889929051,0.006097560976,-0.01263427757,0.5436670015,0.7844476927,2236,54390,62131,1,0,-0.2364114464,-0.0007872292472,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.14055609,phase3bt_ast_cem_dominant_ucb: cem round 2 elite resample bar_loc_shift_30 x m1_first30_vol,short_top,0.2364114464,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
e9a424f121186b5731b6313a,phase3bt_00094,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first15_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2340426185,0.2340426185,0,-0.0007968400111,0.0007991838649,0.005681818182,-0.00874232458,0.5776922078,0.7950730568,2236,58301,62131,1,0,-0.2340426185,-0.0007968400111,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.10652939,phase3bt_ast_cem_dominant_ucb: cem seed interaction bar_loc_shift_10 x m1_first15_vol spread,short_top,0.2340426185,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
9bcf30cce80ba18f8b864fb8,phase3bt_00086,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first15_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2327745686,0.2327745686,0,-0.0007960352819,0.0007997863746,0.005681818182,-0.008627812443,0.5806661342,0.7987111381,2236,58301,62131,1,0,-0.2327745686,-0.0007960352819,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.10827875,phase3bt_ast_cem_dominant_ucb: cem seed interaction bar_loc_shift_8 x m1_first15_vol spread,short_top,0.2327745686,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
f8c24bade7912feea98fa4ad,phase3bt_00098,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2323165821,0.23268813,0.005434782609,-0.0008388366118,0.0008539933982,0.01630434783,-0.01250036504,0.579875132,0.7943636602,2236,60859,62131,1,0,-0.2323165821,-0.0008388366118,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.10662746,phase3bt_ast_cem_dominant_ucb: cem seed interaction bar_loc_shift_10 x m1_first5_vol spread,short_top,0.2323165821,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
25e5ada3e7d70679160a1906,phase3bt_00049,,cem_resample::rx_range_location::rx_opening_amount::elite_spread_mean3,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Mean(Div($m1_first30_vol,Add(Abs($volume),0.000001)),3))))",1,4,-0.2316880531,0.2316880531,0,-0.0007524789024,0.00075554019,0.00625,-0.008934122937,0.5720891293,0.7950234942,2236,53102,62131,1,0,-0.2316880531,-0.0007524789024,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.12740998,phase3bt_ast_cem_dominant_ucb: cem round 2 elite resample bar_loc_shift_8 x m1_first30_vol,short_top,0.2316880531,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
569324809acd73aa171bf2c4,phase3bt_00080,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2310255397,0.2315327865,0.005434782609,-0.0008573830792,0.0008684974024,0.01630434783,-0.01224893608,0.5831121212,0.7985619111,2236,60859,62131,1,0,-0.2310255397,-0.0008573830792,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_cem_dominant_ucb,phase3bt_ast_cem_dominant_ucb,0.10837682,phase3bt_ast_cem_dominant_ucb: cem seed interaction bar_loc_shift_8 x m1_first5_vol spread,short_top,0.2310255397,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
