expression_hash,candidate_id,phase3bk_rank,factor_lane,fields,expression,horizon_min,shard_count,ic_mean,ic_abs_mean,ic_hit_rate,spread_mean,spread_abs_mean,spread_hit_rate,wrong_lag_prev_ic_mean,wrong_lag_future_ic_mean,mean_one_way_turnover,signal_unique_min,signal_nonnull_sum,eval_rows_sum,expected_direction,primary_horizon_min,aligned_ic_mean,aligned_spread_mean,blocker_flags,phase3bl_decision,source_generator,source_lane,policy_score,note,open_direction,abs_aligned_ic_mean,positive_horizon_count,phase3bp_blocker_flags,phase3bp_decision
eac8039dd584de14582c9d95,phase3bt_00028,,rx_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2472259816,0.2472259816,0,-0.000832337729,0.0008363474818,0.006097560976,-0.0141006176,0.5599796222,0.7918501624,2236,54390,62131,1,0,-0.2472259816,-0.000832337729,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.31338286,phase3bt_seed_ast_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first30_vol spread,short_top,0.2472259816,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
99d1e7f5a79f49f3a2661218,phase3bt_00001,,rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30)))))",1,4,0.2468934542,0.2468934542,1,0.0009093652114,0.0009170324403,0.9891304348,0.01504791004,-0.5818060379,0.7880977469,2468,60859,62131,1,0,0.2468934542,0.0009093652114,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.51984687,phase3bt_seed_ast_rx_ucb_fresh: rx atom transform bar_loc_shift_30,long_top,0.2468934542,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
8563d3c7e146fa9af386e693,phase3bt_00060,,rx_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first15_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2439087238,0.2439087238,0,-0.0008430779539,0.0008468143144,0.005681818182,-0.01214232892,0.5640889759,0.792134458,2236,58301,62131,1,0,-0.2439087238,-0.0008430779539,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.29380494,phase3bt_seed_ast_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first15_vol spread,short_top,0.2439087238,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
0752a3b3511d4b7b0a6ed37c,phase3bt_00004,,rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15)))))",1,4,0.2433300528,0.2433300528,1,0.0009034535899,0.0009117536402,0.9891304348,0.01356434857,-0.5891653191,0.7959763464,2598,60859,62131,1,0,0.2433300528,0.0009034535899,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.49943901,phase3bt_seed_ast_rx_ucb_fresh: rx atom transform bar_loc_shift_15,long_top,0.2433300528,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
b4534e0bb90bc0a942afca65,phase3bt_00059,,rx_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2416284167,0.2416284167,0,-0.0008885149429,0.0009004931371,0.01630434783,-0.01487461671,0.5669314576,0.7920839769,2236,60859,62131,1,0,-0.2416284167,-0.0008885149429,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.29442805,phase3bt_seed_ast_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first5_vol spread,short_top,0.2416284167,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
c17a68376722d7e7ad968e4c,phase3bt_00003,,rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))))",1,4,0.237386568,0.237386568,1,0.0008768674642,0.0008907033721,0.9836956522,0.01298519748,-0.5952452177,0.7943376951,2635,60859,62131,1,0,0.237386568,0.0008768674642,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.49972141,phase3bt_seed_ast_rx_ucb_fresh: rx atom transform bar_loc_shift_10,long_top,0.237386568,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
c8af19143070433e5893b16e,phase3bt_00024,,rx_interaction::rx_range_location::rx_opening_amount::product,close|high|low|m1_first30_vol|volume,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,0.2364114464,0.2370667774,0.993902439,0.0007864207104,0.0007883856628,0.993902439,0.01263427757,-0.5436670015,0.7841167862,2236,54390,62131,1,0,0.2364114464,0.0007864207104,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.31778116,phase3bt_seed_ast_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first30_vol product,long_top,0.2364114464,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
40d0c61f06fc8f8c8ebe806f,phase3bt_00002,,rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8)))))",1,4,0.2361597239,0.2361597239,1,0.0008754005677,0.000889929806,0.9836956522,0.01275795078,-0.5987738306,0.7980077023,2641,60859,62131,1,0,0.2361597239,0.0008754005677,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.50271333,phase3bt_seed_ast_rx_ucb_fresh: rx atom transform bar_loc_shift_8,long_top,0.2361597239,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
a54442f9861634d17f663086,phase3bt_00057,,rx_interaction::rx_range_location::rx_opening_amount::product,close|high|low|m1_first15_vol|volume,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,0.232573613,0.2327176903,0.9943181818,0.0007871608741,0.0007895070614,0.9886363636,0.01058404187,-0.5461263126,0.786391635,2236,58301,62131,1,0,0.232573613,0.0007871608741,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.29820324,phase3bt_seed_ast_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first15_vol product,long_top,0.232573613,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
561e0458e2352b1a47c9f279,phase3bt_00056,,rx_interaction::rx_range_location::rx_opening_amount::product,close|high|low|m1_first5_vol|volume,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,0.2278531972,0.2278531972,1,0.0008155728663,0.0008155728663,1,0.01089937583,-0.5441729401,0.7868516268,2236,60859,62131,1,0,0.2278531972,0.0008155728663,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_seed_ast_rx_ucb_fresh,phase3bt_seed_ast_rx_ucb_fresh,0.29882635,phase3bt_seed_ast_rx_ucb_fresh: rx interaction bar_loc_shift_30 x m1_first5_vol product,long_top,0.2278531972,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
