expression_hash,candidate_ids,horizon_min,shard_count,row_count,memory_hit_any,fresh_eligible_any,fresh_eligible_all,lane,factor_lane,source_lane,fields,expression,ic_mean_mean,ic_mean_median,ic_mean_std,ic_abs_mean_mean,ic_count_mean,ic_positive_share,ic_negative_share,ic_direction_share,spread_mean_mean,spread_hit_rate_mean,spread_direction_share,directional_robust_score,spread_directional_score
8546ce960e1665f2453ea15d,phase3bj_large_1min_012222,5,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,close|m1_first30_vwap|volume,"CSRank(Div(ZScore(Div(Sub($m1_first30_vwap,$close),Add(Abs($close),0.000001))),Add(Abs(ZScore(Sub(ZScore(Mean($volume,5)),ZScore(Mean($volume,45))))),0.000001)))",0.04811838124,0.04858568532,0.002041991249,0.09331639218,2073,1,0,1,0.0001560791132,0.5853533526,1,0.04858568532,0.0001560791132
b7f88f62ccc3d0301dbc86cd,phase3bj_large_1min_006366,30,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close,"CSRank(Sub(ZScore(Mul(ZScore(Delta($amount,30)),Neg(ZScore(Delta($close,30))))),ZScore(Div(Std($close,8),Add(Abs(Mean($close,8)),0.000001)))))",0.04860321567,0.04856091291,0.001381981353,0.1118245107,2368,1,0,1,0.0001974399047,0.5333614865,1,0.04856091291,0.0001974399047
60ee4dd67606a55997e87a49,phase3bj_large_1min_009923,30,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,close|volume|vwap,"CSRank(Div(ZScore(Div(Std($close,10),Add(Abs(Mean($close,10)),0.000001))),Add(Abs(ZScore(Div(Delta($volume,5),Add(Abs(Add(Std($vwap,5),0.000001)),0.000001)))),0.000001)))",-0.04861413153,-0.04848303817,0.001351121084,0.1093944042,2334,0,1,1,-0.000205868045,0.4695265638,1,0.04848303817,0.000205868045
801b15138c021e481c6dca47,phase3bj_large_1min_012843,5,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close|m1_first15_vwap,"CSRank(Add(ZScore(Div(Sub($m1_first15_vwap,$close),Add(Abs($close),0.000001))),ZScore(Sub(ZScore(Mean($amount,1)),ZScore(Mean($amount,30))))))",0.04829655557,0.04847748258,0.001680910589,0.0895896607,2222,1,0,1,0.0002088540707,0.6074763726,1,0.04847748258,0.0002088540707
f80fa77fb11d489041f7e9d6,phase3bj_large_1min_011262,1,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,close|m1_first30_vwap|m1_first5_vwap|vwap,"CSRank(Div(ZScore(Div(Sub($m1_first5_vwap,$close),Add(Abs($close),0.000001))),Add(Abs(ZScore(Div(Sub($m1_first30_vwap,$vwap),Add(Abs($vwap),0.000001)))),0.000001)))",0.04701225151,0.04813408105,0.002653864936,0.07193737461,2093.9375,1,0,1,0.0001784567589,0.7064375893,1,0.04813408105,0.0001784567589
c32780d6a803e8a4944e7918,phase3bj_large_1min_001478,15,16,16,False,True,True,sidecar_context_formula,opening_vwap_residual,phase3bj_large_1min_surrogate,close|m1_first30_vwap,"CSRank(Div(Sub($m1_first30_vwap,$close),Add(Abs($close),0.000001)))",0.04740092862,0.04788362395,0.002553777137,0.109622148,2110,1,0,1,0.0001564126571,0.5523104265,1,0.04788362395,0.0001564126571
79d3068fbb4e304eb5fbee48,phase3bj_large_1min_012338,5,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close|m1_first30_vwap,"CSRank(Div(ZScore(Div(Sub($m1_first30_vwap,$close),Add(Abs($close),0.000001))),Add(Abs(ZScore(Div(Delta($amount,8),Add(Abs(Mean($amount,45)),0.000001)))),0.000001)))",0.04710153747,0.04786376439,0.002380745922,0.09360861181,2073,1,0,1,0.0001758273572,0.5995839363,1,0.04786376439,0.0001758273572
e6e4bf658dfbc6d0107eea72,phase3bj_large_1min_009871,30,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close,"CSRank(Div(ZScore(Div(Std($close,20),Add(Abs(Mean($close,20)),0.000001))),Add(Abs(ZScore(Div(Delta($amount,5),Add(Abs(Add(Std($close,5),0.000001)),0.000001)))),0.000001)))",-0.04742889267,-0.04778397869,0.00149200071,0.1111739696,2379,0,1,1,-0.0001352829078,0.4763818831,1,0.04778397869,0.0001352829078
3305abde18536e10bc127cee,phase3bj_large_1min_010824,5,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close|m1_first5_vwap,"CSRank(Div(ZScore(Div(Sub($m1_first5_vwap,$close),Add(Abs($close),0.000001))),Add(Abs(ZScore(Div(Mean($amount,8),Add(Abs(Add(Std($close,8),0.000001)),0.000001)))),0.000001)))",0.04746607947,0.04776994182,0.001974029057,0.09478766755,2353,1,0,1,0.0002065347788,0.5856087973,1,0.04776994182,0.0002065347788
6988b8be922794ac01efabc2,phase3bj_large_1min_011100,5,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,close|m1_first30_vwap|volume,"CSRank(Add(ZScore(Sub(ZScore(Mean($volume,1)),ZScore(Mean($volume,10)))),ZScore(Div(Sub($m1_first30_vwap,$close),Add(Abs($close),0.000001)))))",0.04763126547,0.04757771041,0.001359847757,0.08973448043,2092,1,0,1,0.0002127932188,0.6054314054,1,0.04757771041,0.0002127932188
f0f51f093aa9aa122b0ce7af,phase3bj_large_1min_011968,5,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close|m1_first30_vwap,"CSRank(Add(ZScore(Sub(ZScore(Mean($amount,8)),ZScore(Mean($amount,60)))),ZScore(Div(Sub($m1_first30_vwap,$close),Add(Abs($close),0.000001)))))",0.04745347663,0.04747621182,0.002107463005,0.08800552351,2059,1,0,1,0.0001752591789,0.5972255949,1,0.04747621182,0.0001752591789
77543a3f147c46d52b16717c,phase3bj_large_1min_010788,30,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,close|volume,"CSRank(Add(ZScore(Div(Delta($volume,5),Add(Abs(Add(Std($close,5),0.000001)),0.000001))),ZScore(Div(Std($close,5),Add(Abs(Mean($close,5)),0.000001)))))",-0.04758646689,-0.04745729077,0.001159766674,0.1119651634,2393,0,1,1,-0.0001936940992,0.4673004597,1,0.04745729077,0.0001936940992
419f7392d16e13d68d9a98b4,phase3bj_large_1min_001473,1,16,16,False,True,True,sidecar_context_formula,opening_vwap_residual,phase3bj_large_1min_surrogate,close|m1_first15_vwap,"CSRank(Div(Sub($m1_first15_vwap,$close),Add(Abs($close),0.000001)))",0.04713833838,0.04741111,0.002139415159,0.07831282982,2253.5,1,0,1,0.0001545670723,0.6399955733,1,0.04741111,0.0001545670723
3a890ef1aa2d3421ed3dd39a,phase3bj_large_1min_013239,5,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close|m1_first15_vwap|vwap,"CSRank(Div(ZScore(Div(Sub($m1_first15_vwap,$close),Add(Abs($close),0.000001))),Add(Abs(ZScore(Div(Delta($amount,5),Add(Abs(Add(Std($vwap,5),0.000001)),0.000001)))),0.000001)))",0.04746763216,0.04737739208,0.001956804168,0.09701581422,2200,1,0,1,0.0001950997395,0.5805113636,1,0.04737739208,0.0001950997395
43951ae38eb949ad97dfbfbd,phase3bj_large_1min_009660,1,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close|m1_first30_vwap,"CSRank(Sub(ZScore(Mul(ZScore(Delta($amount,10)),Neg(ZScore(Delta($close,10))))),ZScore(Div(Sub($m1_first30_vwap,$close),Add(Abs($close),0.000001)))))",-0.04733845699,-0.04735996902,0.002194432603,0.07569222826,2096.5,0,1,1,-0.0001539739634,0.342382255,1,0.04735996902,0.0001539739634
379a3b678612c3ae9782ef01,phase3bj_large_1min_010090,30,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close,"CSRank(Add(ZScore(Div(Std($close,10),Add(Abs(Mean($close,10)),0.000001))),ZScore(Div(Mean($amount,3),Add(Abs(Add(Std($close,3),0.000001)),0.000001)))))",-0.04746790243,-0.04721651209,0.001378128072,0.1092177189,2389,0,1,1,-0.0001074938497,0.4710129761,1,0.04721651209,0.0001074938497
7882e6310ee21b4be9529c8e,phase3bj_large_1min_007506,30,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,amount|close|m1_first5_amount,"CSRank(Add(ZScore(Div(Std($close,8),Add(Abs(Mean($close,8)),0.000001))),ZScore(Div($m1_first5_amount,Add(Abs(Mean($amount,30)),0.000001)))))",-0.0470112275,-0.04720404007,0.001395265525,0.1003230853,2331,0,1,1,-0.0001025179692,0.4698627199,1,0.04720404007,0.0001025179692
2518d8f8464fd75b242f401f,phase3bj_large_1min_007177,5,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,close|m1_first5_vwap,"CSRank(Div(ZScore(Div(Sub($m1_first5_vwap,$close),Add(Abs($close),0.000001))),Add(Abs(ZScore(Div(Std($close,30),Add(Abs(Mean($close,30)),0.000001)))),0.000001)))",0.04723880038,0.04720308299,0.001866007097,0.09313178403,2332,1,0,1,0.0001862449761,0.5868621355,1,0.04720308299,0.0001862449761
608bf624d3ce46ea95471750,phase3bj_large_1min_011154,30,16,16,False,True,True,sidecar_context_formula,pure_fresh_cross,phase3bj_large_1min_surrogate,close|volume,"CSRank(Sub(ZScore(Sub(ZScore(Delta($volume,5)),ZScore(Delta($close,5)))),ZScore(Div(Std($close,5),Add(Abs(Mean($close,5)),0.000001)))))",0.04737719105,0.04716337645,0.001500753147,0.09742752339,2393,1,0,1,0.0002910443278,0.5489970748,1,0.04716337645,0.0002910443278
