expression_hash,candidate_ids,horizon_min,shard_count,row_count,memory_hit_any,fresh_eligible_any,fresh_eligible_all,lane,factor_lane,source_lane,fields,expression,ic_mean_mean,ic_mean_median,ic_mean_std,ic_abs_mean_mean,ic_count_mean,ic_positive_share,ic_negative_share,ic_direction_share,spread_mean_mean,spread_hit_rate_mean,spread_direction_share,directional_robust_score,spread_directional_score
0540ea7bd109a4906be894bb,phase3bj_large_1min_000626,5,16,16,True,False,False,sidecar_context_formula,minute_vs_daily_vwap_residual,phase3bj_large_1min_surrogate,m1_first15_vwap|vwap,"CSRank(Sub(ZScore($m1_first15_vwap),ZScore($vwap)))",0.02541264917,0.02589140029,0.002866585612,0.08872426305,2248,1,0,1,9.939851831e-05,0.537644573,1,0.02589140029,9.939851831e-05
02fbe4b6209f984b251f0a9c,phase3bj_large_1min_000676,5,16,16,True,False,False,sidecar_context_formula,minute_vs_daily_vwap_residual,phase3bj_large_1min_surrogate,m1_first30_vwap|vwap,"CSRank(Sub(ZScore($m1_first30_vwap),ZScore($vwap)))",0.02475963966,0.02551964582,0.003426044573,0.08814019375,2099,1,0,1,9.401571557e-05,0.5373392091,1,0.02551964582,9.401571557e-05
0540ea7bd109a4906be894bb,phase3bj_large_1min_000626,15,16,16,True,False,False,sidecar_context_formula,minute_vs_daily_vwap_residual,phase3bj_large_1min_surrogate,m1_first15_vwap|vwap,"CSRank(Sub(ZScore($m1_first15_vwap),ZScore($vwap)))",0.02538394267,0.02537912546,0.00255673189,0.09904945863,2248,1,0,1,0.0001226551152,0.5237989324,1,0.02537912546,0.0001226551152
0540ea7bd109a4906be894bb,phase3bj_large_1min_000626,30,16,16,True,False,False,sidecar_context_formula,minute_vs_daily_vwap_residual,phase3bj_large_1min_surrogate,m1_first15_vwap|vwap,"CSRank(Sub(ZScore($m1_first15_vwap),ZScore($vwap)))",0.02533000597,0.02528183654,0.002603648309,0.1049744135,2247,1,0,1,0.0001437206728,0.5225578549,1,0.02528183654,0.0001437206728
02fbe4b6209f984b251f0a9c,phase3bj_large_1min_000676,15,16,16,True,False,False,sidecar_context_formula,minute_vs_daily_vwap_residual,phase3bj_large_1min_surrogate,m1_first30_vwap|vwap,"CSRank(Sub(ZScore($m1_first30_vwap),ZScore($vwap)))",0.02370628911,0.02350282303,0.003010106073,0.09854608981,2099,1,0,1,8.920129464e-05,0.5187291567,1,0.02350282303,8.920129464e-05
02fbe4b6209f984b251f0a9c,phase3bj_large_1min_000676,30,16,16,True,False,False,sidecar_context_formula,minute_vs_daily_vwap_residual,phase3bj_large_1min_surrogate,m1_first30_vwap|vwap,"CSRank(Sub(ZScore($m1_first30_vwap),ZScore($vwap)))",0.02351033944,0.02332169294,0.003092158941,0.1051276518,2098,1,0,1,0.0001039788233,0.5172187798,0.9375,0.02332169294,9.748014682e-05
02fbe4b6209f984b251f0a9c,phase3bj_large_1min_000676,1,16,16,True,False,False,sidecar_context_formula,minute_vs_daily_vwap_residual,phase3bj_large_1min_surrogate,m1_first30_vwap|vwap,"CSRank(Sub(ZScore($m1_first30_vwap),ZScore($vwap)))",0.01632701358,0.01684211021,0.002413543581,0.06694923026,2093.9375,1,0,1,3.464050728e-05,0.5311457837,1,0.01684211021,3.464050728e-05
0540ea7bd109a4906be894bb,phase3bj_large_1min_000626,1,16,16,True,False,False,sidecar_context_formula,minute_vs_daily_vwap_residual,phase3bj_large_1min_surrogate,m1_first15_vwap|vwap,"CSRank(Sub(ZScore($m1_first15_vwap),ZScore($vwap)))",0.01648089752,0.01678345725,0.002137037031,0.06769644137,2242.9375,1,0,1,3.464671812e-05,0.5351701512,1,0.01678345725,3.464671812e-05
ee3d74c207fc3b8da90a4b66,phase3bj_large_1min_000701,15,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,3)),Neg(ZScore(Delta($close,3)))))",0.01399326114,0.01399570308,0.001164906124,0.06469903948,2396,1,0,1,4.009278361e-05,0.520581177,1,0.01399570308,4.009278361e-05
2fb5be891bd3615403cdfcba,phase3bj_large_1min_000601,30,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,10)),Neg(ZScore(Delta($close,10)))))",0.01404829153,0.01395333861,0.001466095886,0.06155621948,2388,1,0,1,0.0001966326126,0.5320351759,1,0.01395333861,0.0001966326126
2fb5be891bd3615403cdfcba,phase3bj_large_1min_000601,15,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,10)),Neg(ZScore(Delta($close,10)))))",0.01338258918,0.01337119238,0.001099544677,0.05974415775,2389,1,0,1,0.0001170011591,0.5265016743,1,0.01337119238,0.0001170011591
4d6d89c8e64f931692eadc0f,phase3bj_large_1min_000851,30,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,10)),Neg(ZScore(Delta($close,10)))))",0.01241843425,0.01276436202,0.00149658232,0.06447007762,2388,1,0,1,0.0001868754054,0.5305171692,1,0.01276436202,0.0001868754054
4d6d89c8e64f931692eadc0f,phase3bj_large_1min_000851,15,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,10)),Neg(ZScore(Delta($close,10)))))",0.01247631591,0.01248519226,0.001272110078,0.06261014177,2389,1,0,1,0.000118545406,0.5250366262,1,0.01248519226,0.000118545406
4a59cf599365e6a6644fc4f3,phase3bj_large_1min_000726,30,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,20)),Neg(ZScore(Delta($close,20)))))",0.01257070815,0.01240997851,0.001099395381,0.0615808077,2378,1,0,1,0.0001898939623,0.5253364172,1,0.01240997851,0.0001898939623
ee3d74c207fc3b8da90a4b66,phase3bj_large_1min_000701,5,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,3)),Neg(ZScore(Delta($close,3)))))",0.01270879228,0.01238038568,0.001357622958,0.06251346769,2396,1,0,1,3.458595087e-05,0.527937187,0.9375,0.01238038568,3.242432894e-05
ee3d74c207fc3b8da90a4b66,phase3bj_large_1min_000701,30,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,3)),Neg(ZScore(Delta($close,3)))))",0.01212384029,0.01233800295,0.001140347985,0.06553588873,2395,1,0,1,4.360277686e-05,0.5194676409,0.9375,0.01233800295,4.087760331e-05
4a59cf599365e6a6644fc4f3,phase3bj_large_1min_000726,15,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,20)),Neg(ZScore(Delta($close,20)))))",0.01202990808,0.01205464556,0.001308163969,0.05993835567,2379,1,0,1,0.0001071908502,0.5190468684,1,0.01205464556,0.0001071908502
82aa554fc3c337c18b874da7,phase3bj_large_1min_000826,15,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,3)),Neg(ZScore(Delta($close,3)))))",0.01221902855,0.01201387664,0.001109626948,0.06712354015,2396,1,0,1,2.570433536e-05,0.5206855175,0.875,0.01201387664,2.249129344e-05
e3010cdcf629e962771b443a,phase3bj_large_1min_000876,15,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,20)),Neg(ZScore(Delta($close,20)))))",0.01086349535,0.01100009506,0.001120310781,0.06139534391,2379,1,0,1,0.0001058095564,0.5223045397,1,0.01100009506,0.0001058095564
beebd66341a2d4d5557056d0,phase3bj_large_1min_000526,30,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,amount,"CSRank(Div(Mean($amount,5),Add(Abs(Mean($amount,20)),0.000001)))",-0.01097119154,-0.0109331433,0.001085495563,0.05814060698,2379,0,1,1,-2.741654437e-05,0.488913409,0.6875,0.0109331433,1.884887426e-05
82aa554fc3c337c18b874da7,phase3bj_large_1min_000826,5,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,3)),Neg(ZScore(Delta($close,3)))))",0.01072411938,0.01087107453,0.001301795908,0.06469613777,2396,1,0,1,2.309681178e-05,0.522798414,0.9375,0.01087107453,2.165326104e-05
2fb5be891bd3615403cdfcba,phase3bj_large_1min_000601,5,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,10)),Neg(ZScore(Delta($close,10)))))",0.0110595625,0.01079088419,0.001037797056,0.05711068597,2389,1,0,1,4.780663563e-05,0.5233099623,1,0.01079088419,4.780663563e-05
e3010cdcf629e962771b443a,phase3bj_large_1min_000876,30,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,20)),Neg(ZScore(Delta($close,20)))))",0.01121106368,0.01077828024,0.0009632752334,0.06330588513,2378,1,0,1,0.0001779636468,0.523549201,1,0.01077828024,0.0001779636468
d3a8df2f2a6545b2e6f928f0,phase3bj_large_1min_000651,15,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,5)),Neg(ZScore(Delta($close,5)))))",0.01084943974,0.01061093844,0.001247164117,0.06376779207,2394,1,0,1,6.675159626e-06,0.5121397243,0.5625,0.01061093844,3.75477729e-06
cb4ffb2611594e025f36ced2,phase3bj_large_1min_000226,30,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,amount,"CSRank(Div(Mean($amount,3),Add(Abs(Mean($amount,20)),0.000001)))",-0.01057818815,-0.01047907807,0.001031776182,0.05820813254,2379,0,1,1,-4.732548255e-05,0.4889659521,0.9375,0.01047907807,4.436763989e-05
861a3d402cd5dcfd78828917,phase3bj_large_1min_000476,30,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,volume,"CSRank(Div(Mean($volume,5),Add(Abs(Mean($volume,20)),0.000001)))",-0.01049747754,-0.01046545603,0.001079694889,0.05763062249,2379,0,1,1,-2.345347115e-05,0.4879150904,0.6875,0.01046545603,1.612426141e-05
4d6d89c8e64f931692eadc0f,phase3bj_large_1min_000851,5,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,10)),Neg(ZScore(Delta($close,10)))))",0.01043859977,0.0104345179,0.001385537829,0.05962006325,2389,1,0,1,4.300296778e-05,0.5235715781,0.9375,0.0104345179,4.031528229e-05
82aa554fc3c337c18b874da7,phase3bj_large_1min_000826,30,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,3)),Neg(ZScore(Delta($close,3)))))",0.01041788247,0.01024894166,0.001163634294,0.06792515793,2395,1,0,1,3.197201969e-05,0.5141440501,0.8125,0.01024894166,2.5977266e-05
d3a8df2f2a6545b2e6f928f0,phase3bj_large_1min_000651,30,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,5)),Neg(ZScore(Delta($close,5)))))",0.009946725376,0.01020910798,0.001048464186,0.06552611429,2393,1,0,1,9.829437654e-06,0.5099770163,0.75,0.01020910798,7.37207824e-06
4a59cf599365e6a6644fc4f3,phase3bj_large_1min_000726,5,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,20)),Neg(ZScore(Delta($close,20)))))",0.0101307991,0.0100095452,0.00109667266,0.05664872196,2379,1,0,1,4.293969673e-05,0.5148171501,1,0.0100095452,4.293969673e-05
78492343b6b1602e0d1e613a,phase3bj_large_1min_000201,30,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,volume,"CSRank(Div(Mean($volume,3),Add(Abs(Mean($volume,20)),0.000001)))",-0.01008752696,-0.009970380845,0.001024962907,0.05791402314,2379,0,1,1,-4.421353135e-05,0.4895964691,0.9375,0.009970380845,4.145018565e-05
beebd66341a2d4d5557056d0,phase3bj_large_1min_000526,15,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,amount,"CSRank(Div(Mean($amount,5),Add(Abs(Mean($amount,20)),0.000001)))",-0.009416053891,-0.009469494857,0.0007786048733,0.05664995535,2380,0,1,1,-3.016708627e-06,0.4998686975,0.5625,0.009469494857,1.696898603e-06
d3a8df2f2a6545b2e6f928f0,phase3bj_large_1min_000651,5,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,5)),Neg(ZScore(Delta($close,5)))))",0.009187887274,0.009148276109,0.001591357074,0.06056165781,2394,1,0,1,1.384255788e-05,0.5161340852,0.875,0.009148276109,1.211223815e-05
861a3d402cd5dcfd78828917,phase3bj_large_1min_000476,15,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,volume,"CSRank(Div(Mean($volume,5),Add(Abs(Mean($volume,20)),0.000001)))",-0.009026815772,-0.009090682496,0.0007916589639,0.05625067651,2380,0,1,1,6.163651271e-09,0.5009191176,0.625,0.009090682496,3.852282044e-09
e3010cdcf629e962771b443a,phase3bj_large_1min_000876,5,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,20)),Neg(ZScore(Delta($close,20)))))",0.009453732547,0.00903118184,0.001099607641,0.05869883095,2379,1,0,1,4.640121094e-05,0.5157891971,1,0.00903118184,4.640121094e-05
cb4ffb2611594e025f36ced2,phase3bj_large_1min_000226,15,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,amount,"CSRank(Div(Mean($amount,3),Add(Abs(Mean($amount,20)),0.000001)))",-0.008998020338,-0.008943898187,0.000789782338,0.05743324825,2380,0,1,1,-4.840862549e-06,0.5040441176,0.625,0.008943898187,3.025539093e-06
76520671242f009c00fbfbce,phase3bj_large_1min_000776,30,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,5)),Neg(ZScore(Delta($close,5)))))",0.008348889118,0.00874598022,0.001362955247,0.06809481479,2393,1,0,1,5.142855175e-06,0.5090890096,0.5625,0.00874598022,2.892856036e-06
76520671242f009c00fbfbce,phase3bj_large_1min_000776,5,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,5)),Neg(ZScore(Delta($close,5)))))",0.008268352794,0.008717350984,0.001516849586,0.0628263539,2394,1,0,1,6.818725741e-06,0.5148287385,0.6875,0.008717350984,4.687873947e-06
76520671242f009c00fbfbce,phase3bj_large_1min_000776,15,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,5)),Neg(ZScore(Delta($close,5)))))",0.008815395491,0.008659175928,0.001261729017,0.06643492791,2394,1,0,1,-7.843939179e-06,0.5125574353,0.625,0.008659175928,4.902461987e-06
78492343b6b1602e0d1e613a,phase3bj_large_1min_000201,15,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,volume,"CSRank(Div(Mean($volume,3),Add(Abs(Mean($volume,20)),0.000001)))",-0.008585372838,-0.008547944664,0.0007898917521,0.05717229452,2380,0,1,1,-2.82330967e-06,0.5046218487,0.5625,0.008547944664,1.588111689e-06
90aea76d08eb8b3b16c0c4fd,phase3bj_large_1min_000501,30,16,16,True,False,False,sidecar_context_formula,flow_impulse,phase3bj_large_1min_surrogate,amount,"CSRank(Delta($amount,20))",-0.00860136691,-0.00848837652,0.001228285454,0.06566208074,2378,0,1,1,-7.336079586e-05,0.4969249369,1,0.00848837652,7.336079586e-05
ee3d74c207fc3b8da90a4b66,phase3bj_large_1min_000701,1,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,3)),Neg(ZScore(Delta($close,3)))))",0.008337451721,0.008171752563,0.001194041451,0.05581560998,2390.5,1,0,1,-3.968062578e-06,0.515990192,0.5625,0.008171752563,2.2320352e-06
85ba12876b9e467bcddd0a15,phase3bj_large_1min_000376,30,16,16,True,False,False,sidecar_context_formula,flow_impulse,phase3bj_large_1min_surrogate,volume,"CSRank(Delta($volume,20))",-0.007927042919,-0.008031884297,0.001381291711,0.05995917627,2378,0,1,1,-6.707060234e-05,0.4943755257,0.9375,0.008031884297,6.287868969e-05
4d6d89c8e64f931692eadc0f,phase3bj_large_1min_000851,1,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,10)),Neg(ZScore(Delta($close,10)))))",0.006766675961,0.007340470464,0.001595681363,0.05270221425,2383.5,1,0,1,1.32556906e-05,0.5125575555,0.875,0.007340470464,1.159872928e-05
b38dabe000cb79584d328eb0,phase3bj_large_1min_000401,30,16,16,True,False,False,sidecar_context_formula,flow_impulse,phase3bj_large_1min_surrogate,amount,"CSRank(Delta($amount,10))",-0.007304028905,-0.007308842879,0.000953249548,0.06342272185,2388,0,1,1,-6.281938971e-05,0.498220268,1,0.007308842879,6.281938971e-05
2fb5be891bd3615403cdfcba,phase3bj_large_1min_000601,1,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,10)),Neg(ZScore(Delta($close,10)))))",0.007237042711,0.007243145404,0.001430005353,0.05154193682,2383.5,1,0,1,1.416457638e-05,0.5120866471,0.875,0.007243145404,1.239400433e-05
da85c75790331f3ad4070395,phase3bj_large_1min_000251,1,16,16,True,False,False,sidecar_context_formula,flow_impulse,phase3bj_large_1min_surrogate,amount,"CSRank(Delta($amount,3))",0.007114089058,0.007225251395,0.001168566443,0.0588182231,2390.5,1,0,1,5.884437994e-05,0.5630738731,1,0.007225251395,5.884437994e-05
82aa554fc3c337c18b874da7,phase3bj_large_1min_000826,1,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,close|volume,"CSRank(Mul(ZScore(Delta($volume,3)),Neg(ZScore(Delta($close,3)))))",0.006647981459,0.006522048222,0.001047391072,0.05692068492,2390.5,1,0,1,-1.131241637e-05,0.5096515025,0.875,0.006522048222,9.898364323e-06
4a59cf599365e6a6644fc4f3,phase3bj_large_1min_000726,1,16,16,True,False,False,sidecar_context_formula,price_flow_divergence,phase3bj_large_1min_surrogate,amount|close,"CSRank(Mul(ZScore(Delta($amount,20)),Neg(ZScore(Delta($close,20)))))",0.00622740872,0.00639200475,0.001266010771,0.05137291791,2373.5,1,0,1,1.280353468e-05,0.5077238335,0.8125,0.00639200475,1.040287193e-05
057265c6df10a95dacdeb5e8,phase3bj_large_1min_000026,30,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,amount,"CSRank(Div(Mean($amount,2),Add(Abs(Mean($amount,10)),0.000001)))",-0.006315383513,-0.006337326595,0.001188285876,0.05741281327,2389,0,1,1,1.318322804e-05,0.5048660527,0.625,0.006337326595,8.239517526e-06
9a7432bca989226aca6d269e,phase3bj_large_1min_000126,1,16,16,True,False,False,sidecar_context_formula,flow_impulse,phase3bj_large_1min_surrogate,volume,"CSRank(Delta($volume,3))",0.006019267332,0.006233228077,0.001436279427,0.05313201633,2390.5,1,0,1,5.507223417e-05,0.5571525459,1,0.006233228077,5.507223417e-05
bd26c2f2b84709d6a839cf8b,phase3bj_large_1min_000276,1,16,16,True,False,False,sidecar_context_formula,flow_impulse,phase3bj_large_1min_surrogate,amount,"CSRank(Delta($amount,5))",0.006114498035,0.006100245015,0.001054933084,0.05887589763,2388.5,1,0,1,5.732543509e-05,0.5598109858,1,0.006100245015,5.732543509e-05
e7969ada9ba7c74b1378e9b2,phase3bj_large_1min_000351,30,16,16,True,False,False,sidecar_context_formula,flow_impulse,phase3bj_large_1min_surrogate,volume,"CSRank(Delta($volume,10))",-0.006074987509,-0.006080729341,0.001045638747,0.05869894923,2388,0,1,1,-5.355675493e-05,0.4990577889,0.875,0.006080729341,4.686216056e-05
6e47ce2f106952b6b4c9abba,phase3bj_large_1min_000001,30,16,16,True,False,False,sidecar_context_formula,flow_relative_activity,phase3bj_large_1min_surrogate,volume,"CSRank(Div(Mean($volume,2),Add(Abs(Mean($volume,10)),0.000001)))",-0.005902523729,-0.005886950878,0.001190860278,0.05735233965,2389,0,1,1,1.837318294e-05,0.5056509,0.625,0.005886950878,1.148323934e-05
27a8fe4ab0ddb604b9f37b65,phase3bj_large_1min_000151,1,16,16,True,False,False,sidecar_context_formula,flow_impulse,phase3bj_large_1min_surrogate,volume,"CSRank(Delta($volume,5))",0.00568776623,0.005840825097,0.001007865093,0.05318065783,2388.5,1,0,1,5.499293349e-05,0.557356934,1,0.005840825097,5.499293349e-05
