capacity_proxy,cluster_id,cost_adjusted_score,deployable_count,effective_signal_count,field_families,limit_hit_rate,liquidity_bucket,liquidity_eval_error,max_corr_to_registry,median_amount_20d,median_cost_adjusted_sortino,median_float_mcap,median_replay_turnover,median_strict_turnover,median_total_mcap,median_volume_20d,new_vs_149,operator_families,p90_replay_turnover,p90_strict_turnover,participation_capacity_proxy,raw_pass_count,representative_candidate_id,representative_expression,selected_date_count,selected_row_count,source_concentration,source_lane,source_lane_counts,suspension_rate,tradable_breadth
3707378.642187,cluster_087,-0.031224,1,110.0,"[""flow""]",0.012072,low,,0.93304,180619055.3,-0.03498,3707378642.1875,0.224909,0.213538,4568200000.0,12917242.8,,"[""Abs"", ""CSRank"", ""CSResidual"", ""Mean"", ""Neg""]",0.224909,0.213538,9030952.765,1,stockpit-cem_adaptive_grammar-825e7bb27885,"Neg(CSRank(CSResidual(CSRank(Mean(Abs($amount),8)),CSRank(Mean(Abs($amount),21)))))",102,11183,1.0,r0_cem_led,"{""r0_cem_led"": 1}",0.0,110.0
