lane,factor_lane,source_lane,fresh_bucket,row_count,unique_candidate_count,unique_expression_count,shard_coverage,mean_ic_abs_mean,max_ic_abs_mean,top_candidate_id,top_fields
sidecar_context_formula,ay_old_family_capacity_add,phase3ay_x0_minute_transfer,fresh,7452,135,135,16,0.09747532948354717,0.15574063118477802,phase3ay_x0_minute_transfer_00499,amount|close|final_float_market_cap|float_share
sidecar_context_formula,ay_old_family_amount_yuan_alias,phase3ay_x0_minute_transfer,fresh,584,11,11,16,0.080442504590167,0.1582152548972247,phase3ay_x0_minute_transfer_00017,amount_yuan|open
sidecar_context_formula,ay_old_family_minute_neg,phase3ay_x0_minute_transfer,fresh,1876,34,34,16,0.07847724083108361,0.16888772257883752,phase3ay_x0_minute_transfer_00002,vwap
sidecar_context_formula,ay_old_family_minute_base,phase3ay_x0_minute_transfer,fresh,1876,34,34,16,0.0784772408310192,0.16888772257883766,phase3ay_x0_minute_transfer_00001,vwap
sidecar_context_formula,ay_old_family_capacity_residual,phase3ay_x0_minute_transfer,fresh,7464,135,135,16,0.07276228351081547,0.14519202186816108,phase3ay_x0_minute_transfer_00020,amount|amount_yuan|final_float_market_cap|open
sidecar_context_formula,ay_old_family_capacity_mul,phase3ay_x0_minute_transfer,fresh,7452,135,135,16,0.05393428270158541,0.10050374961832335,phase3ay_x0_minute_transfer_00056,amount|float_share|open|vwap
