arm,candidate_id,expr_hash,source_lane,source_generator,source_profile,selector_name,selector_version,base_e3_score,base_quality,turnover_proxy,turnover_structure_risk,cost_adjusted_proxy,liquidity_proxy,liquidity_proxy_source,capacity_proxy,capacity_proxy_source,factor_exposure_proxy,sector_concentration_proxy,complexity_score,operator_pathology_flag,max_corr_to_103_registry,mean_corr_to_103_registry,nearest_103_cluster,max_corr_to_134_registry,mean_corr_to_134_registry,nearest_134_cluster_id,novelty_vs_134,max_corr_to_selected_queue,max_corr_to_selected_queue_before_pick,mean_corr_to_selected_queue,mean_corr_to_selected_queue_before_pick,provisional_cluster_id,known_cluster_id,known_cluster_count_before_pick,provisional_cluster_count_before_pick,source_lane_cluster_count_before_pick,known_cluster_count_penalty,provisional_cluster_count_penalty,source_lane_cluster_count_penalty,anti_concentration_penalty,cluster_001_penalty,signal_vector_id,signal_vector_source,signal_vector_error,signal_vector_ready,nearest_134_signal_cluster_id,max_corr_to_134_signal_vector,mean_topk_corr_to_134_signal_vector,novelty_vs_134_signal_vector,known_signal_cluster_id,provisional_signal_cluster_id,source_lane_signal_cluster_id,signal_vector_cluster_basis,max_corr_to_selected_queue_signal,max_corr_to_selected_queue_signal_before_pick,mean_corr_to_selected_queue_signal,mean_corr_to_selected_queue_signal_before_pick,nearest_selected_signal_cluster_id,nearest_selected_signal_vector_id,known_signal_cluster_count_before_pick,provisional_signal_cluster_count_before_pick,source_lane_signal_cluster_count_before_pick,vector_diversity_penalty,known_signal_cluster_penalty,provisional_signal_cluster_penalty,source_lane_signal_cluster_penalty,cluster_001_signal_penalty,cluster_003_signal_penalty,cap_relaxed_for_backfill,selector_mode,turnover_penalty,turnover_structure_penalty,selector_pool_turnover_p80,selector_pool_turnover_p90,selector_pool_turnover_p95,high_turnover_p80_count_before_pick,high_turnover_p90_count_before_pick,turnover_tail_penalty,liquidity_penalty,capacity_penalty,registry_symbolic_corr_penalty,complexity_penalty,hard_gate_pass,hard_reject_reason,cap_reject_reason,feature_missing,gate_not_applied,selection_score,selection_score_final,rank_before_selection,selection_rank,selected_for_audit,selection_reason,uses_forbidden_replay_labels,book_marginal_mode,residual_ir_proxy,book_marginal_score,projection_topk_clusters,expression
Phase3AA_G2_event_source_priority,phase3aa_event_0024_phase3ae_brepair_v1_00024,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.2524997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,0.325,0.325,0.213333,0.213333,prov_066d19df,,,,,,,,,,ae3814b174770c007f3d,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_ae3814b17477,event_derived_feature_layer|sigprov_ae3814b17477,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.6499997,0.6499997,20,20,True,selected_D3_primary,False,signal_vector_proxy,,0.6499997,,"CSRank(Delta($evt_limit_fengdan_rate_last_by_1000,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0023_phase3ae_brepair_v1_00023,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.46,0.46,prov_d213e98d,,,,,,,,,,5b6e8cbaa76996c11e76,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_5b6e8cbaa769,event_derived_feature_layer|sigprov_5b6e8cbaa769,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,37,37,True,selected_D3_primary,False,signal_vector_proxy,,0.4474997,,"CSRank(Mean($evt_limit_fengdan_rate_last_by_1000,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0022_phase3ae_brepair_v1_00022,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.92,0.92,prov_066d19df,,,,,,,,,,28437d6683bb144458a4,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_28437d6683bb,event_derived_feature_layer|sigprov_28437d6683bb,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,"CSRank(Delta($evt_limit_fengdan_rate_last_by_1000,2))"
Phase3AA_G2_event_source_priority,phase3aa_event_0021_phase3ae_brepair_v1_00021,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.69,0.69,prov_d213e98d,,,,,,,,,,53621e5609a8caa9b5c9,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_53621e5609a8,event_derived_feature_layer|sigprov_53621e5609a8,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,"CSRank(Mean($evt_limit_fengdan_rate_last_by_1000,2))"
Phase3AA_G2_event_source_priority,phase3aa_event_0020_phase3ae_brepair_v1_00020,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,0.555,0.555,prov_667e046c,,,,,,,,,,cff910a91475015d9bfb,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_cff910a91475,event_derived_feature_layer|sigprov_cff910a91475,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,CSRank(ZScore($evt_limit_fengdan_rate_last_by_1000))
Phase3AA_G2_event_source_priority,phase3aa_event_0019_phase3ae_brepair_v1_00019,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.33125,0.0,,0.0,,0.0,,0.0,,,,5.6,False,0.1,0.081905,cluster_055,0.1,0.081905,cluster_055,0.9,0.2625,0.2625,0.123452,0.123452,prov_64052d14,,,,,,,,,,4140a14050b1c4c2c55a,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_4140a14050b1,event_derived_feature_layer|sigprov_4140a14050b1,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.1,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.72875,0.72875,18,18,True,selected_D3_primary,False,signal_vector_proxy,,0.72875,,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_1000),1)))"
Phase3AA_G2_event_source_priority,phase3aa_event_0018_phase3ae_brepair_v1_00018,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,1.0,1.0,0.46,0.46,prov_94e87209,,,,,,,,,,ce56c898b6f361aabaf6,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_ce56c898b6f3,event_derived_feature_layer|sigprov_ce56c898b6f3,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,CSRank(Neg($evt_limit_fengdan_rate_last_by_1000))
Phase3AA_G2_event_source_priority,phase3aa_event_0017_phase3ae_brepair_v1_00017,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.595,0.595,prov_c34c2f3c,,,,,,,,,,547797a25d3cce9d0f9e,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_1000,False,,0.0,0.0,1.0,,sigprov_547797a25d3c,event_derived_feature_layer|sigprov_547797a25d3c,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.5225003,0.5225003,28,28,True,selected_D3_primary,False,signal_vector_proxy,,0.5225003,,CSRank($evt_limit_fengdan_rate_last_by_1000)
Phase3AA_G2_event_source_priority,phase3aa_event_0016_phase3ae_brepair_v1_00016,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.92,0.92,prov_066d19df,,,,,,,,,,0b9ab1099e8879f2b516,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_0b9ab1099e88,event_derived_feature_layer|sigprov_0b9ab1099e88,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0935,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0015_phase3ae_brepair_v1_00015,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.69,0.69,prov_d213e98d,,,,,,,,,,15620a9faaa058013870,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_15620a9faaa0,event_derived_feature_layer|sigprov_15620a9faaa0,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0935,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0014_phase3ae_brepair_v1_00014,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.46,0.46,prov_066d19df,,,,,,,,,,2861248ac8bbcb414a56,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_2861248ac8bb,event_derived_feature_layer|sigprov_2861248ac8bb,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,35,35,True,selected_D3_primary,False,signal_vector_proxy,,0.4474997,,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0935,2))"
Phase3AA_G2_event_source_priority,phase3aa_event_0013_phase3ae_brepair_v1_00013,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.69,0.69,prov_d213e98d,,,,,,,,,,2993542f84f6fb20726e,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_2993542f84f6,event_derived_feature_layer|sigprov_2993542f84f6,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0935,2))"
Phase3AA_G2_event_source_priority,phase3aa_event_0012_phase3ae_brepair_v1_00012,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.158333,cluster_013,0.166667,0.158333,cluster_013,0.833333,1.0,1.0,0.555,0.555,prov_667e046c,,,,,,,,,,b88ad93743a4f4a30efc,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_b88ad93743a4,event_derived_feature_layer|sigprov_b88ad93743a4,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,CSRank(ZScore($evt_limit_fengdan_rate_last_by_0935))
Phase3AA_G2_event_source_priority,phase3aa_event_0011_phase3ae_brepair_v1_00011,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.11,0.0,,0.0,,0.0,,0.0,,,,5.6,False,0.1,0.081905,cluster_055,0.1,0.081905,cluster_055,0.9,1.0,1.0,0.7175,0.7175,prov_64052d14,,,,,,,,,,46e782d55811720aa947,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_46e782d55811,event_derived_feature_layer|sigprov_46e782d55811,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.1,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.5075,0.5075,33,33,True,selected_D3_primary,False,signal_vector_proxy,,0.5075,,"CSRank(Log(Add(Abs($evt_limit_fengdan_rate_last_by_0935),1)))"
Phase3AA_G2_event_source_priority,phase3aa_event_0010_phase3ae_brepair_v1_00010,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,1.0,1.0,0.46,0.46,prov_94e87209,,,,,,,,,,241ad93ee651e4d1d44a,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_241ad93ee651,event_derived_feature_layer|sigprov_241ad93ee651,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,CSRank(Neg($evt_limit_fengdan_rate_last_by_0935))
Phase3AA_G2_event_source_priority,phase3aa_event_0009_phase3ae_brepair_v1_00009,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.46,0.46,prov_c34c2f3c,,,,,,,,,,24213ea3e060047de492,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0935,False,,0.0,0.0,1.0,,sigprov_24213ea3e060,event_derived_feature_layer|sigprov_24213ea3e060,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.5225003,0.5225003,27,27,True,selected_D3_primary,False,signal_vector_proxy,,0.5225003,,CSRank($evt_limit_fengdan_rate_last_by_0935)
Phase3AA_G2_event_source_priority,phase3aa_event_0008_phase3ae_brepair_v1_00008,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.595,0.595,prov_066d19df,,,,,,,,,,f298bd4425965f19b11e,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0930,False,,0.0,0.0,1.0,,sigprov_f298bd442596,event_derived_feature_layer|sigprov_f298bd442596,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,36,36,True,selected_D3_primary,False,signal_vector_proxy,,0.4474997,,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0930,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0007_phase3ae_brepair_v1_00007,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,1.0,1.0,0.69,0.69,prov_d213e98d,,,,,,,,,,3d51231fbfc7523b9b68,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0930,False,,0.0,0.0,1.0,,sigprov_3d51231fbfc7,event_derived_feature_layer|sigprov_3d51231fbfc7,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0930,3))"
Phase3AA_G2_event_source_priority,phase3aa_event_0006_phase3ae_brepair_v1_00006,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,1.0,1.0,0.92,0.92,prov_066d19df,,,,,,,,,,b68c2086b87641a2f5d0,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0930,False,,0.0,0.0,1.0,,sigprov_b68c2086b876,event_derived_feature_layer|sigprov_b68c2086b876,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,4,2,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4474997,0.4474997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4474997,,"CSRank(Delta($evt_limit_fengdan_rate_last_by_0930,2))"
Phase3AA_G2_event_source_priority,phase3aa_event_0005_phase3ae_brepair_v1_00005,,event_derived_feature_layer,phase3ae_bounded_repair_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.2524997,0.0,,0.0,,0.0,,0.0,,,,3.3,False,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,0.325,0.325,0.276667,0.276667,prov_d213e98d,,,,,,,,,,c039a021ff587a56154e,missing,UnsupportedExpressionError:missing_field:evt_limit_fengdan_rate_last_by_0930,False,,0.0,0.0,1.0,,sigprov_c039a021ff58,event_derived_feature_layer|sigprov_c039a021ff58,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.6499997,0.6499997,22,22,True,selected_D3_primary,False,signal_vector_proxy,,0.6499997,,"CSRank(Mean($evt_limit_fengdan_rate_last_by_0930,2))"
