date,r3_liquidity_low_active,liquidity_ratio_lag1,threshold,pit_regime_label
2025-07-01,False,1.049165956996378,0.9888283511695009,limit_density_high
2025-07-02,False,1.0568332033807688,0.9888283511695009,limit_density_high
2025-07-03,False,1.0612754751379117,0.9888283511695009,limit_density_high
2025-07-04,False,1.063958834318214,0.9888283511695009,limit_density_high
2025-07-07,False,1.0871947196909721,0.9888283511695009,limit_density_high
2025-07-08,False,1.093861330949345,0.9888283511695009,limit_density_high
2025-07-09,False,1.1061576060444929,0.9888283511695009,limit_density_high
2025-07-10,False,1.1214643422237944,0.9888283511695009,limit_density_high
2025-07-11,False,1.1323887975498208,0.9888283511695009,limit_density_high
2025-07-14,False,1.1404321383744247,0.9888283511695009,limit_density_high
2025-07-15,False,1.1448712721966041,0.9888283511695009,limit_density_high
2025-07-16,False,1.1575861710640158,0.9888283511695009,limit_density_high
2025-07-17,False,1.1628488745746397,0.9888283511695009,limit_density_high
2025-07-18,False,1.1663961179978501,0.9888283511695009,limit_density_high
2025-07-21,False,1.180395259472279,0.9888283511695009,limit_density_high
2025-07-22,False,1.1949113827106501,0.9888283511695009,limit_density_high
2025-07-23,False,1.2058586104924272,0.9888283511695009,limit_density_high
2025-07-24,False,1.2033325261890833,0.9888283511695009,limit_density_high
2025-07-25,False,1.2051870153426056,0.9888283511695009,limit_density_high
2025-07-28,False,1.2026866139069985,0.9888283511695009,limit_density_high
2025-07-29,False,1.2037008144516068,0.9888283511695009,limit_density_high
2025-07-30,False,1.2134378329980255,0.9888283511695009,limit_density_high
2025-07-31,False,1.228825248193073,0.9888283511695009,limit_density_high
2025-08-01,False,1.2487237808720693,0.9888283511695009,limit_density_high
2025-08-04,False,1.251549869549085,0.9888283511695009,limit_density_high
2025-08-05,False,1.2588044095296504,0.9888283511695009,limit_density_high
2025-08-06,False,1.2600906802750174,0.9888283511695009,limit_density_high
2025-08-07,False,1.2614847630562922,0.9888283511695009,limit_density_high
2025-08-08,False,1.2651097356307517,0.9888283511695009,limit_density_high
2025-08-11,False,1.2498081803930114,0.9888283511695009,limit_density_high
2025-08-12,False,1.2500438495714874,0.9888283511695009,limit_density_high
2025-08-13,False,1.2446603533055862,0.9888283511695009,limit_density_high
2025-08-14,False,1.2546947182840391,0.9888283511695009,limit_density_high
2025-08-15,False,1.263401160289935,0.9888283511695009,limit_density_high
2025-08-18,False,1.2692755676776135,0.9888283511695009,limit_density_high
2025-08-19,False,1.2834027368918624,0.9888283511695009,limit_density_high
2025-08-20,False,1.2813008030898492,0.9888283511695009,limit_density_high
2025-08-21,False,1.2761822049999847,0.9888283511695009,limit_density_high
2025-08-22,False,1.27037044160473,0.9888283511695009,limit_density_high
2025-08-25,False,1.2773543306201547,0.9888283511695009,limit_density_high
2025-08-26,False,1.29563797900853,0.9888283511695009,limit_density_high
2025-08-27,False,1.3018565716181965,0.9888283511695009,limit_density_high
2025-08-28,False,1.3158132979662904,0.9888283511695009,limit_density_high
2025-08-29,False,1.3232266909144474,0.9888283511695009,limit_density_high
2025-09-01,False,1.3414244172506902,0.9888283511695009,limit_density_high
2025-09-02,False,1.3642290483239075,0.9888283511695009,limit_density_high
2025-09-03,False,1.3869599092232532,0.9888283511695009,limit_density_high
2025-09-04,False,1.3974793719606133,0.9888283511695009,limit_density_high
2025-09-05,False,1.4087987227063132,0.9888283511695009,limit_density_high
2025-09-08,False,1.422473535253667,0.9888283511695009,limit_density_high
2025-09-09,False,1.4301889189128065,0.9888283511695009,limit_density_high
2025-09-10,False,1.4292382237656804,0.9888283511695009,limit_density_high
2025-09-11,False,1.417597342799722,0.9888283511695009,limit_density_high
2025-09-12,False,1.4124039168522546,0.9888283511695009,limit_density_high
2025-09-15,False,1.4044709846521282,0.9888283511695009,limit_density_high
2025-09-16,False,1.3806160926866322,0.9888283511695009,limit_density_high
2025-09-17,False,1.3671594175934203,0.9888283511695009,limit_density_high
2025-09-18,False,1.3607545571352349,0.9888283511695009,limit_density_high
2025-09-19,False,1.3646463914368632,0.9888283511695009,limit_density_high
2025-09-22,False,1.3496152252883709,0.9888283511695009,limit_density_high
2025-09-23,False,1.3156783927860143,0.9888283511695009,limit_density_high
2025-09-24,False,1.3012581598950348,0.9888283511695009,limit_density_high
2025-09-25,False,1.2709493542082486,0.9888283511695009,limit_density_high
2025-09-26,False,1.2470057835259285,0.9888283511695009,limit_density_high
2025-09-29,False,1.219719235586519,0.9888283511695009,limit_density_high
2025-09-30,False,1.1954558492603278,0.9888283511695009,limit_density_high
2025-10-09,False,1.1717989548055174,0.9888283511695009,limit_density_high
2025-10-10,False,1.1685417221134682,0.9888283511695009,limit_density_high
2025-10-13,False,1.1562451336400126,0.9888283511695009,limit_density_high
2025-10-14,False,1.1500246633422222,0.9888283511695009,limit_density_high
2025-10-15,False,1.1417283112367644,0.9888283511695009,limit_density_high
2025-10-16,False,1.1355867360927714,0.9888283511695009,limit_density_high
2025-10-17,False,1.128937318822923,0.9888283511695009,limit_density_high
2025-10-20,False,1.1107253082896853,0.9888283511695009,limit_density_high
