candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,search_memory_key,policy_score,expected_direction,x0_r3_role,note,cem_prior_score
phase3bs_00013,39012d347ebc5479440ecedb,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std($ret_1m,8))))",cem_interaction::rx_opening_divergence::rx_volatility_state::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",8,phase3bp:39012d347ebc5479440ecedb,0.20849632,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction m1_first5_vwap_open x ret_vol_8 spread,0.21734932
phase3bs_00014,c0349f3ace21969f9405dcb9,"CSRank(Mul(Sign(ZScore($m1_first5_vwap_return_vs_open)),ZScore(Std($ret_1m,8))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",8,phase3bp:c0349f3ace21969f9405dcb9,0.20870218,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction m1_first5_vwap_open x ret_vol_8 signed_state,0.21708518
phase3bs_00015,c7d6740a50efb18ecceb03cc,"CSRank(Sub(ZScore($m1_first15_vwap_return_vs_open),ZScore(Std($ret_1m,10))))",cem_interaction::rx_opening_divergence::rx_volatility_state::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,m1_first15_vwap_return_vs_open|ret_1m,"['m1_first15_vwap_return_vs_open', 'ret_1m']",10,phase3bp:c7d6740a50efb18ecceb03cc,0.20626372,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction m1_first15_vwap_open x ret_vol_10 spread,0.21482772
phase3bs_00016,9c4a44853c505975651e1b52,"CSRank(Sub(ZScore($m1_first5_vwap_return_vs_open),ZScore(Std($ret_1m,10))))",cem_interaction::rx_opening_divergence::rx_volatility_state::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",10,phase3bp:9c4a44853c505975651e1b52,0.20606542,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction m1_first5_vwap_open x ret_vol_10 spread,0.21469342
phase3bs_00017,f72e46b8fed7370d555e05f8,"CSRank(Mul(Sign(ZScore($m1_first5_vwap_return_vs_open)),ZScore(Std($ret_1m,10))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",10,phase3bp:f72e46b8fed7370d555e05f8,0.20627128,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction m1_first5_vwap_open x ret_vol_10 signed_state,0.21450928
phase3bs_00018,49d5fb4d269ea8b8fa82cc00,"CSRank(Mul(Sign(ZScore($m1_first15_vwap_return_vs_open)),ZScore(Std($ret_1m,3))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,m1_first15_vwap_return_vs_open|ret_1m,"['m1_first15_vwap_return_vs_open', 'ret_1m']",3,phase3bp:49d5fb4d269ea8b8fa82cc00,0.18149238,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction m1_first15_vwap_open x ret_vol_3 signed_state,0.19039938
phase3bs_00019,db9e49d83bce511271bcfad8,"CSRank(Mul(Sign(ZScore($m1_first15_vwap_return_vs_open)),ZScore(Std($ret_1m,2))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,m1_first15_vwap_return_vs_open|ret_1m,"['m1_first15_vwap_return_vs_open', 'ret_1m']",2,phase3bp:db9e49d83bce511271bcfad8,0.18146668,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction m1_first15_vwap_open x ret_vol_2 signed_state,0.19037168
phase3bs_00020,35d08057bf81ba1ff2e4cd68,"CSRank(Mul(Sign(ZScore($m1_first5_vwap_return_vs_open)),ZScore(Std($ret_1m,3))))",cem_interaction::rx_opening_divergence::rx_volatility_state::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,m1_first5_vwap_return_vs_open|ret_1m,"['m1_first5_vwap_return_vs_open', 'ret_1m']",3,phase3bp:35d08057bf81ba1ff2e4cd68,0.18129408,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction m1_first5_vwap_open x ret_vol_3 signed_state,0.19007808
phase3bs_00021,e6443e2221b80495e8f424fa,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,30))),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:e6443e2221b80495e8f424fa,0.17917947,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_30 x amount_delta_30 signed_state,0.18792947
phase3bs_00022,78c12e1117117d66e838bf1e,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:78c12e1117117d66e838bf1e,0.17713226,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_30 x amount_delta_30 spread,0.18590626
phase3bs_00023,4392485d16effa94aefa0dac,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:4392485d16effa94aefa0dac,0.17746692,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_10 x amount_delta_30 product,0.18582692
phase3bs_00024,1caecbcc47207d45b8052ec8,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,30))),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:1caecbcc47207d45b8052ec8,0.17692935,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_30 x volume_delta_30 signed_state,0.18568435
phase3bs_00025,f90da8078b6b2e8eee115b72,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,20))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:f90da8078b6b2e8eee115b72,0.17607157,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_30 x amount_delta_20 product,0.18503157
phase3bs_00026,6b4cd52087244e39422f8d76,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($amount,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,phase3bp:6b4cd52087244e39422f8d76,0.17607157,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_20 x amount_delta_30 product,0.18409257
phase3bs_00027,438f7818a99d18cb320af914,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:438f7818a99d18cb320af914,0.1752168,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_10 x volume_delta_30 product,0.1838568
phase3bs_00028,227773a29cc9e522cb9db66a,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:227773a29cc9e522cb9db66a,0.17488214,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_30 x volume_delta_30 spread,0.18368514
phase3bs_00029,a4f0497e1fce050d1e18f1ea,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",8,phase3bp:a4f0497e1fce050d1e18f1ea,0.18253661,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_8 x range_vol_30 spread,0.18095361
phase3bs_00030,47cb578e2f03a5301ac0aa5c,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",30,phase3bp:47cb578e2f03a5301ac0aa5c,0.18253661,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_30 x range_vol_8 spread,0.18064761
phase3bs_00031,dc22ac3de9b062e99d10b772,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,30))),ZScore(Delta($volume,8))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:dc22ac3de9b062e99d10b772,0.1715631,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_30 x volume_delta_8 signed_state,0.1803591
phase3bs_00032,6a258df2c90dff11d16b321f,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,8))),ZScore(Delta($volume,30))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,phase3bp:6a258df2c90dff11d16b321f,0.1715631,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_8 x volume_delta_30 signed_state,0.1799921
phase3bs_00033,c83e163cd031008bdaaa8967,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",30,phase3bp:c83e163cd031008bdaaa8967,0.18132116,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_30 x range_vol_10 spread,0.17941516
phase3bs_00034,b0c23e7e347ea70eeafc5b41,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",10,phase3bp:b0c23e7e347ea70eeafc5b41,0.18132116,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_10 x range_vol_30 spread,0.17938316
phase3bs_00035,0f4875de36695ae3e001525a,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std($ret_1m,8))))",cem_interaction::rx_range_location::rx_volatility_state::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",8,phase3bp:0f4875de36695ae3e001525a,0.18064085,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_30 x ret_vol_8 spread,0.17922985
phase3bs_00036,d118e0d51da4787e138e5a78,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Std($ret_1m,30))))",cem_interaction::rx_range_location::rx_volatility_state::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",30,phase3bp:d118e0d51da4787e138e5a78,0.18064085,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_8 x ret_vol_30 spread,0.17903285
phase3bs_00037,2bc8b5d43656c4aa8fd77e78,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Std($ret_1m,30))))",cem_interaction::rx_range_location::rx_volatility_state::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",30,phase3bp:2bc8b5d43656c4aa8fd77e78,0.1794254,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_10 x ret_vol_30 spread,0.1778544
phase3bs_00038,7141a408f474376bfa1a90ce,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std($ret_1m,10))))",cem_interaction::rx_range_location::rx_volatility_state::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",10,phase3bp:7141a408f474376bfa1a90ce,0.1794254,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_30 x ret_vol_10 spread,0.1777974
phase3bs_00039,f23a13fa4516ea4b15ea9fb5,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_intraday_return::rx_range_location::product,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,high|intraday_ret_from_open|low|open,"['high', 'intraday_ret_from_open', 'low', 'open']",10,phase3bp:f23a13fa4516ea4b15ea9fb5,0.18345743,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction intraday_delta_10 x range_vol_30 product,0.17603643
phase3bs_00040,7ad2f3fd58a0aa555e273bd8,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Std($ret_1m,30))))",cem_interaction::rx_range_location::rx_volatility_state::product,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",30,phase3bp:7ad2f3fd58a0aa555e273bd8,0.18180892,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_10 x ret_vol_30 product,0.17420392
phase3bs_00041,8e83685fde7d1ea36ac52c7a,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",cem_interaction::rx_range_location::rx_range_location::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,close|high|low|open,"['close', 'high', 'low', 'open']",0,phase3bp:8e83685fde7d1ea36ac52c7a,0.17505911,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_30 x range_vol_8 spread,0.17381111
phase3bs_00042,7a2852a06be765238dfcfed6,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",cem_interaction::rx_range_location::rx_range_location::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,close|high|low|open,"['close', 'high', 'low', 'open']",0,phase3bp:7a2852a06be765238dfcfed6,0.17505911,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_8 x range_vol_30 spread,0.17377311
phase3bs_00043,07a79c871e377bb063d60fcc,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Div(Mean($amount,10),Add(Abs(Mean($amount,30)),0.000001)))))",cem_interaction::rx_range_location::rx_flow_amount_volume::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,amount|close|high|low,"['amount', 'close', 'high', 'low']",30,phase3bp:07a79c871e377bb063d60fcc,0.16832727,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_30 x amount_curve_10_30 spread,0.17298727
phase3bs_00044,d3212d26de73989934947fea,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div(Mean($amount,10),Add(Abs(Mean($amount,30)),0.000001)))))",cem_interaction::rx_range_location::rx_flow_amount_volume::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,amount|close|high|low,"['amount', 'close', 'high', 'low']",30,phase3bp:d3212d26de73989934947fea,0.16832727,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_10 x amount_curve_10_30 spread,0.17291627
phase3bs_00045,19b865423578c570ea427d78,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10))))",cem_interaction::rx_range_location::rx_range_location::spread,phase3bs_cem_dominant_rx_entropy,phase3bs_cem_dominant_rx_entropy,close|high|low|open,"['close', 'high', 'low', 'open']",0,phase3bp:19b865423578c570ea427d78,0.17384366,1,read_only_research_candidate,phase3bs_cem_dominant_rx_entropy: cem seed interaction bar_loc_shift_30 x range_vol_10 spread,0.17244866
