candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,field_list,parent_candidate_id,parent_factor_lane,parent_horizon_min,parent_stability_score,note,fresh_search_intent,x0_r3_role,proof_evaluator
phase3bh_bf_deepening_00011,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,7),Add(Abs(Mean($final_total_market_cap,7)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:fe68908e4a7572db3c223f65,fe68908e4a7572db3c223f65,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00012,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,7),Add(Abs(Mean($final_total_market_cap,7)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:5dac8fe7eeddb6c3b69d740e,5dac8fe7eeddb6c3b69d740e,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00013,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,9),Add(Abs(Mean($float_share,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:f94ba80b28850649dc1fbe99,f94ba80b28850649dc1fbe99,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00014,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,9),Add(Abs(Mean($float_share,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:15088c6c5716f4a741d84911,15088c6c5716f4a741d84911,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00015,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,9),Add(Abs(Mean($float_share,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:0f3db2032866dcf1d6e6a91f,0f3db2032866dcf1d6e6a91f,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00016,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,9),Add(Abs(Mean($float_share,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:ccd4ecd1d52e9e4d0cc26e0c,ccd4ecd1d52e9e4d0cc26e0c,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00017,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,9),Add(Abs(Mean($final_float_market_cap,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:efa6f23ddcce6ae67c6c5f2d,efa6f23ddcce6ae67c6c5f2d,amount|final_float_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00018,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,9),Add(Abs(Mean($final_float_market_cap,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:3605ca16e55e94453edef509,3605ca16e55e94453edef509,amount|final_float_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00019,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,9),Add(Abs(Mean($final_float_market_cap,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:f81ebdb7f33694e24c0f894f,f81ebdb7f33694e24c0f894f,amount|final_float_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00020,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,9),Add(Abs(Mean($final_float_market_cap,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:24688ba8167dbf0eee10c840,24688ba8167dbf0eee10c840,amount|final_float_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00021,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,9),Add(Abs(Mean($final_total_market_cap,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:50a7bef45d87b792e54e0a59,50a7bef45d87b792e54e0a59,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00022,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,9),Add(Abs(Mean($final_total_market_cap,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:7dafac1097993d09083221b0,7dafac1097993d09083221b0,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00023,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,9),Add(Abs(Mean($final_total_market_cap,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:18dda40acef39a53d0f3e33c,18dda40acef39a53d0f3e33c,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00024,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,9),Add(Abs(Mean($final_total_market_cap,9)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:66ee8f6f788d3e99e60256b1,66ee8f6f788d3e99e60256b1,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00025,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:24f042d2f6adbd05a334c968,24f042d2f6adbd05a334c968,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00026,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:e9e2321c0d362d459f5d5710,e9e2321c0d362d459f5d5710,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00027,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:9b2bc74acca4b1a6d32c2242,9b2bc74acca4b1a6d32c2242,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00028,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:7e75d8e916796cd22ea2b6da,7e75d8e916796cd22ea2b6da,amount|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00029,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_float_market_cap,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:a0887eaabdb456331b0ecb00,a0887eaabdb456331b0ecb00,amount|final_float_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00030,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_float_market_cap,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:2b68029df8a1ed83cf5eda81,2b68029df8a1ed83cf5eda81,amount|final_float_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00031,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($final_float_market_cap,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:eee13343722f1a60af18226b,eee13343722f1a60af18226b,amount|final_float_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00032,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($final_float_market_cap,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:6d8b2052f1b982b83e6e82cd,6d8b2052f1b982b83e6e82cd,amount|final_float_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00033,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:3af5a296203d934fe9e0b039,3af5a296203d934fe9e0b039,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00034,"CSRank(CSResidual(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_resid,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:eca948511c9bb68ccdff0db3,eca948511c9bb68ccdff0db3,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent residualized against refined term,True,read_only_research_candidate,pandas_only
phase3bh_bf_deepening_00035,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))),ZScore(CSRank(Div(Mean($vwap,5),Add(Abs($open),0.000001))))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001)))))))",bh_deepen_bf_fresh_capacity_price_add_add,phase3bh_bf_parent_deepen,phase3bh_bf_deepening_pack_v1,phase3bh:50db3ec2b7068c5b3d746ad9,50db3ec2b7068c5b3d746ad9,amount|final_total_market_cap|float_share|open|vwap,phase3bf_ba_exploit_fresh_00820,bf_fresh_capacity_price_add,5,2.9590248724213812,BG-stable BF parent plus refined term,True,read_only_research_candidate,pandas_only
