arm_id,family,status,elapsed_seconds,candidate_count,decision_rows,panel_count,sample_trade_times_per_shard,total_eval_rows,rows_per_second,candidate_eval_units_per_second,followup_count_legacy,hard_blocked_count,hard_blocked_ratio,non_future_count,research_pool_count,research_pool_ratio,unique_lane_count,unique_decision_fieldset_count,unique_candidate_fieldset_count,top10_abs_ic_mean,best_abs_ic,research_quality_score,summary_path,decisions_path,candidate_path,purpose,command,stdout_tail,stderr_tail
template_control_96x4x40,template_quota_control,completed,182.177,33,32,4,40,51736,283.988,28.983,1,26,0.8125,9,1,0.03125,7,12,12,0.108999274,0.1803127391,0.2759375,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\template_control_96x4x40\phase3bo_mature_cem_bridge_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\template_control_96x4x40\phase3bo_top_decisions.csv,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\template_control_96x4x40\phase3bo_candidate_pack.csv,"control arm: simple mature bridge, useful for throughput and leakage baseline",G:\PythonProject\.venv\Scripts\python.exe app.py phase3bo-mature-cem-bridge-true1min-pack --allow-diagnostic -- --max-candidates 96 --max-shards 4 --sample-trade-times-per-shard 40 --output-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3br_midscale_algorithm_practice_20260615\template_control_96x4x40 --report-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\template_control_96x4x40," true, ""lane_quota_enabled"": true, ""family_fieldset_cap_enabled"": true, ""bn_crowded_family_capped_to_representatives"": true}}, ""hard_boundary"": [""true trade_time minute panels only"", ""old daily stock-PIT default dataset not used"", ""mature CEM-like controls bridged but not daily CEM launched"", ""X0/R3 read-only""], ""panel_paths"": [""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet""], ""read_fields"": [""amount"", ""close"", ""high"", ""intraday_ret_from_open"", ""low"", ""m1_first15_amount"", ""m1_first15_range"", ""m1_first15_vol"", ""m1_first15_vwap_return_vs_open"", ""m1_first30_amount"", ""m1_first30_range"", ""m1_first30_vol"", ""m1_first5_amount"", ""m1_first5_range"", ""m1_first5_vol"", ""open"", ""ret_1m"", ""volume"", ""vwap""], ""max_expression_window"": 30, ""max_horizon"": 30, ""shards"": [{""shard_index"": 0, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 771136, ""eval_rows"": 12958, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 1, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 774443, ""eval_rows"": 13013, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 2, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766815, ""eval_rows"": 12885, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 3, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766492, ""eval_rows"": 12880, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}]}
",
rx_ucb_mid_128x4x40,rx_ucb,completed,629.816,128,80,4,40,51736,82.145,32.517,1,79,0.9875,27,27,0.3375,28,29,37,0.2144706902,0.2205327809,0.569375,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\rx_ucb_mid_128x4x40\phase3bp_true1min_search_algorithm_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\rx_ucb_mid_128x4x40\phase3bp_top_decisions.csv,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\rx_ucb_mid_128x4x40\phase3bp_candidate_pack.csv,typed broad search arm with UCB prior and search-memory blocking,G:\PythonProject\.venv\Scripts\python.exe app.py phase3bp-true1min-search-algorithm-smoke --allow-diagnostic -- --algorithm-mode rx_ucb --max-candidates 128 --max-shards 4 --sample-trade-times-per-shard 40 --top-decisions 80 --output-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3br_midscale_algorithm_practice_20260615\rx_ucb_mid_128x4x40 --report-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\rx_ucb_mid_128x4x40,"ractice_20260615\\rx_ucb_mid_128x4x40"", ""hard_boundary"": [""true trade_time minute panels only"", ""old daily stock-PIT default dataset not used"", ""search algorithm smoke only, not production proof"", ""future wrong-lag is a hard blocker"", ""X0/R3 read-only""], ""panel_paths"": [""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet""], ""read_fields"": [""amount"", ""close"", ""high"", ""intraday_ret_from_open"", ""low"", ""m1_first15_amount"", ""m1_first15_range"", ""m1_first15_vol"", ""m1_first15_vwap_return_vs_open"", ""m1_first30_amount"", ""m1_first30_range"", ""m1_first30_vol"", ""m1_first30_vwap_return_vs_open"", ""m1_first5_amount"", ""m1_first5_range"", ""m1_first5_vol"", ""m1_first5_vwap_return_vs_open"", ""open"", ""ret_1m"", ""volume""], ""max_expression_window"": 30, ""max_horizon"": 30, ""shards"": [{""shard_index"": 0, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 771136, ""eval_rows"": 12958, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 1, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 774443, ""eval_rows"": 13013, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 2, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766815, ""eval_rows"": 12885, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 3, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766492, ""eval_rows"": 12880, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}]}
",
rx_ucb_fresh_128x4x40,rx_ucb_high_exploration,completed,707.912,128,80,4,40,51736,73.083,28.93,1,79,0.9875,33,33,0.4125,26,29,38,0.2140216569,0.2205327809,0.618125,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\rx_ucb_fresh_128x4x40\phase3bp_true1min_search_algorithm_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\rx_ucb_fresh_128x4x40\phase3bp_top_decisions.csv,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\rx_ucb_fresh_128x4x40\phase3bp_candidate_pack.csv,freshness arm: higher exploration to test whether prior lock-in causes collapse,G:\PythonProject\.venv\Scripts\python.exe app.py phase3bp-true1min-search-algorithm-smoke --allow-diagnostic -- --algorithm-mode rx_ucb --policy-exploration 0.85 --max-candidates 128 --max-shards 4 --sample-trade-times-per-shard 40 --top-decisions 80 --output-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3br_midscale_algorithm_practice_20260615\rx_ucb_fresh_128x4x40 --report-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\rx_ucb_fresh_128x4x40,"ctice_20260615\\rx_ucb_fresh_128x4x40"", ""hard_boundary"": [""true trade_time minute panels only"", ""old daily stock-PIT default dataset not used"", ""search algorithm smoke only, not production proof"", ""future wrong-lag is a hard blocker"", ""X0/R3 read-only""], ""panel_paths"": [""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet""], ""read_fields"": [""amount"", ""close"", ""high"", ""intraday_ret_from_open"", ""low"", ""m1_first15_amount"", ""m1_first15_range"", ""m1_first15_vol"", ""m1_first15_vwap_return_vs_open"", ""m1_first30_amount"", ""m1_first30_range"", ""m1_first30_vol"", ""m1_first30_vwap_return_vs_open"", ""m1_first5_amount"", ""m1_first5_range"", ""m1_first5_vol"", ""m1_first5_vwap_return_vs_open"", ""open"", ""ret_1m"", ""volume""], ""max_expression_window"": 30, ""max_horizon"": 30, ""shards"": [{""shard_index"": 0, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 771136, ""eval_rows"": 12958, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 1, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 774443, ""eval_rows"": 13013, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 2, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766815, ""eval_rows"": 12885, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 3, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766492, ""eval_rows"": 12880, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}]}
",
cem_elite_mid_128x4x40,cem_elite,completed,657.653,128,80,4,40,51736,78.668,31.141,1,79,0.9875,20,20,0.25,25,25,31,0.2162296732,0.2205327809,0.5125,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\cem_elite_mid_128x4x40\phase3bp_true1min_search_algorithm_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\cem_elite_mid_128x4x40\phase3bp_top_decisions.csv,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\cem_elite_mid_128x4x40\phase3bp_candidate_pack.csv,CEM-style elite resampling arm with enough population to observe adaptation,G:\PythonProject\.venv\Scripts\python.exe app.py phase3bp-true1min-search-algorithm-smoke --allow-diagnostic -- --algorithm-mode cem_elite --cem-population-size 1024 --cem-elite-frac 0.14 --cem-rounds 4 --max-candidates 128 --max-shards 4 --sample-trade-times-per-shard 40 --top-decisions 80 --output-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3br_midscale_algorithm_practice_20260615\cem_elite_mid_128x4x40 --report-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\cem_elite_mid_128x4x40,"tice_20260615\\cem_elite_mid_128x4x40"", ""hard_boundary"": [""true trade_time minute panels only"", ""old daily stock-PIT default dataset not used"", ""search algorithm smoke only, not production proof"", ""future wrong-lag is a hard blocker"", ""X0/R3 read-only""], ""panel_paths"": [""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet""], ""read_fields"": [""amount"", ""close"", ""high"", ""intraday_ret_from_open"", ""low"", ""m1_first15_amount"", ""m1_first15_range"", ""m1_first15_vol"", ""m1_first15_vwap_return_vs_open"", ""m1_first30_amount"", ""m1_first30_range"", ""m1_first30_vol"", ""m1_first30_vwap_return_vs_open"", ""m1_first5_amount"", ""m1_first5_range"", ""m1_first5_vol"", ""m1_first5_vwap_return_vs_open"", ""open"", ""ret_1m"", ""volume""], ""max_expression_window"": 30, ""max_horizon"": 30, ""shards"": [{""shard_index"": 0, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 771136, ""eval_rows"": 12958, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 1, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 774443, ""eval_rows"": 13013, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 2, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766815, ""eval_rows"": 12885, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 3, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766492, ""eval_rows"": 12880, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}]}
",
hybrid_rx_cem_mid_160x4x40,hybrid_rx_cem,completed,816.198,160,96,4,40,51736,63.387,31.365,1,94,0.979167,28,28,0.291667,34,20,27,0.21676389,0.2205327809,0.51958333,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\hybrid_rx_cem_mid_160x4x40\phase3bp_true1min_search_algorithm_summary.json,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\hybrid_rx_cem_mid_160x4x40\phase3bp_top_decisions.csv,G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\hybrid_rx_cem_mid_160x4x40\phase3bp_candidate_pack.csv,combined arm: typed coverage plus CEM elite mutation,G:\PythonProject\.venv\Scripts\python.exe app.py phase3bp-true1min-search-algorithm-smoke --allow-diagnostic -- --algorithm-mode hybrid_rx_cem --cem-population-size 1280 --cem-elite-frac 0.16 --cem-rounds 4 --max-candidates 160 --max-shards 4 --sample-trade-times-per-shard 40 --top-decisions 96 --output-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\runtime\phase3br_midscale_algorithm_practice_20260615\hybrid_rx_cem_mid_160x4x40 --report-root G:\Project_V7_Rotation\alpha_pit_data_feature_workspace_20260531\reports\phase3br_midscale_algorithm_practice_20260615\hybrid_rx_cem_mid_160x4x40,"rts\\phase3br_midscale_algorithm_practice_20260615\\hybrid_rx_cem_mid_160x4x40"", ""hard_boundary"": [""true trade_time minute panels only"", ""old daily stock-PIT default dataset not used"", ""search algorithm smoke only, not production proof"", ""future wrong-lag is a hard blocker"", ""X0/R3 read-only""], ""panel_paths"": [""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet""], ""read_fields"": [""amount"", ""close"", ""high"", ""intraday_ret_from_open"", ""low"", ""m1_first15_amount"", ""m1_first15_range"", ""m1_first15_vol"", ""m1_first15_vwap_return_vs_open"", ""m1_first30_range"", ""m1_first30_vol"", ""m1_first30_vwap_return_vs_open"", ""m1_first5_range"", ""m1_first5_vol"", ""m1_first5_vwap_return_vs_open"", ""open"", ""ret_1m"", ""volume""], ""max_expression_window"": 30, ""max_horizon"": 30, ""shards"": [{""shard_index"": 0, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_00\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 771136, ""eval_rows"": 12958, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 1, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_01\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 774443, ""eval_rows"": 13013, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 2, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_02\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766815, ""eval_rows"": 12885, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}, {""shard_index"": 3, ""panel_path"": ""G:\\Project_V7_Rotation\\alpha_pit_data_feature_workspace_20260531\\runtime\\phase3au_aq_only_true1min_sharded_20260611\\shard_03\\phase3aq_wide_true1min\\canary\\phase3aq_true_1min_formula_canary.parquet"", ""read_rows"": 766492, ""eval_rows"": 12880, ""signal_trade_time_count"": 40, ""read_trade_time_count"": 2380, ""code_count"": 340}]}
",
