candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,cem_prior_score
phase3bt_00011,e9c1a3c3f014e9f537c5546c,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($amount,15))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,20,maxwin_le_30,10,complexity_le_10,phase3bp:e9c1a3c3f014e9f537c5546c,0.19964099,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_20 x amount_delta_15 spread,
phase3bt_00012,bac067350edd13bd449eeff3,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($amount,20))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,20,maxwin_le_30,10,complexity_le_10,phase3bp:bac067350edd13bd449eeff3,0.19964099,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_15 x amount_delta_20 spread,
phase3bt_00013,ec465fd3b7ff0ac5fd2b77a5,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,10)),ZScore(Delta($volume,20))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,20,maxwin_le_30,10,complexity_le_10,phase3bp:ec465fd3b7ff0ac5fd2b77a5,0.19861327,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_10 x volume_delta_20 spread,
phase3bt_00014,b42509882cb5a0aac27de393,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($volume,10))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,20,maxwin_le_30,10,complexity_le_10,phase3bp:b42509882cb5a0aac27de393,0.19861327,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_20 x volume_delta_10 spread,
phase3bt_00015,21911af226acec454c5cb30c,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($volume,30))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,"CSRank(Mul(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Mul>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,10,complexity_le_10,phase3bp:21911af226acec454c5cb30c,0.18613048,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_20 x volume_delta_30 product,
phase3bt_00016,ed1d9f992d550e9d0675f65f,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div(Mean($amount,8),Add(Abs(Mean($amount,20)),0.000001)))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,amount|close|high|low,"['amount', 'close', 'high', 'low']",20,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N)))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:3|Mul:1|Sub:5|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,20,maxwin_le_30,28,complexity_gt_18,phase3bp:ed1d9f992d550e9d0675f65f,0.18584304,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_10 x amount_curve_8_20 product,
phase3bt_00017,6ef8094172d92202946e0d8b,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div(Mean($amount,8),Add(Abs(Mean($amount,20)),0.000001)))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,amount|close|high|low,"['amount', 'close', 'high', 'low']",20,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N)))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:3|Mul:1|Sub:5|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,20,maxwin_le_30,28,complexity_gt_18,phase3bp:6ef8094172d92202946e0d8b,0.18583282,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_15 x amount_curve_8_20 product,
phase3bt_00018,82b56d5ef119e379ba991c94,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10))),ZScore(Div(Mean($volume,8),Add(Abs(Mean($volume,20)),0.000001)))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,close|high|low|volume,"['close', 'high', 'low', 'volume']",20,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N)))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:3|Mul:1|Sub:5|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,20,maxwin_le_30,28,complexity_gt_18,phase3bp:82b56d5ef119e379ba991c94,0.18553287,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_10 x volume_curve_8_20 product,
phase3bt_00019,a7ea0c73f5c20049b62d17a5,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div(Mean($volume,8),Add(Abs(Mean($volume,20)),0.000001)))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,close|high|low|volume,"['close', 'high', 'low', 'volume']",20,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N)))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:3|Mul:1|Sub:5|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,20,maxwin_le_30,28,complexity_gt_18,phase3bp:a7ea0c73f5c20049b62d17a5,0.18552265,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_15 x volume_curve_8_20 product,
phase3bt_00020,ebdacf8c48cebb2a08cda5b1,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,30))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::product,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,"CSRank(Mul(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Mul>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,1,wincount_le_1,30,maxwin_le_30,9,complexity_le_10,phase3bp:ebdacf8c48cebb2a08cda5b1,0.18409552,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_30 x volume_delta_30 product,
phase3bt_00021,b80c250e8db67646df531eb9,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div(Mean($amount,10),Add(Abs(Mean($amount,30)),0.000001)))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,amount|close|high|low,"['amount', 'close', 'high', 'low']",30,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N)))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:3|Mul:1|Sub:5|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,30,maxwin_le_30,28,complexity_gt_18,phase3bp:b80c250e8db67646df531eb9,0.18392312,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x amount_curve_10_30 product,
phase3bt_00022,57ea5bc3c2c007d417ea5d10,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div(Mean($volume,10),Add(Abs(Mean($volume,30)),0.000001)))))",rx_interaction::rx_range_location::rx_flow_amount_volume::product,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,close|high|low|volume,"['close', 'high', 'low', 'volume']",30,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N)))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:3|Mul:1|Sub:5|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,30,maxwin_le_30,28,complexity_gt_18,phase3bp:57ea5bc3c2c007d417ea5d10,0.18361295,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x volume_curve_10_30 product,
phase3bt_00023,9e362a8630d22483251a7545,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),ZScore(Div(Mean($volume,10),Add(Abs(Mean($volume,30)),0.000001)))))",rx_interaction::rx_range_location::rx_flow_amount_volume::spread,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,close|high|low|volume,"['close', 'high', 'low', 'volume']",30,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:3|Sub:6|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,30,maxwin_le_30,28,complexity_gt_18,phase3bp:9e362a8630d22483251a7545,0.18112701,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_8 x volume_curve_10_30 spread,
phase3bt_00024,87aec85205ea9c026ec4271e,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div(Mean($amount,10),Add(Abs(Mean($amount,30)),0.000001)))))",rx_interaction::rx_range_location::rx_flow_amount_volume::spread,phase3bt_ast_fresh_preserving_hybrid,phase3bt_ast_fresh_preserving_hybrid,amount|close|high|low,"['amount', 'close', 'high', 'low']",30,"CSRank(Sub(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Div(Mean($F,N),Add(Abs(Mean($F,N)),N)))))",CSRank>Sub>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:3|Sub:6|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,3,wincount_le_4,30,maxwin_le_30,28,complexity_gt_18,phase3bp:87aec85205ea9c026ec4271e,0.18076966,1,read_only_research_candidate,phase3bt_ast_fresh_preserving_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_15 x amount_curve_10_30 spread,
