arm,candidate_id,expr_hash,source_lane,source_generator,source_profile,selector_name,selector_version,base_e3_score,base_quality,turnover_proxy,turnover_structure_risk,cost_adjusted_proxy,liquidity_proxy,liquidity_proxy_source,capacity_proxy,capacity_proxy_source,factor_exposure_proxy,sector_concentration_proxy,complexity_score,operator_pathology_flag,max_corr_to_103_registry,mean_corr_to_103_registry,nearest_103_cluster,max_corr_to_134_registry,mean_corr_to_134_registry,nearest_134_cluster_id,novelty_vs_134,max_corr_to_selected_queue,max_corr_to_selected_queue_before_pick,mean_corr_to_selected_queue,mean_corr_to_selected_queue_before_pick,provisional_cluster_id,known_cluster_id,known_cluster_count_before_pick,provisional_cluster_count_before_pick,source_lane_cluster_count_before_pick,known_cluster_count_penalty,provisional_cluster_count_penalty,source_lane_cluster_count_penalty,anti_concentration_penalty,cluster_001_penalty,signal_vector_id,signal_vector_source,signal_vector_error,signal_vector_ready,nearest_134_signal_cluster_id,max_corr_to_134_signal_vector,mean_topk_corr_to_134_signal_vector,novelty_vs_134_signal_vector,known_signal_cluster_id,provisional_signal_cluster_id,source_lane_signal_cluster_id,signal_vector_cluster_basis,max_corr_to_selected_queue_signal,max_corr_to_selected_queue_signal_before_pick,mean_corr_to_selected_queue_signal,mean_corr_to_selected_queue_signal_before_pick,nearest_selected_signal_cluster_id,nearest_selected_signal_vector_id,known_signal_cluster_count_before_pick,provisional_signal_cluster_count_before_pick,source_lane_signal_cluster_count_before_pick,vector_diversity_penalty,known_signal_cluster_penalty,provisional_signal_cluster_penalty,source_lane_signal_cluster_penalty,cluster_001_signal_penalty,cluster_003_signal_penalty,cap_relaxed_for_backfill,selector_mode,turnover_penalty,turnover_structure_penalty,selector_pool_turnover_p80,selector_pool_turnover_p90,selector_pool_turnover_p95,high_turnover_p80_count_before_pick,high_turnover_p90_count_before_pick,turnover_tail_penalty,liquidity_penalty,capacity_penalty,registry_symbolic_corr_penalty,complexity_penalty,hard_gate_pass,hard_reject_reason,cap_reject_reason,feature_missing,gate_not_applied,selection_score,selection_score_final,rank_before_selection,selection_rank,selected_for_audit,selection_reason,uses_forbidden_replay_labels,book_marginal_mode,residual_ir_proxy,book_marginal_score,projection_topk_clusters,expression
Phase3AA_G2_event_source_priority,phase3aa_event_0579_phase3ad_newdata_atomic_inverse_rank_01111,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,-0.0325,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.325,0.31,cluster_107,0.325,0.31,cluster_107,0.675,0.8,0.8,0.61,0.61,prov_e5998f48,,,,,,,,,,abb6c7044634c39afe04,missing,UnsupportedExpressionError:missing_field:evt_uplimit_fd_close,False,,0.0,0.0,1.0,,sigprov_abb6c7044634,event_derived_feature_layer|sigprov_abb6c7044634,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.325,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.323,0.323,,,False,backfill_candidate,False,signal_vector_proxy,,0.323,,CSRank(Neg($evt_uplimit_fd_close))
Phase3AA_G2_event_source_priority,phase3aa_event_0578_phase3ad_newdata_atomic_direct_rank_01110,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0050003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.283333,0.283333,cluster_144,0.283333,0.283333,cluster_144,0.716667,0.8,0.8,0.696667,0.696667,prov_9af47bf9,,,,,,,,,,c16d5202e7eb3de18ca0,missing,UnsupportedExpressionError:missing_field:evt_uplimit_fd_close,False,,0.0,0.0,1.0,,sigprov_c16d5202e7eb,event_derived_feature_layer|sigprov_c16d5202e7eb,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.283333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.3605003,0.3605003,,,False,backfill_candidate,False,signal_vector_proxy,,0.3605003,,CSRank($evt_uplimit_fd_close)
Phase3AA_G2_event_source_priority,phase3aa_event_0577_phase3ad_newdata_atomic_inverse_rank_01109,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,-0.0700003,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.366667,0.31,cluster_079,0.366667,0.31,cluster_079,0.633333,0.8,0.8,0.598333,0.598333,prov_9742f34c,,,,,,,,,,7b3786e07de04823c132,missing,UnsupportedExpressionError:missing_field:evt_uplimit_auction_turnover,False,,0.0,0.0,1.0,,sigprov_7b3786e07de0,event_derived_feature_layer|sigprov_7b3786e07de0,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.366667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.2854997,0.2854997,,,False,backfill_candidate,False,signal_vector_proxy,,0.2854997,,CSRank(Neg($evt_uplimit_auction_turnover))
Phase3AA_G2_event_source_priority,phase3aa_event_0576_phase3ad_newdata_atomic_direct_rank_01108,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0050003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.283333,0.275,cluster_079,0.283333,0.275,cluster_079,0.716667,0.8,0.8,0.696667,0.696667,prov_55b33a82,,,,,,,,,,d97c5e7c43fb793e503e,missing,UnsupportedExpressionError:missing_field:evt_uplimit_auction_turnover,False,,0.0,0.0,1.0,,sigprov_d97c5e7c43fb,event_derived_feature_layer|sigprov_d97c5e7c43fb,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.283333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.3605003,0.3605003,,,False,backfill_candidate,False,signal_vector_proxy,,0.3605003,,CSRank($evt_uplimit_auction_turnover)
Phase3AA_G2_event_source_priority,phase3aa_event_0575_phase3ad_newdata_atomic_inverse_rank_01107,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1099997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,0.8,0.8,0.61,0.61,prov_94e87209,,,,,,,,,,262d2e63c1c51ec94a2e,missing,UnsupportedExpressionError:missing_field:evt_uplimit_auction_pre1max_ratio,False,,0.0,0.0,1.0,,sigprov_262d2e63c1c5,event_derived_feature_layer|sigprov_262d2e63c1c5,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4654997,0.4654997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4654997,,CSRank(Neg($evt_uplimit_auction_pre1max_ratio))
Phase3AA_G2_event_source_priority,phase3aa_event_0574_phase3ad_newdata_atomic_inverse_rank_01106,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1099997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,0.8,0.8,0.61,0.61,prov_94e87209,,,,,,,,,,b5970a7a6392f2e461a6,missing,UnsupportedExpressionError:missing_field:evt_uplimit_auction_offer,False,,0.0,0.0,1.0,,sigprov_b5970a7a6392,event_derived_feature_layer|sigprov_b5970a7a6392,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4654997,0.4654997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4654997,,CSRank(Neg($evt_uplimit_auction_offer))
Phase3AA_G2_event_source_priority,phase3aa_event_0573_phase3ad_newdata_atomic_direct_rank_01105,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.3375,0.3375,prov_c34c2f3c,,,,,,,,,,84c0b098352510b19a85,missing,UnsupportedExpressionError:missing_field:evt_uplimit_auction_offer,False,,0.0,0.0,1.0,,sigprov_84c0b0983525,event_derived_feature_layer|sigprov_84c0b0983525,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4805003,0.4805003,18,18,True,selected_D3_primary,False,signal_vector_proxy,,0.4805003,,CSRank($evt_uplimit_auction_offer)
Phase3AA_G2_event_source_priority,phase3aa_event_0572_phase3ad_newdata_atomic_inverse_rank_01104,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,-0.0700003,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.366667,0.31,cluster_079,0.366667,0.31,cluster_079,0.633333,0.8,0.8,0.598333,0.598333,prov_9742f34c,,,,,,,,,,3a2d2a44cc86beae757a,missing,UnsupportedExpressionError:missing_field:evt_uplimit_auction_money,False,,0.0,0.0,1.0,,sigprov_3a2d2a44cc86,event_derived_feature_layer|sigprov_3a2d2a44cc86,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.366667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.2854997,0.2854997,,,False,backfill_candidate,False,signal_vector_proxy,,0.2854997,,CSRank(Neg($evt_uplimit_auction_money))
Phase3AA_G2_event_source_priority,phase3aa_event_0571_phase3ad_newdata_atomic_direct_rank_01103,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0050003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.283333,0.275,cluster_079,0.283333,0.275,cluster_079,0.716667,0.8,0.8,0.696667,0.696667,prov_55b33a82,,,,,,,,,,ac10ecaf7871f32431bc,missing,UnsupportedExpressionError:missing_field:evt_uplimit_auction_money,False,,0.0,0.0,1.0,,sigprov_ac10ecaf7871,event_derived_feature_layer|sigprov_ac10ecaf7871,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.283333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.3605003,0.3605003,,,False,backfill_candidate,False,signal_vector_proxy,,0.3605003,,CSRank($evt_uplimit_auction_money)
Phase3AA_G2_event_source_priority,phase3aa_event_0570_phase3ad_newdata_atomic_inverse_rank_01102,,event_derived_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1099997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,0.8,0.8,0.61,0.61,prov_94e87209,,,,,,,,,,cc24ae091d6523ce0a6e,missing,UnsupportedExpressionError:missing_field:evt_uplimit_auction_buy,False,,0.0,0.0,1.0,,sigprov_cc24ae091d65,event_derived_feature_layer|sigprov_cc24ae091d65,self_vector,0.0,0.0,0.0,0.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.4654997,0.4654997,,,False,backfill_candidate,False,signal_vector_proxy,,0.4654997,,CSRank(Neg($evt_uplimit_auction_buy))
Phase3AA_G2_event_source_priority,phase3aa_event_0025_phase3ad_newdata_fundamental_yoy_inventory_yoy_00025,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,1.0,1.0,0.585,0.585,prov_738a87f1,,,,,,,,,,3a6f140fc82d15f5e40e,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_3a6f140fc82d,fundamental_pit_feature_layer|sigprov_3a6f140fc82d,self_vector,0.1901,0.1901,0.128885,0.128885,,4376c8ba9bcd7c3628cf,0,0,0,0.1901,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.2494047,0.2494047,25,25,True,selected_D3_primary,False,signal_vector_proxy,,0.2494047,,CSRank(Neg($ctx_fulla_bs_inventory_yoy))
Phase3AA_G2_event_source_priority,phase3aa_event_0024_phase3ad_newdata_fundamental_yoy_goodwill_yoy_00024,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,1.0,1.0,0.445,0.445,prov_738a87f1,,,,,,,,,,0bca9d236b118b22d5cc,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_0bca9d236b11,fundamental_pit_feature_layer|sigprov_0bca9d236b11,self_vector,0.172577,0.172577,0.111418,0.111418,,dce76d340ce67af6bdfa,0,0,0,0.172577,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.26605155,0.26605155,24,24,True,selected_D3_primary,False,signal_vector_proxy,,0.26605155,,CSRank(Neg($ctx_fulla_bs_goodwill_yoy))
Phase3AA_G2_event_source_priority,phase3aa_event_0023_phase3ad_newdata_fundamental_yoy_total_liabilities_yoy_00023,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,1.0,1.0,0.725,0.725,prov_738a87f1,,,,,,,,,,3c756e153644889e5f04,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_3c756e153644,fundamental_pit_feature_layer|sigprov_3c756e153644,self_vector,0.472182,0.472182,0.228238,0.228238,,3a6f140fc82d15f5e40e,0,0,0,0.472182,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.0185732,-0.0185732,,,False,backfill_candidate,False,signal_vector_proxy,,-0.0185732,,CSRank(Neg($ctx_fulla_bs_total_liabilities_yoy))
Phase3AA_G2_event_source_priority,phase3aa_event_0022_phase3ad_newdata_fundamental_yoy_total_assets_yoy_00022,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.0499997,0.0,,0.0,,0.0,,0.0,,,,3.05,False,0.166667,0.141667,cluster_079,0.166667,0.141667,cluster_079,0.833333,1.0,1.0,0.725,0.725,prov_738a87f1,,,,,,,,,,e50cb7251dbd1a16aa88,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_e50cb7251dbd,fundamental_pit_feature_layer|sigprov_e50cb7251dbd,self_vector,0.471126,0.471126,0.314097,0.314097,,3a6f140fc82d15f5e40e,0,0,0,0.471126,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.166667,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-0.01757,-0.01757,,,False,backfill_candidate,False,signal_vector_proxy,,-0.01757,,CSRank(Neg($ctx_fulla_bs_total_assets_yoy))
Phase3AA_G2_event_source_priority,phase3aa_event_0021_phase3ad_newdata_fundamental_yoy_parent_netprofit_yoy_00021,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.745,0.745,prov_d7938008,,,,,,,,,,cafdd2abe8dbf947d832,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a92eb1f2cea3,fundamental_pit_feature_layer|sigprov_a92eb1f2cea3,selected_queue,0.914364,0.914364,0.302044,0.302044,sigprov_a92eb1f2cea3,a92eb1f2cea334ad1da6,0,1,1,0.914364,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2636455,-1.2636455,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2636455,,CSRank($ctx_fulla_ps_parent_netprofit_yoy)
Phase3AA_G2_event_source_priority,phase3aa_event_0020_phase3ad_newdata_fundamental_yoy_netprofit_yoy_00020,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.745,0.745,prov_d7938008,,,,,,,,,,59441fa892fbf1c646aa,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a92eb1f2cea3,fundamental_pit_feature_layer|sigprov_a92eb1f2cea3,selected_queue,0.94452,0.94452,0.301868,0.301868,sigprov_a92eb1f2cea3,a92eb1f2cea334ad1da6,0,1,1,0.94452,0.0,1.0,1.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,-1.2922937,-1.2922937,,,False,backfill_candidate,False,signal_vector_proxy,,-1.2922937,,CSRank($ctx_fulla_ps_netprofit_yoy)
Phase3AA_G2_event_source_priority,phase3aa_event_0019_phase3ad_newdata_fundamental_yoy_operate_profit_yoy_00019,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1850003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,0.8,0.8,0.5975,0.5975,prov_d7938008,,,,,,,,,,a92eb1f2cea334ad1da6,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a92eb1f2cea3,fundamental_pit_feature_layer|sigprov_a92eb1f2cea3,self_vector,0.093447,0.093447,0.078261,0.078261,,4376c8ba9bcd7c3628cf,0,0,0,0.093447,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.47622565,0.47622565,20,20,True,selected_D3_primary,False,signal_vector_proxy,,0.47622565,,CSRank($ctx_fulla_ps_operate_profit_yoy)
Phase3AA_G2_event_source_priority,phase3aa_event_0018_phase3ad_newdata_fundamental_yoy_total_operate_income_yoy_00018,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1250003,0.0,,0.0,,0.0,,0.0,,,,1.9,False,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,1.0,1.0,0.745,0.745,prov_d7938008,,,,,,,,,,f83f96074340a8ad9b61,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_f83f96074340,fundamental_pit_feature_layer|sigprov_f83f96074340,self_vector,0.352841,0.352841,0.243374,0.243374,,a92eb1f2cea334ad1da6,0,0,0,0.352841,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.083333,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.16980135,0.16980135,,,False,backfill_candidate,False,signal_vector_proxy,,0.16980135,,CSRank($ctx_fulla_ps_total_operate_income_yoy)
Phase3AA_G2_event_source_priority,phase3aa_event_0017_phase3ad_newdata_fundamental_finance_expense_inverse_00017,,fundamental_pit_feature_layer,cn_phase3ad_new_data_factor_pack_v1,phase3aa_research_feature_injection,signal_vector_diversified_source_priority_proxy,phase3g-signal-vector-selector-v1-2026-05-14,0.1035713,0.0,,0.0,,0.0,,0.0,,,,7.25,False,0.107143,0.099107,cluster_105,0.107143,0.099107,cluster_105,0.892857,1.0,1.0,0.76,0.76,prov_acce857f,,,,,,,,,,86f2ae89df8be3e4519c,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_86f2ae89df8b,fundamental_pit_feature_layer|sigprov_86f2ae89df8b,self_vector,0.319315,0.319315,0.217532,0.217532,,c546bfdd2b9dd35b8b33,0,0,0,0.319315,0.0,0.0,0.0,0.0,0.0,,signal_vector_diversified_source_priority_proxy,0.0,0.0,0.058669,0.06795,0.074971,3,3,0.0,1.0,1.0,0.107143,0.0,True,,,turnover_proxy|cost_adjusted_proxy|liquidity_proxy|capacity_proxy|factor_exposure_proxy|sector_concentration_proxy,candidate_return_vector|registry_return_vectors|true_book_marginal,0.18022205,0.18022205,26,26,True,selected_D3_primary,False,signal_vector_proxy,,0.18022205,,"CSRank(Neg(Div($ctx_fulla_ps_finance_expense,Add(Abs($ctx_fulla_ps_total_operate_income),0.000001))))"
