backend,rank_input_order,candidate_id,source_horizon_min,source_mean_ic_abs_mean,signal_nonnull,signal_unique,expression,horizon_min,ic_mean,ic_abs_mean,ic_std,ic_t,ic_count,spread_mean,spread_abs_mean,spread_t,spread_count,spread_hit_rate
pandas,1,phase3ba_focused_minute_expansion_00269,30,0.1712189612649549,944337,212,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",1,0.02233200880732444,0.2196119852302337,0.2710620031918121,18.984459129576944,53098,-1.7009973814982533e-07,0.0011333323254408196,-0.02422528678179963,53118,0.5135923792311458
pandas,1,phase3ba_focused_minute_expansion_00269,30,0.1712189612649549,944337,212,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",5,0.03832124657162183,0.24132372144955555,0.29442759343680897,29.996439748994064,53115,4.811490892739429e-05,0.002387388473171114,3.0484373319680858,53115,0.5279487903605384
pandas,1,phase3ba_focused_minute_expansion_00269,30,0.1712189612649549,944337,212,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",15,0.05506216637806194,0.24806156675308452,0.2997240713863004,42.33498182235016,53105,0.00011656418513454076,0.004187649314776139,4.137966783138097,53105,0.5354298088692213
pandas,1,phase3ba_focused_minute_expansion_00269,30,0.1712189612649549,944337,212,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",30,0.06355996645192104,0.25076278008364405,0.3010717614375927,48.64296044483581,53090,0.00015244370465785105,0.00624280002231325,3.6473868083527123,53090,0.5389338858542099
pandas,2,phase3ba_focused_minute_expansion_00437,30,0.1708029497950064,944337,214,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",1,0.022462148973596715,0.21987327064498507,0.2713440220014689,19.075245092100587,53098,2.3597248714660278e-07,0.001135030626578029,0.03351213320416838,53118,0.5135735532211303
pandas,2,phase3ba_focused_minute_expansion_00437,30,0.1708029497950064,944337,214,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",5,0.03869350151397053,0.24158236523323165,0.2946507501591443,30.264888214909643,53115,5.5592799896893174e-05,0.002392871196927639,3.5157731140482302,53115,0.528890144027111
pandas,2,phase3ba_focused_minute_expansion_00437,30,0.1708029497950064,944337,214,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",15,0.05555950169422533,0.24861531591303526,0.3000821631878757,42.66638684824403,53105,0.00014479884121471357,0.004193325772376089,5.126870033932053,53105,0.5394219000094153
pandas,2,phase3ba_focused_minute_expansion_00437,30,0.1708029497950064,944337,214,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",30,0.06368929516858869,0.25087611585873004,0.30127966388785066,48.70830167769132,53090,0.00020461832000744957,0.006268173322822523,4.893044051245987,53090,0.541269542286683
pandas,3,phase3ba_focused_minute_expansion_00440,30,0.17071036672202375,944877,216,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",1,0.022683813577867428,0.22004309361749477,0.27143851841880395,19.262219475067692,53128,1.2258609886079225e-06,0.0011384537306849889,0.17341777875947137,53148,0.5144878452622864
pandas,3,phase3ba_focused_minute_expansion_00440,30,0.17071036672202375,944877,216,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))",5,0.038947055020574085,0.2416301543614726,0.29466010669953563,30.470844299648217,53145,6.409341701170168e-05,0.0023971430507923764,4.0417543445464705,53145,0.5314140558848434
