expression_hash,candidate_id,phase3bk_rank,factor_lane,fields,expression,horizon_min,shard_count,ic_mean,ic_abs_mean,ic_hit_rate,spread_mean,spread_abs_mean,spread_hit_rate,wrong_lag_prev_ic_mean,wrong_lag_future_ic_mean,mean_one_way_turnover,signal_unique_min,signal_nonnull_sum,eval_rows_sum,expected_direction,primary_horizon_min,aligned_ic_mean,aligned_spread_mean,blocker_flags,phase3bl_decision,source_generator,source_lane,policy_score,note,open_direction,abs_aligned_ic_mean,positive_horizon_count,phase3bp_blocker_flags,phase3bp_decision
c70970f75bba91b06e076457,phase3bt_00008,,cem_atom::rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))))",1,4,-0.2468934542,0.2468934542,0,-0.0009104286644,0.0009175802896,0.01086956522,-0.01504791004,0.5818060379,0.7888253926,2468,60859,62131,1,0,-0.2468934542,-0.0009104286644,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.21627574,phase3bt_ast_feedback_cem: cem seed atom bar_loc_shift_30,short_top,0.2468934542,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
8bb84c94da7e4647c7e659f2,phase3bt_00040,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2450190161,0.2450190161,0,-0.0008084821405,0.0008125176153,0.006097560976,-0.01379038607,0.5637178653,0.7954190318,2236,54390,62131,1,0,-0.2450190161,-0.0008084821405,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.14533252,phase3bt_ast_feedback_cem: cem seed interaction bar_loc_shift_20 x m1_first30_vol spread,short_top,0.2450190161,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
70059e34f028e13c03845e5a,phase3bt_00006,,cem_atom::rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))))",1,4,-0.2447040945,0.2447040945,0,-0.0008983978797,0.0009053218715,0.01086956522,-0.01432787985,0.5856293283,0.7928249095,2547,60859,62131,1,0,-0.2447040945,-0.0008983978797,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.23945222,phase3bt_ast_feedback_cem: cem seed atom bar_loc_shift_20,short_top,0.2447040945,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
fcc3b29c418f9f9193061ab4,phase3bt_00007,,cem_atom::rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20)))))",1,4,0.2447040945,0.2447040945,1,0.0008957445823,0.0009023595923,0.9891304348,0.01432787985,-0.5856293283,0.7919662133,2547,60859,62131,1,0,0.2447040945,0.0008957445823,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.23281991,phase3bt_ast_feedback_cem: cem seed atom bar_loc_shift_20,long_top,0.2447040945,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
79f1112e7eb77e8a8c7c6172,phase3bt_00010,,cem_atom::rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))))",1,4,-0.2433300528,0.2433300528,0,-0.0009053731841,0.0009125707999,0.01086956522,-0.01356434857,0.5891653191,0.7952825884,2598,60859,62131,1,0,-0.2433300528,-0.0009053731841,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.20948476,phase3bt_ast_feedback_cem: cem seed atom bar_loc_shift_15,short_top,0.2433300528,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
b395566a482baf0b1d807c1f,phase3bt_00044,,cem_resample::rx_range_location::rx_opening_amount::elite_spread_mean3,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Mean(Div($m1_first30_vol,Add(Abs($volume),0.000001)),3))))",1,4,-0.2423017218,0.2423017218,0,-0.0007861344207,0.0007869741823,0.00625,-0.01299906751,0.5575514015,0.7927137539,2236,53102,62131,1,0,-0.2423017218,-0.0007861344207,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.14210412,phase3bt_ast_feedback_cem: cem round 3 elite resample bar_loc_shift_20 x m1_first30_vol,short_top,0.2423017218,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
3c33ee4f3d4788aae2d4d49f,phase3bt_00059,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first15_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2416055047,0.2416055047,0,-0.0008215985993,0.0008246853179,0.005681818182,-0.01115006993,0.5680058417,0.7957145725,2236,58301,62131,1,0,-0.2416055047,-0.0008215985993,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.13661445,phase3bt_ast_feedback_cem: cem seed interaction bar_loc_shift_20 x m1_first15_vol spread,short_top,0.2416055047,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
2bb1a0cb505d03004371d7c5,phase3bt_00058,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2394959365,0.2395592445,0.005434782609,-0.0008685132777,0.0008809867152,0.01630434783,-0.01411069192,0.5706002836,0.7965009129,2236,60859,62131,1,0,-0.2394959365,-0.0008685132777,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.13671252,phase3bt_ast_feedback_cem: cem seed interaction bar_loc_shift_20 x m1_first5_vol spread,short_top,0.2394959365,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
919d4ed87c7ad94cd1a0cf0a,phase3bt_00009,,cem_atom::rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))))",1,4,-0.2361597239,0.2361597239,0,-0.0008758327153,0.0008900654153,0.01630434783,-0.01275795078,0.5987738306,0.7979928887,2641,60859,62131,1,0,-0.2361597239,-0.0008758327153,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.21111652,phase3bt_ast_feedback_cem: cem seed atom bar_loc_shift_8,short_top,0.2361597239,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
a9e1c6c76894f0725e2f4c4a,phase3bt_00031,,cem_resample::rx_range_location::rx_opening_amount::elite_inverted_product,close|high|low|m1_first30_vol|volume,"Neg(CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001))))))",1,4,-0.2347243805,0.2352463664,0.006097560976,-0.0007634782336,0.0007759476428,0.01829268293,-0.01193047432,0.5475504781,0.7890199331,2236,54390,62131,1,0,-0.2347243805,-0.0007634782336,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,0.16373257,phase3bt_ast_feedback_cem: cem round 1 elite resample bar_loc_shift_20 x m1_first30_vol,short_top,0.2347243805,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
