candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,cem_prior_score
phase3bt_00011,9c32cf7419759ab9c68a45c5,"CSRank(ZScore(Delta($intraday_ret_from_open,20)))",cem_atom::rx_intraday_return::rank,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open,['intraday_ret_from_open'],20,"CSRank(ZScore(Delta($F,N)))",CSRank>ZScore>Delta,CSRank:1|Delta:1|ZScore:1,CSRank,3,depth_le_4,3,opcount_le_3,1,fieldcount_le_1,1,wincount_le_1,20,maxwin_le_30,5,complexity_le_6,phase3bp:9c32cf7419759ab9c68a45c5,0.2015437,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed atom intraday_delta_20,0.2061667
phase3bt_00012,cc94e18218a4a65153f73060,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,20))))",cem_atom::rx_intraday_return::inverted,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open,['intraday_ret_from_open'],20,"Neg(CSRank(ZScore(Delta($F,N))))",Neg>CSRank>ZScore>Delta,CSRank:1|Delta:1|Neg:1|ZScore:1,Neg,4,depth_le_4,4,opcount_le_6,1,fieldcount_le_1,1,wincount_le_1,20,maxwin_le_30,6,complexity_le_6,phase3bp:cc94e18218a4a65153f73060,0.20140913,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed atom intraday_delta_20,0.20586613
phase3bt_00013,dda8aeb9ee88b13efd26a872,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($volume,20)))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",20,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Delta($F,N)))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Neg:1|ZScore:2,Neg,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,1,wincount_le_1,20,maxwin_le_30,10,complexity_le_10,phase3bp:dda8aeb9ee88b13efd26a872,0.17353916,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 2 elite resample intraday_delta_20 x volume_delta_20,0.18217716
phase3bt_00014,ee080d74a1a397aa03578ef7,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($amount,20)))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_inverted_product,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",20,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Delta($F,N)))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Neg:1|ZScore:2,Neg,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,1,wincount_le_1,20,maxwin_le_30,10,complexity_le_10,phase3bp:ee080d74a1a397aa03578ef7,0.17347091,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 3 elite resample intraday_delta_20 x amount_delta_20,0.18209991
phase3bt_00015,4307e9f76102ac839ed33ef0,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,20))),ZScore(Delta($volume,20))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",20,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Delta($F,N))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Sign:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,1,wincount_le_1,20,maxwin_le_30,10,complexity_le_10,phase3bp:4307e9f76102ac839ed33ef0,0.17305916,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed interaction intraday_delta_20 x volume_delta_20 signed_state,0.18199616
phase3bt_00016,51fef8fb06c4652e6ef687cb,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,20))),ZScore(Delta($amount,20))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",20,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Delta($F,N))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Mul:1|Sign:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,1,wincount_le_1,20,maxwin_le_30,10,complexity_le_10,phase3bp:51fef8fb06c4652e6ef687cb,0.17299091,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed interaction intraday_delta_20 x amount_delta_20 signed_state,0.18167891
phase3bt_00017,4b353d168e8c0e5122a56e5e,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($amount,20))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,1,wincount_le_1,20,maxwin_le_30,9,complexity_le_10,phase3bp:4b353d168e8c0e5122a56e5e,0.17092984,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed interaction intraday_delta_20 x amount_delta_20 spread,0.17975884
phase3bt_00018,6fb63deddd7804f647f69c24,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($volume,20))))",cem_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,1,wincount_le_1,20,maxwin_le_30,9,complexity_le_10,phase3bp:6fb63deddd7804f647f69c24,0.17099809,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed interaction intraday_delta_20 x volume_delta_20 spread,0.17914709
phase3bt_00019,014eeb8694ee03b47f3875fa,"CSRank(ZScore(Delta($intraday_ret_from_open,15)))",cem_atom::rx_intraday_return::rank,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open,['intraday_ret_from_open'],15,"CSRank(ZScore(Delta($F,N)))",CSRank>ZScore>Delta,CSRank:1|Delta:1|ZScore:1,CSRank,3,depth_le_4,3,opcount_le_3,1,fieldcount_le_1,1,wincount_le_1,15,maxwin_le_15,5,complexity_le_6,phase3bp:014eeb8694ee03b47f3875fa,0.17157624,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed atom intraday_delta_15,0.17631524
phase3bt_00020,9165995ab31cc9104e17278f,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,15))))",cem_atom::rx_intraday_return::inverted,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open,['intraday_ret_from_open'],15,"Neg(CSRank(ZScore(Delta($F,N))))",Neg>CSRank>ZScore>Delta,CSRank:1|Delta:1|Neg:1|ZScore:1,Neg,4,depth_le_4,4,opcount_le_6,1,fieldcount_le_1,1,wincount_le_1,15,maxwin_le_15,6,complexity_le_6,phase3bp:9165995ab31cc9104e17278f,0.17144167,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed atom intraday_delta_15,0.17617067
phase3bt_00021,9cac42db64cabad7c6a808ef,"CSRank(Mul(ZScore(Delta(Delta($intraday_ret_from_open,30),2)),ZScore(Delta($volume,20))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_delta_product,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,"CSRank(Mul(ZScore(Delta(Delta($F,N),N)),ZScore(Delta($F,N))))",CSRank>Mul>ZScore>Delta>Delta>ZScore>Delta,CSRank:1|Delta:3|Mul:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,3,wincount_le_4,30,maxwin_le_30,12,complexity_le_14,phase3bp:9cac42db64cabad7c6a808ef,0.16728155,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 3 elite resample intraday_delta_30 x volume_delta_20,0.17599555
phase3bt_00022,5391229f3f4fe93579d29dc5,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,10))))",cem_atom::rx_intraday_return::inverted,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open,['intraday_ret_from_open'],10,"Neg(CSRank(ZScore(Delta($F,N))))",Neg>CSRank>ZScore>Delta,CSRank:1|Delta:1|Neg:1|ZScore:1,Neg,4,depth_le_4,4,opcount_le_6,1,fieldcount_le_1,1,wincount_le_1,10,maxwin_le_15,6,complexity_le_6,phase3bp:5391229f3f4fe93579d29dc5,0.17132407,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed atom intraday_delta_10,0.17596607
phase3bt_00023,1a785bd29ce1b7333427d571,"CSRank(Mul(ZScore(Delta(Delta($intraday_ret_from_open,30),2)),ZScore(Delta($amount,20))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_delta_product,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,"CSRank(Mul(ZScore(Delta(Delta($F,N),N)),ZScore(Delta($F,N))))",CSRank>Mul>ZScore>Delta>Delta>ZScore>Delta,CSRank:1|Delta:3|Mul:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,3,wincount_le_4,30,maxwin_le_30,12,complexity_le_14,phase3bp:1a785bd29ce1b7333427d571,0.16721331,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 1 elite resample intraday_delta_30 x amount_delta_20,0.17596031
phase3bt_00024,578ea05f3db27e5488978658,"CSRank(Mul(ZScore(Delta(Delta($intraday_ret_from_open,20),2)),ZScore(Delta($volume,30))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_delta_product,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,"CSRank(Mul(ZScore(Delta(Delta($F,N),N)),ZScore(Delta($F,N))))",CSRank>Mul>ZScore>Delta>Delta>ZScore>Delta,CSRank:1|Delta:3|Mul:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,3,wincount_le_4,30,maxwin_le_30,12,complexity_le_14,phase3bp:578ea05f3db27e5488978658,0.16728155,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 2 elite resample intraday_delta_20 x volume_delta_30,0.17542555
phase3bt_00025,2108184847dd079c1078936c,"CSRank(Mul(ZScore(Delta(Delta($intraday_ret_from_open,8),2)),ZScore(Delta($amount,20))))",cem_resample::rx_intraday_return::rx_flow_amount_volume::elite_delta_product,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",20,"CSRank(Mul(ZScore(Delta(Delta($F,N),N)),ZScore(Delta($F,N))))",CSRank>Mul>ZScore>Delta>Delta>ZScore>Delta,CSRank:1|Delta:3|Mul:1|ZScore:2,CSRank,5,depth_le_6,7,opcount_le_9,2,fieldcount_le_2,3,wincount_le_4,20,maxwin_le_30,12,complexity_le_14,phase3bp:2108184847dd079c1078936c,0.16584442,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 3 elite resample intraday_delta_8 x amount_delta_20,0.17460442
phase3bt_00026,82ec59f526b44720a4f49763,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,20))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",cem_interaction::rx_intraday_return::rx_opening_amount::signed_state,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",20,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Sign:1|ZScore:2,CSRank,6,depth_le_6,9,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,20,maxwin_le_30,13,complexity_le_14,phase3bp:82ec59f526b44720a4f49763,0.17441543,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed interaction intraday_delta_20 x m1_first30_vol signed_state,0.16860043
phase3bt_00027,a2d17c40025674d9027681cc,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Mean(Div($m1_first30_vol,Add(Abs($volume),0.000001)),3))))",cem_resample::rx_intraday_return::rx_opening_amount::elite_spread_mean3,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Mean(Div($F,Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Delta>ZScore>Mean>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mean:1|Sub:1|ZScore:2,CSRank,7,depth_le_8,9,opcount_le_9,3,fieldcount_le_4,2,wincount_le_2,20,maxwin_le_30,14,complexity_le_14,phase3bp:a2d17c40025674d9027681cc,0.16985759,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 2 elite resample intraday_delta_20 x m1_first30_vol,0.16431759
phase3bt_00028,3576f33dac48feb67c6e2b64,"Neg(CSRank(Mul(ZScore(Delta($ret_1m,20)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20)))))",cem_resample::rx_intraday_return::rx_range_location::elite_inverted_product,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",20,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N)))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Std>Div>Sub>Add,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Neg:1|Std:1|Sub:1|ZScore:2,Neg,8,depth_le_8,11,opcount_le_12,4,fieldcount_le_4,1,wincount_le_1,20,maxwin_le_30,16,complexity_le_18,phase3bp:3576f33dac48feb67c6e2b64,0.17595168,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 3 elite resample ret_delta_20 x range_vol_20,0.16281068
phase3bt_00029,8471592066e62990c93614af,"CSRank(Mul(Sign(ZScore(Delta($ret_1m,20))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))",cem_interaction::rx_intraday_return::rx_range_location::signed_state,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",20,"CSRank(Mul(Sign(ZScore(Delta($F,N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>Sign>ZScore>Delta>ZScore>Std>Div>Sub>Add,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Sign:1|Std:1|Sub:1|ZScore:2,CSRank,7,depth_le_8,11,opcount_le_12,4,fieldcount_le_4,1,wincount_le_1,20,maxwin_le_30,16,complexity_le_18,phase3bp:8471592066e62990c93614af,0.17571168,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem seed interaction ret_delta_20 x range_vol_20 signed_state,0.16248068
phase3bt_00030,046f31ec6780b657ad1bd6fe,"Neg(CSRank(Mul(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001))))))",cem_resample::rx_intraday_return::rx_opening_amount::elite_inverted_product,phase3bt_ast_feedback_cem,phase3bt_ast_feedback_cem,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",20,"Neg(CSRank(Mul(ZScore(Delta($F,N)),ZScore(Div($F,Add(Abs($F),N))))))",Neg>CSRank>Mul>ZScore>Delta>ZScore>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Neg:1|ZScore:2,Neg,7,depth_le_8,9,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,20,maxwin_le_30,13,complexity_le_14,phase3bp:046f31ec6780b657ad1bd6fe,0.16610396,1,read_only_research_candidate,phase3bt_ast_feedback_cem: cem round 1 elite resample intraday_delta_20 x m1_first30_vol,0.16071296
