candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,cem_prior_score
phase3bt_00011,e05baa181c78a90e975c2ec8,"CSRank(ZScore(Delta($intraday_ret_from_open,3)))",rx_intraday_return::rank,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,intraday_ret_from_open,['intraday_ret_from_open'],3,"CSRank(ZScore(Delta($F,N)))",CSRank>ZScore>Delta,CSRank:1|Delta:1|ZScore:1,CSRank,3,depth_le_4,3,opcount_le_3,1,fieldcount_le_1,1,wincount_le_1,3,maxwin_le_5,5,complexity_le_6,phase3bp:e05baa181c78a90e975c2ec8,0.18840298,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_3,
phase3bt_00012,4de821be9966b544c2f5d401,"CSRank(ZScore(Delta($intraday_ret_from_open,2)))",rx_intraday_return::rank,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,intraday_ret_from_open,['intraday_ret_from_open'],2,"CSRank(ZScore(Delta($F,N)))",CSRank>ZScore>Delta,CSRank:1|Delta:1|ZScore:1,CSRank,3,depth_le_4,3,opcount_le_3,1,fieldcount_le_1,1,wincount_le_1,2,maxwin_le_5,5,complexity_le_6,phase3bp:4de821be9966b544c2f5d401,0.18837138,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_2,
phase3bt_00013,f1f155e588924e2d3eb503c3,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($volume,30))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,10,complexity_le_10,phase3bp:f1f155e588924e2d3eb503c3,0.16698605,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_20 x volume_delta_30 spread,
phase3bt_00014,cf4c4025a9938c52d7f86474,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($volume,20))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",30,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,10,complexity_le_10,phase3bp:cf4c4025a9938c52d7f86474,0.16698605,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_30 x volume_delta_20 spread,
phase3bt_00015,462abf6af0969f36f031c94e,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($amount,30))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,10,complexity_le_10,phase3bp:462abf6af0969f36f031c94e,0.16691781,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_20 x amount_delta_30 spread,
phase3bt_00016,36206982400c2601fb9cb28c,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,20))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,10,complexity_le_10,phase3bp:36206982400c2601fb9cb28c,0.16691781,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_30 x amount_delta_20 spread,
phase3bt_00017,cf43d09813db442e769f189d,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($volume,8))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,20,maxwin_le_30,10,complexity_le_10,phase3bp:cf43d09813db442e769f189d,0.16493273,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_20 x volume_delta_8 spread,
phase3bt_00018,809e5ccf9ce5133d0d84ce18,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($volume,20))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,20,maxwin_le_30,10,complexity_le_10,phase3bp:809e5ccf9ce5133d0d84ce18,0.16493273,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_8 x volume_delta_20 spread,
phase3bt_00019,d1e2e9556a2b81513fb68608,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($amount,20))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,20,maxwin_le_30,10,complexity_le_10,phase3bp:d1e2e9556a2b81513fb68608,0.16486449,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_8 x amount_delta_20 spread,
phase3bt_00020,bc6374e1e6e841186785e12d,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($amount,8))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,20,maxwin_le_30,10,complexity_le_10,phase3bp:bc6374e1e6e841186785e12d,0.16486449,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_20 x amount_delta_8 spread,
phase3bt_00021,76b637b98b6f49163f41f5b0,"CSRank(Mul(ZScore(Delta($ret_1m,20)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))",rx_interaction::rx_intraday_return::rx_range_location::product,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",20,"CSRank(Mul(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Delta>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Std:1|Sub:1|ZScore:2,CSRank,7,depth_le_8,10,opcount_le_12,4,fieldcount_le_4,1,wincount_le_1,20,maxwin_le_30,15,complexity_le_18,phase3bp:76b637b98b6f49163f41f5b0,0.16335948,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction ret_delta_20 x range_vol_20 product,
phase3bt_00022,c4191f3d006a0033a3c86ece,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))",rx_interaction::rx_range_location::rx_range_location::product,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,close|high|low|open,"['close', 'high', 'low', 'open']",0,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Mul:1|Std:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,1,wincount_le_1,20,maxwin_le_30,26,complexity_gt_18,phase3bp:c4191f3d006a0033a3c86ece,0.16108482,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_20 x range_vol_20 product,
phase3bt_00023,0436940dc5b67115f9deeab8,"CSRank(Sub(ZScore(Delta($ret_1m,20)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_intraday_return::rx_range_location::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",20,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Delta>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,10,opcount_le_12,4,fieldcount_le_4,2,wincount_le_2,30,maxwin_le_30,16,complexity_le_18,phase3bp:0436940dc5b67115f9deeab8,0.155338,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction ret_delta_20 x range_vol_30 spread,
phase3bt_00024,9719fd45dfd166dd6b6f60b6,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))",rx_interaction::rx_intraday_return::rx_range_location::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Delta>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,10,opcount_le_12,4,fieldcount_le_4,2,wincount_le_2,30,maxwin_le_30,16,complexity_le_18,phase3bp:9719fd45dfd166dd6b6f60b6,0.155338,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction ret_delta_30 x range_vol_20 spread,
phase3bt_00025,b83013c502d9987e2882ea29,"CSRank(Sub(ZScore(Delta($ret_1m,8)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))",rx_interaction::rx_intraday_return::rx_range_location::spread,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",8,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Delta>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,10,opcount_le_12,4,fieldcount_le_4,2,wincount_le_2,20,maxwin_le_30,16,complexity_le_18,phase3bp:b83013c502d9987e2882ea29,0.15328468,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction ret_delta_8 x range_vol_20 spread,
phase3bt_00026,49117ab10c78d8723a243eaa,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Std($ret_1m,20))))",rx_interaction::rx_range_location::rx_volatility_state::product,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,close|high|low|ret_1m,"['close', 'high', 'low', 'ret_1m']",20,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Std($F,N))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:2|Add:2|CSRank:1|Div:2|Mean:1|Mul:1|Std:1|Sub:5|ZScore:2,CSRank,9,depth_gt_8,17,opcount_gt_12,4,fieldcount_le_4,1,wincount_le_1,20,maxwin_le_30,22,complexity_gt_18,phase3bp:49117ab10c78d8723a243eaa,0.15060852,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_20 x ret_vol_20 product,
phase3bt_00027,591285e444b864dbca098a87,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),20))))",rx_interaction::rx_range_location::rx_range_location::product,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,close|high|low|open,"['close', 'high', 'low', 'open']",0,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Mul:1|Std:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,2,wincount_le_2,30,maxwin_le_30,27,complexity_gt_18,phase3bp:591285e444b864dbca098a87,0.14949658,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x range_vol_20 product,
phase3bt_00028,48f70822fe17429c68265b55,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_range_location::rx_range_location::product,phase3bt_ast_feedback_hybrid,phase3bt_ast_feedback_hybrid,close|high|low|open,"['close', 'high', 'low', 'open']",0,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Mul:1|Std:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,2,wincount_le_2,30,maxwin_le_30,27,complexity_gt_18,phase3bp:48f70822fe17429c68265b55,0.14949658,1,read_only_research_candidate,phase3bt_ast_feedback_hybrid: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_20 x range_vol_30 product,
