expression_hash,candidate_id,phase3bk_rank,factor_lane,fields,expression,horizon_min,shard_count,ic_mean,ic_abs_mean,ic_hit_rate,spread_mean,spread_abs_mean,spread_hit_rate,wrong_lag_prev_ic_mean,wrong_lag_future_ic_mean,mean_one_way_turnover,signal_unique_min,signal_nonnull_sum,eval_rows_sum,expected_direction,primary_horizon_min,aligned_ic_mean,aligned_spread_mean,blocker_flags,phase3bl_decision,source_generator,source_lane,policy_score,note,open_direction,abs_aligned_ic_mean,positive_horizon_count,phase3bp_blocker_flags,phase3bp_decision
70059e34f028e13c03845e5a,phase3bs_00008,,rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))))",1,4,-0.215048724,0.2214117079,0.05263157895,-0.0006578693281,0.0008733714433,0.05921052632,-0.007126642807,0.5726411576,0.7819060362,2269,50464,51736,1,0,-0.215048724,-0.0006578693281,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.1943348,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform bar_loc_shift_20,short_top,0.215048724,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
869dc7b7f98bac6655c87ab5,phase3bs_00080,,cem_atom::rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5)))))",1,4,0.1996020923,0.2039659158,0.9671052632,0.0006536067107,0.0008379833781,0.9473684211,0.008339475825,-0.5911496014,0.7959524233,2383,50464,51736,1,0,0.1996020923,0.0006536067107,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.18430038,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_5,long_top,0.1996020923,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
c9d6bc5d6979c13389efd0d5,phase3bs_00007,,rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),5))))",1,4,-0.1996020923,0.2039659158,0.03289473684,-0.000654563395,0.0008332813119,0.05263157895,-0.008339475825,0.5911496014,0.7960300183,2383,50464,51736,1,0,-0.1996020923,-0.000654563395,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.19473798,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform bar_loc_shift_5,short_top,0.1996020923,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
2fbfb85351a738700b2cc389,phase3bs_00032,,rx_interaction::rx_intraday_return::rx_opening_amount::spread,intraday_ret_from_open|m1_first30_vol|volume,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,3)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.1915834089,0.1918753008,0.007352941176,-0.0008334338577,0.0008434272192,0.02941176471,-0.03132705494,0.4521195637,0.784507936,1924,45322,51736,1,0,-0.1915834089,-0.0008334338577,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.13503125,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_3 x m1_first30_vol spread,short_top,0.1915834089,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
b654a78fc6d3f92c0a90f659,phase3bs_00019,,rx_intraday_return::inverted,intraday_ret_from_open,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,2))))",1,4,0.1910791325,0.2002168989,0.9671052632,0.0007959342013,0.000948437683,0.9276315789,0.03889127885,-0.5428186353,0.7868776537,1899,50464,51736,1,0,0.1910791325,0.0007959342013,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.14709686,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_2,long_top,0.1910791325,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
4de821be9966b544c2f5d401,phase3bs_00093,,cem_atom::rx_intraday_return::rank,intraday_ret_from_open,"CSRank(ZScore(Delta($intraday_ret_from_open,2)))",1,4,-0.1910791325,0.2002168989,0.03289473684,-0.0007912108054,0.0009522599606,0.07236842105,-0.03889127885,0.5428186353,0.7867305935,1899,50464,51736,1,0,-0.1910791325,-0.0007912108054,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.14215935,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed atom intraday_delta_2,short_top,0.1910791325,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
48427b181c8c67c20617396f,phase3bs_00044,,rx_interaction::rx_intraday_return::rx_opening_amount::spread,intraday_ret_from_open|m1_first5_vol|volume,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,3)),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.1898704436,0.1899499919,0.006756756757,-0.000826696906,0.000835363765,0.01351351351,-0.03182640423,0.4473061766,0.7821768267,1924,49181,51736,1,0,-0.1898704436,-0.000826696906,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.12895715,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_3 x m1_first5_vol spread,short_top,0.1898704436,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
e05baa181c78a90e975c2ec8,phase3bs_00022,,rx_intraday_return::rank,intraday_ret_from_open,"CSRank(ZScore(Delta($intraday_ret_from_open,3)))",1,4,-0.1887595499,0.1979807973,0.03289473684,-0.0007719217875,0.0008954054976,0.04605263158,-0.03436976566,0.4499785953,0.7883502518,1924,50464,51736,1,0,-0.1887595499,-0.0007719217875,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.14621341,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_3,short_top,0.1887595499,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
92ce29d5fa178e234712bda6,phase3bs_00005,,rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),3))))",1,4,-0.1850371692,0.1862674022,0.01333570413,-0.0006817919764,0.0006884464828,0.02083333333,-0.006265581034,0.6010871137,0.800144326,2097,48483,51736,1,0,-0.1850371692,-0.0006817919764,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.1948403,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform bar_loc_shift_3,short_top,0.1850371692,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
39e21bb5ab0e5a4d6135323b,phase3bs_00079,,cem_atom::rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),3)))))",1,4,0.1850371692,0.1862674022,0.9866642959,0.0006778931193,0.0006858319848,0.9722222222,0.006265581034,-0.6010871137,0.8003355171,2097,48483,51736,1,0,0.1850371692,0.0006778931193,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.1844027,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed atom bar_loc_shift_3,long_top,0.1850371692,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
80513ae3488c8d7cc4915632,phase3bs_00139,,cem_interaction::rx_range_location::rx_opening_amount::signed_state,close|high|low|m1_first30_vol|volume,"CSRank(Mul(Sign(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20)))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,0.179775389,0.1803135676,0.9926470588,0.0005050831997,0.0005410255823,0.9705882353,0.01016571982,-0.510574939,0.7900659288,1924,45322,51736,1,0,0.179775389,0.0005050831997,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.1227092,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_20 x m1_first30_vol signed_state,long_top,0.179775389,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
8cc0aa5d7f041d43328a5b70,phase3bs_00134,,cem_interaction::rx_range_location::rx_opening_amount::signed_state,close|high|low|m1_first30_vol|volume,"CSRank(Mul(Sign(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),10)))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,0.1750259619,0.1756520954,0.9926470588,0.0004907327047,0.0005245586446,0.9411764706,0.01137374197,-0.5096502018,0.7923342672,1924,45322,51736,1,0,0.1750259619,0.0004907327047,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.12447818,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_cem_elite: cem seed interaction bar_loc_shift_10 x m1_first30_vol signed_state,long_top,0.1750259619,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
8aafb531dc5c93f4726121ad,phase3bs_00052,,rx_interaction::rx_intraday_return::rx_opening_amount::product,intraday_ret_from_open|m1_first15_vol|volume,"CSRank(Mul(ZScore(Delta($intraday_ret_from_open,2)),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,0.1742391511,0.1765840594,0.9662162162,0.0006690927481,0.0007939929953,0.9121621622,0.03702544824,-0.5331906864,0.7818661474,1924,49181,51736,1,0,0.1742391511,0.0006690927481,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,0.12126372,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_2 x m1_first15_vol product,long_top,0.1742391511,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
