candidate_id,expression_hash,expression,factor_lane,source_lane,source_generator,fields,fields_list,max_window,ast_skeleton,ast_operator_sequence,ast_operator_multiset,ast_root_operator,ast_depth,ast_depth_bin,ast_operator_count,ast_operator_count_bin,ast_field_count,ast_field_count_bin,ast_window_count,ast_window_count_bin,ast_max_window,ast_max_window_bin,ast_complexity,ast_complexity_bin,search_memory_key,policy_score,expected_direction,x0_r3_role,note,cem_prior_score
phase3bs_00011,7b4c427befef2a9e46679f74,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($volume,15))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,15,maxwin_le_15,10,complexity_le_10,phase3bp:7b4c427befef2a9e46679f74,0.16732229,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_8 x volume_delta_15 spread,
phase3bs_00012,79a6e23656d5842fab78ddba,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($volume,8))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,intraday_ret_from_open|volume,"['intraday_ret_from_open', 'volume']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,15,maxwin_le_15,10,complexity_le_10,phase3bp:79a6e23656d5842fab78ddba,0.16732229,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_15 x volume_delta_8 spread,
phase3bs_00013,f9045826d4c41668cb807b34,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",rx_interaction::rx_intraday_return::rx_opening_amount::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,intraday_ret_from_open|m1_first30_vol|volume,"['intraday_ret_from_open', 'm1_first30_vol', 'volume']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Div($F,Add(Abs($F),N)))))",CSRank>Sub>ZScore>Delta>ZScore>Div>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Sub:1|ZScore:2,CSRank,6,depth_le_6,8,opcount_le_9,3,fieldcount_le_4,1,wincount_le_1,15,maxwin_le_15,12,complexity_le_14,phase3bp:f9045826d4c41668cb807b34,0.16619449,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_15 x m1_first30_vol spread,
phase3bs_00014,f6d398a5cb926599ce155439,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($amount,30))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,10,complexity_le_10,phase3bp:f6d398a5cb926599ce155439,0.15938185,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_15 x amount_delta_30 spread,
phase3bs_00015,3b9c2142883c6c8738cfc8c5,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,30)),ZScore(Delta($amount,15))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",30,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,30,maxwin_le_30,10,complexity_le_10,phase3bp:3b9c2142883c6c8738cfc8c5,0.15938185,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_30 x amount_delta_15 spread,
phase3bs_00016,4c9160f577df1a8fce36add0,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,8)),ZScore(Delta($amount,15))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,15,maxwin_le_15,10,complexity_le_10,phase3bp:4c9160f577df1a8fce36add0,0.15626207,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_8 x amount_delta_15 spread,
phase3bs_00017,32fa17f3ddd66f6a0cf906ab,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($amount,8))))",rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,amount|intraday_ret_from_open,"['amount', 'intraday_ret_from_open']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Delta($F,N))))",CSRank>Sub>ZScore>Delta>ZScore>Delta,CSRank:1|Delta:2|Sub:1|ZScore:2,CSRank,4,depth_le_4,6,opcount_le_6,2,fieldcount_le_2,2,wincount_le_2,15,maxwin_le_15,10,complexity_le_10,phase3bp:32fa17f3ddd66f6a0cf906ab,0.15626207,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction intraday_delta_15 x amount_delta_8 spread,
phase3bs_00018,35c457fbc458f17a81915ae8,"CSRank(Mul(ZScore(Delta($ret_1m,15)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",rx_interaction::rx_intraday_return::rx_range_location::product,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",15,"CSRank(Mul(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Delta>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Mul:1|Std:1|Sub:1|ZScore:2,CSRank,7,depth_le_8,10,opcount_le_12,4,fieldcount_le_4,1,wincount_le_1,15,maxwin_le_15,15,complexity_le_18,phase3bp:35c457fbc458f17a81915ae8,0.15131384,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction ret_delta_15 x range_vol_15 product,
phase3bs_00019,b654a78fc6d3f92c0a90f659,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,2))))",rx_intraday_return::inverted,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],2,"Neg(CSRank(ZScore(Delta($F,N))))",Neg>CSRank>ZScore>Delta,CSRank:1|Delta:1|Neg:1|ZScore:1,Neg,4,depth_le_4,4,opcount_le_6,1,fieldcount_le_1,1,wincount_le_1,2,maxwin_le_5,6,complexity_le_6,phase3bp:b654a78fc6d3f92c0a90f659,0.14709686,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_2,
phase3bs_00020,049cfa883bd945a33f3cfe86,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,5))))",rx_intraday_return::inverted,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],5,"Neg(CSRank(ZScore(Delta($F,N))))",Neg>CSRank>ZScore>Delta,CSRank:1|Delta:1|Neg:1|ZScore:1,Neg,4,depth_le_4,4,opcount_le_6,1,fieldcount_le_1,1,wincount_le_1,5,maxwin_le_5,6,complexity_le_6,phase3bp:049cfa883bd945a33f3cfe86,0.14702614,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_5,
phase3bs_00021,cc94e18218a4a65153f73060,"Neg(CSRank(ZScore(Delta($intraday_ret_from_open,20))))",rx_intraday_return::inverted,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],20,"Neg(CSRank(ZScore(Delta($F,N))))",Neg>CSRank>ZScore>Delta,CSRank:1|Delta:1|Neg:1|ZScore:1,Neg,4,depth_le_4,4,opcount_le_6,1,fieldcount_le_1,1,wincount_le_1,20,maxwin_le_30,6,complexity_le_6,phase3bp:cc94e18218a4a65153f73060,0.14662296,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_20,
phase3bs_00022,e05baa181c78a90e975c2ec8,"CSRank(ZScore(Delta($intraday_ret_from_open,3)))",rx_intraday_return::rank,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,intraday_ret_from_open,['intraday_ret_from_open'],3,"CSRank(ZScore(Delta($F,N)))",CSRank>ZScore>Delta,CSRank:1|Delta:1|ZScore:1,CSRank,3,depth_le_4,3,opcount_le_3,1,fieldcount_le_1,1,wincount_le_1,3,maxwin_le_5,5,complexity_le_6,phase3bp:e05baa181c78a90e975c2ec8,0.14621341,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx atom transform intraday_delta_3,
phase3bs_00023,25cec70a111e569b07fd7f2a,"CSRank(Sub(ZScore(Delta($ret_1m,15)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_intraday_return::rx_range_location::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",15,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Delta>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,10,opcount_le_12,4,fieldcount_le_4,2,wincount_le_2,30,maxwin_le_30,16,complexity_le_18,phase3bp:25cec70a111e569b07fd7f2a,0.14568729,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction ret_delta_15 x range_vol_30 spread,
phase3bs_00024,182b57e2ecdcdbfcdb597ebf,"CSRank(Sub(ZScore(Delta($ret_1m,30)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",rx_interaction::rx_intraday_return::rx_range_location::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",30,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Delta>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,10,opcount_le_12,4,fieldcount_le_4,2,wincount_le_2,30,maxwin_le_30,16,complexity_le_18,phase3bp:182b57e2ecdcdbfcdb597ebf,0.14568729,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction ret_delta_30 x range_vol_15 spread,
phase3bs_00025,b172fbfbc1fcd5331c6c8430,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",rx_interaction::rx_range_location::rx_range_location::product,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,close|high|low|open,"['close', 'high', 'low', 'open']",0,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Mul:1|Std:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,2,wincount_le_2,30,maxwin_le_30,27,complexity_gt_18,phase3bp:b172fbfbc1fcd5331c6c8430,0.14286832,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_30 x range_vol_15 product,
phase3bs_00026,79e893e8f4693ef7425e24ba,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",rx_interaction::rx_range_location::rx_range_location::product,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,close|high|low|open,"['close', 'high', 'low', 'open']",0,"CSRank(Mul(ZScore(Sub(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),Mean(Div(Sub($F,$F),Add(Abs(Sub($F,$F)),N)),N))),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Mul>ZScore>Sub>Div>Sub>Add>Abs>Sub>Mean,Abs:3|Add:3|CSRank:1|Div:3|Mean:1|Mul:1|Std:1|Sub:6|ZScore:2,CSRank,9,depth_gt_8,21,opcount_gt_12,4,fieldcount_le_4,2,wincount_le_2,30,maxwin_le_30,27,complexity_gt_18,phase3bp:79e893e8f4693ef7425e24ba,0.14286832,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction bar_loc_shift_15 x range_vol_30 product,
phase3bs_00027,db41f815871c65fd47246c06,"CSRank(Sub(ZScore(Delta($ret_1m,8)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),15))))",rx_interaction::rx_intraday_return::rx_range_location::spread,phase3bs_adaptive_hybrid_rx_cem,phase3bs_adaptive_hybrid_rx_cem,high|low|open|ret_1m,"['high', 'low', 'open', 'ret_1m']",8,"CSRank(Sub(ZScore(Delta($F,N)),ZScore(Std(Div(Sub($F,$F),Add(Abs($F),N)),N))))",CSRank>Sub>ZScore>Delta>ZScore>Std>Div>Sub>Add>Abs,Abs:1|Add:1|CSRank:1|Delta:1|Div:1|Std:1|Sub:2|ZScore:2,CSRank,7,depth_le_8,10,opcount_le_12,4,fieldcount_le_4,2,wincount_le_2,15,maxwin_le_15,16,complexity_le_18,phase3bp:db41f815871c65fd47246c06,0.14256751,1,read_only_research_candidate,phase3bs_adaptive_hybrid_rx_cem: hybrid arm from phase3bp_true1min_rx_ucb_native: rx interaction ret_delta_8 x range_vol_15 spread,
