candidate_id,horizon_min,factor_lane,fields,expression_hash,shard_coverage,mean_ic_abs_mean,std_ic_abs_mean,min_ic_abs_mean,max_ic_abs_mean,mean_ic_mean,dominant_sign,sign_consistency,mean_ic_count,min_ic_count,stability_score,expression
phase3ba_focused_minute_expansion_00338,30,ba_ay_ax_add,amount|close|final_float_market_cap|vwap,65507e371f217b85173f8754,16,0.16571047062408212,0.0060200489295995415,0.15755744078454806,0.17943000136677753,0.0513129800971502,positive,1.0,2112.0,2112,0.16471885505701128,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_float_market_cap,45)),0.000001))),ZScore(Mom($close,30))))))))"
phase3ba_focused_minute_expansion_00356,30,ba_ay_ax_add,amount|final_total_market_cap|vwap,c9dcce7d28badb2c6fb232f4,16,0.16540673077409926,0.006240729591248306,0.15799014654500435,0.17841918827662645,0.058136350156691705,positive,1.0,2135.0,2135,0.16438087418831696,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001)))))))"
phase3ba_focused_minute_expansion_00311,30,ba_ay_ax_add,amount|final_float_market_cap|vwap,357f1b82d01664bb3d854f76,16,0.16521369534275532,0.006280638253060667,0.15807784143751183,0.1793258640976812,0.05689917280042443,positive,1.0,2135.0,2135,0.16418252430015173,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_float_market_cap,12)),0.000001)))))))"
phase3ba_focused_minute_expansion_00320,30,ba_ay_ax_add,amount|final_float_market_cap|vwap,0777a314a36bb6af685b6beb,16,0.165044526062342,0.0063139817944069965,0.1580062050579787,0.17944168105592856,0.05709902433689704,positive,1.0,2135.0,2135,0.16400897637141357,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,10),Add(Abs(Mean($final_float_market_cap,10)),0.000001)))))))"
phase3ba_focused_minute_expansion_00350,30,ba_ay_ax_add,amount|close|final_float_market_cap|vwap,83276e402e5cb93cf4b2551e,16,0.1648235092663106,0.006103794362126749,0.15659586664627773,0.1786085392793053,0.049334880853334144,positive,1.0,2126.0,2126,0.16382356392046932,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001))),ZScore(Mom($close,30))))))))"
phase3ba_focused_minute_expansion_00353,30,ba_ay_ax_add,amount|final_float_market_cap|vwap,0b3b5b00c36d24924d33b128,16,0.16435078474201809,0.006388663265082581,0.15674977048781918,0.17916542768840119,0.05705226116081935,positive,1.0,2135.0,2135,0.1633074683182596,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,5),Add(Abs(Mean($final_float_market_cap,5)),0.000001)))))))"
phase3ba_focused_minute_expansion_00269,30,ba_ay_ax_add,amount|float_share|vwap,b901033f6ad281b71e65d97a,16,0.1642520337891542,0.006506859389532125,0.1566988377206164,0.17985469822511307,0.04584461952567555,positive,1.0,2037.0,2037,0.16319017824555768,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))"
phase3ba_focused_minute_expansion_00272,30,ba_ay_ax_add,amount|float_share|vwap,328cf638965ff5c78fc202e9,16,0.1641272901306352,0.006525207375992494,0.15635422522721218,0.17978075929483261,0.04646390578494608,positive,1.0,2067.0,2067,0.16306326848834163,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))"
phase3ba_focused_minute_expansion_00663,30,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,9ec9a188c7af6bd138f31d65,16,0.1636468970564429,0.005901909648133545,0.15691694109121815,0.17736134246502624,0.05977787939061264,positive,1.0,1812.0,1812,0.16268673464760286,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00667,30,ba_triple_add,amount|float_share|m1_first30_range|vwap,02e13c659f3f4f1bc45e591c,16,0.16357801920937345,0.005901851527863037,0.1568421310031786,0.17725797446114383,0.0600927103860762,positive,1.0,1812.0,1812,0.16261827032221385,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00683,30,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,0a33deea2b252b617112e459,16,0.16353875997306125,0.005924286134830326,0.15650968001802426,0.17721528201483047,0.060035928768855946,positive,1.0,1838.0,1838,0.16257561550824426,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00687,30,ba_triple_add,amount|float_share|m1_first30_range|vwap,c2a0188eb5f820ea83e25ca4,16,0.16346417214278364,0.005920369687721469,0.15647687008628924,0.17711547846948136,0.060353027999883666,positive,1.0,1838.0,1838,0.16250209963789633,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00659,30,ba_triple_add,amount|float_share|m1_first15_amount|vwap,7089df4e697ac8192b5e8d7b,16,0.1623711679372984,0.006309399800094801,0.1516973889641614,0.17722539049831698,0.05489879472432334,positive,1.0,1928.0,1928,0.16135312655288098,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00655,30,ba_triple_add,amount|float_share|m1_first30_amount|vwap,b2bcf3808d2826971a50ae74,16,0.16210198118478727,0.006239571017847614,0.1513287862325539,0.17661347146925457,0.05734102105787024,positive,1.0,1812.0,1812,0.16109680622161904,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
phase3ba_focused_minute_expansion_00679,30,ba_triple_add,amount|float_share|m1_first15_amount|vwap,69169531b6e65a57e6aa3551,16,0.1620628567523267,0.006322623750101241,0.15123135863830486,0.17687474456745972,0.054983454579567194,positive,1.0,1955.0,1955,0.16104463213635506,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00675,30,ba_triple_add,amount|float_share|m1_first30_amount|vwap,4f65fc43355d232e1a1bc103,16,0.16178781090347333,0.006262833147192374,0.15079781190744598,0.17628208004767773,0.057495916745519925,positive,1.0,1838.0,1838,0.1607808671591944,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
phase3ba_focused_minute_expansion_00278,30,ba_ay_ax_add,amount|float_share|vwap,6a060053785c70487913c73b,16,0.16163630235497708,0.006433286273095738,0.15393311799567005,0.17708653460956925,0.047407189593024264,positive,1.0,2037.0,2037,0.16060309665783157,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))"
phase3ba_focused_minute_expansion_00703,30,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,96f6554fb27fbd50978d8c6e,16,0.16154552751606194,0.006171260473834793,0.15394990577518472,0.1753589086786273,0.060658867634278996,positive,1.0,1899.0,1899,0.16055470262585866,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00723,30,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,e0d4a409ba8e4493dfa94213,16,0.1614420375421561,0.005817322308742249,0.1546494303876228,0.17493029862560408,0.06068874163273908,positive,1.0,1812.0,1812,0.16050830897561374,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00707,30,ba_triple_add,amount|float_share|m1_first30_range|vwap,68f6e4b25bf63fc1cafdd6d0,16,0.16145573893814819,0.006182209225462254,0.1538594975692522,0.17529558059605663,0.06094465820320811,positive,1.0,1899.0,1899,0.16046371865631912,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00727,30,ba_triple_add,amount|float_share|m1_first30_range|vwap,fb3a4c060ed6ae14bf136458,16,0.1613638576234422,0.0058202784640522835,0.15457562598537636,0.17484252907903622,0.060997268379378446,positive,1.0,1812.0,1812,0.16043010971090627,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00281,30,ba_ay_ax_add,amount|float_share|vwap,18c11cf39681ec48f913c464,16,0.1613400581945376,0.006492520560875095,0.15323972411125003,0.17690158793067579,0.04792897249527336,positive,1.0,2067.0,2067,0.16029931161796385,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))"
phase3ba_focused_minute_expansion_00743,30,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,2ffa00559ac5afb3fcf0a1e3,16,0.16120851545530832,0.0058405865823847455,0.1540765854736021,0.17463263306478377,0.060874513633571284,positive,1.0,1838.0,1838,0.1602724304485046,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00747,30,ba_triple_add,amount|float_share|m1_first30_range|vwap,84d16cc6ee8c52fde8e29f37,16,0.16113146362925151,0.005842129789150493,0.1540145262404249,0.17455547066629257,0.06118878546965825,positive,1.0,1838.0,1838,0.16019558025773753,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00302,15,ba_ay_ax_add,amount|final_total_market_cap|vwap,352a276c73a502c5b00d2250,16,0.16110625104332021,0.005958034065941072,0.15433025965220648,0.17345156802909845,0.04736743755407683,positive,1.0,2068.0,2068,0.16015205961639511,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))"
phase3ba_focused_minute_expansion_00275,30,ba_ay_ax_add,amount|float_share|vwap,60c4d204fc031f4a2b57af58,16,0.16107282135713621,0.006746407591856618,0.1528690317823535,0.17717802229769344,0.04843803457009545,positive,1.0,2135.0,2135,0.15999344039620003,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))"
phase3ba_focused_minute_expansion_00296,15,ba_ay_ax_add,amount|final_total_market_cap|vwap,d7fc05c599a6a7b8595354d4,16,0.16087470723310937,0.005941054739771795,0.15367536973388315,0.1732882497054544,0.04667943855512894,positive,1.0,2038.0,2038,0.15992458651041563,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))"
phase3ba_focused_minute_expansion_00290,15,ba_ay_ax_add,amount|final_float_market_cap|vwap,e2a898cd24bfa56d82373bf8,16,0.1605950520765164,0.006029320057615275,0.15298862558934329,0.17465626792069927,0.04639976129878967,positive,1.0,2068.0,2068,0.1596325761830869,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_float_market_cap,90)),0.000001)))))))"
phase3ba_focused_minute_expansion_00287,15,ba_ay_ax_add,amount|final_float_market_cap|vwap,636940a6802aff3fd8006ff7,16,0.16031590950268007,0.005949348242461577,0.15335012970228945,0.17427735842691222,0.045714592309379846,positive,1.0,2038.0,2038,0.15936777510992484,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))"
phase3ba_focused_minute_expansion_00719,30,ba_triple_add,amount|float_share|m1_first15_amount|vwap,5ec6a0fdb085763b572a6720,16,0.1603646704974684,0.006278255000031483,0.14984334443917463,0.1751886028729932,0.05611838653941598,positive,1.0,1928.0,1928,0.1593641417775279,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00715,30,ba_triple_add,amount|float_share|m1_first30_amount|vwap,298057abd5786947df563d8a,16,0.16014195324975167,0.006230119620222264,0.14946076721356885,0.17469235783481868,0.058590576376775436,positive,1.0,1812.0,1812,0.15915042705161064,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
phase3ba_focused_minute_expansion_00739,30,ba_triple_add,amount|float_share|m1_first15_amount|vwap,d0d36c739f5ff458ed16679a,16,0.15997988988600978,0.0062542204427587225,0.14926084329531203,0.17460470480679466,0.05613425046504538,positive,1.0,1955.0,1955,0.1589855591518588,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00735,30,ba_triple_add,amount|float_share|m1_first30_amount|vwap,133a3b10e98c27a64b6ed2ad,16,0.15975353804278922,0.006236013217323168,0.14885427145821334,0.17416494453532247,0.058692495459154635,positive,1.0,1838.0,1838,0.15876348684042402,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
phase3ba_focused_minute_expansion_00699,30,ba_triple_add,amount|float_share|m1_first15_amount|vwap,19092bccfedd4758f32484a9,16,0.15949953931939762,0.006477320110813481,0.14852266629714794,0.17458458291292508,0.055853028274203353,positive,1.0,2020.0,2020,0.15847305858997068,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00695,30,ba_triple_add,amount|float_share|m1_first30_amount|vwap,8630c783eceb7eec4996939d,16,0.15931745252563267,0.006473060642405674,0.1481419015656242,0.1742477200484833,0.058431843437317506,positive,1.0,1899.0,1899,0.15829281354430338,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
phase3ba_focused_minute_expansion_00763,30,ba_triple_add,amount|float_share|m1_first30_high|m1_first30_low|open|vwap,57c5bc508f6cb19c08d98df6,16,0.15913298854519606,0.006124811071845626,0.15155152143141729,0.17299582084598175,0.0610967080158073,positive,1.0,1899.0,1899,0.15816426232016717,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
phase3ba_focused_minute_expansion_00767,30,ba_triple_add,amount|float_share|m1_first30_range|vwap,c33fed97eee448bb7cbba4dd,16,0.15904064666287573,0.006120976174283223,0.15147616736424216,0.17285435944862004,0.06137988721110671,positive,1.0,1899.0,1899,0.15807308507533416,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
phase3ba_focused_minute_expansion_00284,30,ba_ay_ax_add,amount|float_share|vwap,12a727bd8e37c2f603ceb034,16,0.1581222814961342,0.006738154131679922,0.15015369172086673,0.17408752019722226,0.04933797002346644,positive,1.0,2135.0,2135,0.15706396032294612,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))"
phase3ba_focused_minute_expansion_00359,15,ba_ay_ax_add,amount|close|final_total_market_cap|vwap,a7f4d925d1a1aab07b396239,16,0.1576869692187592,0.005828123136980727,0.15072156160204886,0.1701493171308097,0.04508373458426479,positive,1.0,2038.0,2038,0.1567732752659216,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,30))))))))"
phase3ba_focused_minute_expansion_00759,30,ba_triple_add,amount|float_share|m1_first15_amount|vwap,761b641bfb6407d3b4b859d3,16,0.15752702047728318,0.006468104191617216,0.14660942145008662,0.17259621469216463,0.05671649495319435,positive,1.0,2020.0,2020,0.15651466730165972,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
phase3ba_focused_minute_expansion_00323,15,ba_ay_ax_add,amount|close|final_float_market_cap|vwap,e62b38e268daded6ef5c8a22,16,0.15741150290604264,0.005862664369481902,0.14914206139668137,0.1709546473625291,0.04430016816872102,positive,1.0,2068.0,2068,0.15649403092689096,"CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_float_market_cap,90)),0.000001))),ZScore(Mom($close,30))))))))"
phase3ba_focused_minute_expansion_00755,30,ba_triple_add,amount|float_share|m1_first30_amount|vwap,3fde4f2f3565e51072ec01c4,16,0.1573696377419723,0.006467364139831139,0.14620920088227848,0.17224671985852244,0.05928853247480312,positive,1.0,1899.0,1899,0.15635841096195596,"CSRank(Add(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
