expression_hash,candidate_id,horizon_min,fields,lane,factor_lane,source_lane,source_generator,fresh_eligible,memory_hit,shard_coverage,row_count,mean_ic_abs_mean,max_ic_abs_mean,mean_ic_mean,mean_ic_count,min_ic_count,mean_spread_mean,shards,expression
ee18fc34d3963bc4d2378370,phase3ba_focused_minute_expansion_00687,30,amount|final_total_market_cap|float_share|m1_first30_range|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16767309716035594,0.18025433144912834,0.06323876238172967,1812.0,1812,0.0002114524438797458,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
d3de05725211007fc2ac61a2,phase3ba_focused_minute_expansion_00446,30,amount|final_total_market_cap|float_share|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16731393083313117,0.1812608867906087,0.052279566843518956,2037.0,2037,0.00010685604592460584,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))"
cc65ce35407dd0b06f493a20,phase3ba_focused_minute_expansion_00281,30,amount|final_total_market_cap|float_share|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16724353489256805,0.18113034104992617,0.052463366053295865,2037.0,2037,0.0001076482714199747,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))"
3c5e5d62372983d477607db3,phase3ba_focused_minute_expansion_00449,30,amount|final_total_market_cap|float_share|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.1671739919872097,0.18102693362794112,0.052920280312602666,2067.0,2067,0.00011008875324451898,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))))"
bafcb012541f05bdf963b547,phase3ba_focused_minute_expansion_00287,30,amount|final_float_market_cap|final_total_market_cap|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.1666034128420006,0.1803749928309144,0.05364564715253808,2037.0,2037,0.0001233403048447676,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))"
bd5341c3103e845ea3eef50d,phase3ba_focused_minute_expansion_00455,30,amount|final_float_market_cap|final_total_market_cap|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16626871499596926,0.18000255714082017,0.05409048716895293,2037.0,2037,0.0001228236612573257,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001)))))))"
abec75eb9795256e8001f485,phase3ba_focused_minute_expansion_00458,30,amount|final_float_market_cap|final_total_market_cap|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16614573080328965,0.17969387525003314,0.05491944928024344,2067.0,2067,0.0001245758595688733,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_float_market_cap,90)),0.000001)))))))"
df24dc39a81c69bc513ebee4,phase3ba_focused_minute_expansion_00290,30,amount|final_float_market_cap|final_total_market_cap|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16593259372340396,0.1795948686208718,0.0543002205283358,2037.0,2037,0.00012509417626843707,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_float_market_cap,90)),0.000001)))))))"
1a207623c8bf47e2887a3b2e,phase3ba_focused_minute_expansion_00723,30,amount|final_total_market_cap|float_share|m1_first30_high|m1_first30_low|open|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16565134568316553,0.17805719019139205,0.06320279552749884,1812.0,1812,0.00021746739590728764,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
408843b1844f994760ddac14,phase3ba_focused_minute_expansion_00727,30,amount|final_total_market_cap|float_share|m1_first30_range|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16556631316936893,0.17799296987258328,0.06349949996842826,1812.0,1812,0.00021828682872864494,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
387d09eeeef392f4a621fa4d,phase3ba_focused_minute_expansion_00452,30,amount|final_total_market_cap|float_share|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16520752651881815,0.17906449272849104,0.05567302665306795,2067.0,2067,0.0001345210617359451,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))"
0d3a13779f52d762ca65b817,phase3ba_focused_minute_expansion_00284,30,amount|final_total_market_cap|float_share|vwap,sidecar_context_formula,ba_ay_ax_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16518112702504636,0.1790649462962838,0.055202257068291315,2037.0,2037,0.00013313897973591876,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))))"
a0a4e8c4d4709f905d5f6f60,phase3ba_focused_minute_expansion_00703,30,amount|final_total_market_cap|float_share|m1_first30_high|m1_first30_low|open|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16513689783660893,0.1775624254915104,0.06456859837852122,1812.0,1812,0.0002274381497381512,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
568284d3e648dd6fa30dbf61,phase3ba_focused_minute_expansion_00743,30,amount|final_total_market_cap|float_share|m1_first30_high|m1_first30_low|open|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16513591497020663,0.17748500673876422,0.0634736734414188,1812.0,1812,0.0002179773164240067,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank(Div(Sub($m1_first30_high,$m1_first30_low),Add(Abs($open),0.000001)))))))"
b8b8c50f2132aa8b82cd6c92,phase3ba_focused_minute_expansion_00747,30,amount|final_total_market_cap|float_share|m1_first30_range|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.1650563218756137,0.17741329260428815,0.06377452530267257,1812.0,1812,0.00021948822047667904,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
f1575d91b7b63840b1a9b362,phase3ba_focused_minute_expansion_00707,30,amount|final_total_market_cap|float_share|m1_first30_range|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16505609269817345,0.1774562518569017,0.06486065637958373,1812.0,1812,0.00022760444188623874,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_range)))))"
84135259291cfedd57805ae5,phase3ba_focused_minute_expansion_00659,30,amount|final_total_market_cap|float_share|m1_first15_amount|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16501335433261927,0.17896564230775408,0.057938929979477326,1928.0,1928,0.00018583979477410792,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
ddfd5b6db3ca26781df52c2e,phase3ba_focused_minute_expansion_00655,30,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16498233449957928,0.17858642151508444,0.060582321070583034,1812.0,1812,0.00024118678293230704,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
ae67f7c57dca57fabf6e15b6,phase3ba_focused_minute_expansion_00679,30,amount|final_total_market_cap|float_share|m1_first15_amount|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.1644300755260108,0.17838619788321125,0.05822307860854698,1928.0,1928,0.00018227189133981786,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first15_amount)))))"
b889a4aab5668572dc7de19f,phase3ba_focused_minute_expansion_00675,30,amount|final_total_market_cap|float_share|m1_first30_amount|vwap,sidecar_context_formula,ba_triple_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,True,False,16,16,0.16440968787887364,0.1780475946997338,0.060870374105061825,1812.0,1812,0.00023645396576739089,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Add(Add(ZScore(CSRank(Add(ZScore(Neg(CSRank(ZScore(Mean(Abs(Delta($vwap,1)),21))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001)))))))),ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001)))))),ZScore(Neg(CSRank($m1_first30_amount)))))"
