pack,candidate_id,factor_lane,candidate_status,field_count,fields,field_routes,field_statuses,expression
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0001,flow_relative_activity,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,2),Add(Abs(Mean($volume,10)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0002,flow_relative_activity,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Sub(ZScore(Mean($volume,2)),ZScore(Mean($volume,10))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0003,flow_relative_activity,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,3),Add(Abs(Mean($volume,20)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0004,flow_relative_activity,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Sub(ZScore(Mean($volume,3)),ZScore(Mean($volume,20))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0005,flow_relative_activity,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,5),Add(Abs(Mean($volume,20)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0006,flow_relative_activity,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Sub(ZScore(Mean($volume,5)),ZScore(Mean($volume,20))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0007,flow_relative_activity,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,10),Add(Abs(Mean($volume,60)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0008,flow_relative_activity,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Sub(ZScore(Mean($volume,10)),ZScore(Mean($volume,60))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_impulse_0009,flow_impulse,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Delta($volume,3))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_volatility_0010,flow_volatility,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Std($volume,3))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_impulse_0011,flow_impulse,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Delta($volume,5))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_volatility_0012,flow_volatility,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Std($volume,5))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_impulse_0013,flow_impulse,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Delta($volume,10))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_volatility_0014,flow_volatility,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Std($volume,10))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_impulse_0015,flow_impulse,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Delta($volume,20))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_volatility_0016,flow_volatility,needs_route_mapping_or_rederivation,1,volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Std($volume,20))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0017,flow_relative_activity,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Div(Mean($amount,2),Add(Abs(Mean($amount,10)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0018,flow_relative_activity,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Sub(ZScore(Mean($amount,2)),ZScore(Mean($amount,10))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0019,flow_relative_activity,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Div(Mean($amount,3),Add(Abs(Mean($amount,20)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0020,flow_relative_activity,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Sub(ZScore(Mean($amount,3)),ZScore(Mean($amount,20))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0021,flow_relative_activity,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Div(Mean($amount,5),Add(Abs(Mean($amount,20)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0022,flow_relative_activity,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Sub(ZScore(Mean($amount,5)),ZScore(Mean($amount,20))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0023,flow_relative_activity,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Div(Mean($amount,10),Add(Abs(Mean($amount,60)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_relative_activity_0024,flow_relative_activity,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Sub(ZScore(Mean($amount,10)),ZScore(Mean($amount,60))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_impulse_0025,flow_impulse,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Delta($amount,3))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_volatility_0026,flow_volatility,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Std($amount,3))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_impulse_0027,flow_impulse,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Delta($amount,5))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_volatility_0028,flow_volatility,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Std($amount,5))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_impulse_0029,flow_impulse,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Delta($amount,10))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_volatility_0030,flow_volatility,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Std($amount,10))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_impulse_0031,flow_impulse,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Delta($amount,20))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_flow_volatility_0032,flow_volatility,direct_true_1min_ready,1,amount,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Std($amount,20))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_divergence_0065,price_flow_divergence,direct_true_1min_ready,2,amount|close,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Mul(ZScore(Delta($amount,3)),Neg(ZScore(Delta($close,3)))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_confirmation_0066,price_flow_confirmation,direct_true_1min_ready,2,amount|close,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Corr(Delta($amount,1),Delta($close,1),3))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_divergence_0067,price_flow_divergence,direct_true_1min_ready,2,amount|close,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Mul(ZScore(Delta($amount,5)),Neg(ZScore(Delta($close,5)))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_confirmation_0068,price_flow_confirmation,direct_true_1min_ready,2,amount|close,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Corr(Delta($amount,1),Delta($close,1),5))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_divergence_0069,price_flow_divergence,direct_true_1min_ready,2,amount|close,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Mul(ZScore(Delta($amount,10)),Neg(ZScore(Delta($close,10)))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_confirmation_0070,price_flow_confirmation,direct_true_1min_ready,2,amount|close,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Corr(Delta($amount,1),Delta($close,1),10))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_divergence_0071,price_flow_divergence,direct_true_1min_ready,2,amount|close,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Mul(ZScore(Delta($amount,20)),Neg(ZScore(Delta($close,20)))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_confirmation_0072,price_flow_confirmation,direct_true_1min_ready,2,amount|close,raw_true_1min_column,direct_with_trade_time_semantics,"CSRank(Corr(Delta($amount,1),Delta($close,1),20))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_divergence_0073,price_flow_divergence,needs_route_mapping_or_rederivation,2,close|volume,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Mul(ZScore(Delta($volume,3)),Neg(ZScore(Delta($close,3)))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_confirmation_0074,price_flow_confirmation,needs_route_mapping_or_rederivation,2,close|volume,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Corr(Delta($volume,1),Delta($close,1),3))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_divergence_0075,price_flow_divergence,needs_route_mapping_or_rederivation,2,close|volume,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Mul(ZScore(Delta($volume,5)),Neg(ZScore(Delta($close,5)))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_confirmation_0076,price_flow_confirmation,needs_route_mapping_or_rederivation,2,close|volume,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Corr(Delta($volume,1),Delta($close,1),5))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_divergence_0077,price_flow_divergence,needs_route_mapping_or_rederivation,2,close|volume,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Mul(ZScore(Delta($volume,10)),Neg(ZScore(Delta($close,10)))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_confirmation_0078,price_flow_confirmation,needs_route_mapping_or_rederivation,2,close|volume,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Corr(Delta($volume,1),Delta($close,1),10))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_divergence_0079,price_flow_divergence,needs_route_mapping_or_rederivation,2,close|volume,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Mul(ZScore(Delta($volume,20)),Neg(ZScore(Delta($close,20)))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_price_flow_confirmation_0080,price_flow_confirmation,needs_route_mapping_or_rederivation,2,close|volume,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Corr(Delta($volume,1),Delta($close,1),20))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_normalized_flow_0081,capacity_normalized_flow,needs_route_mapping_or_rederivation,2,amount|final_float_market_cap,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean($amount,3),Add(Abs(Mean($final_float_market_cap,3)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_residual_flow_0082,capacity_residual_flow,needs_route_mapping_or_rederivation,2,amount|final_float_market_cap,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(CSResidual(ZScore(Mean($amount,3)),ZScore(Mean($final_float_market_cap,3))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_normalized_flow_0083,capacity_normalized_flow,needs_route_mapping_or_rederivation,2,amount|final_float_market_cap,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean($amount,5),Add(Abs(Mean($final_float_market_cap,5)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_residual_flow_0084,capacity_residual_flow,needs_route_mapping_or_rederivation,2,amount|final_float_market_cap,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(CSResidual(ZScore(Mean($amount,5)),ZScore(Mean($final_float_market_cap,5))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_normalized_flow_0085,capacity_normalized_flow,needs_route_mapping_or_rederivation,2,amount|final_float_market_cap,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean($amount,10),Add(Abs(Mean($final_float_market_cap,10)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_residual_flow_0086,capacity_residual_flow,needs_route_mapping_or_rederivation,2,amount|final_float_market_cap,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(CSResidual(ZScore(Mean($amount,10)),ZScore(Mean($final_float_market_cap,10))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_normalized_flow_0087,capacity_normalized_flow,needs_route_mapping_or_rederivation,2,amount|final_float_market_cap,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean($amount,20),Add(Abs(Mean($final_float_market_cap,20)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_residual_flow_0088,capacity_residual_flow,needs_route_mapping_or_rederivation,2,amount|final_float_market_cap,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(CSResidual(ZScore(Mean($amount,20)),ZScore(Mean($final_float_market_cap,20))))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_normalized_flow_0089,capacity_normalized_flow,needs_route_mapping_or_rederivation,2,float_share|volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,3),Add(Abs(Mean($float_share,3)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_normalized_flow_0090,capacity_normalized_flow,needs_route_mapping_or_rederivation,2,float_share|volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,5),Add(Abs(Mean($float_share,5)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_normalized_flow_0091,capacity_normalized_flow,needs_route_mapping_or_rederivation,2,float_share|volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,10),Add(Abs(Mean($float_share,10)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_capacity_normalized_flow_0092,capacity_normalized_flow,needs_route_mapping_or_rederivation,2,float_share|volume,current_daily_or_derived_panel_only,requires_route_mapping_or_rederivation,"CSRank(Div(Mean($volume,20),Add(Abs(Mean($float_share,20)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_amihud_illiquidity_0093,amihud_illiquidity,needs_route_mapping_or_rederivation,2,amount|daily_ret,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean(Abs($daily_ret),3),Add(Abs(Mean($amount,3)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_amihud_illiquidity_0094,amihud_illiquidity,needs_route_mapping_or_rederivation,2,amount|daily_ret,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean(Abs($daily_ret),5),Add(Abs(Mean($amount,5)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_amihud_illiquidity_0095,amihud_illiquidity,needs_route_mapping_or_rederivation,2,amount|daily_ret,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean(Abs($daily_ret),10),Add(Abs(Mean($amount,10)),0.000001)))"
cn_flow_liquidity_factor_candidate_pack_v1_20260601_phase3am_sanitized_v1_20260609.json,cn_flow_liq_v1_amihud_illiquidity_0096,amihud_illiquidity,needs_route_mapping_or_rederivation,2,amount|daily_ret,current_daily_or_derived_panel_only|raw_true_1min_column,direct_with_trade_time_semantics|requires_route_mapping_or_rederivation,"CSRank(Div(Mean(Abs($daily_ret),20),Add(Abs(Mean($amount,20)),0.000001)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_direct_control_00001,quality_direct_control,adaptable_with_lagged_context_sidecar,1,ctx_fund_ps_operate_profit_margin,nonminute_pit_context,lagged_context_sidecar_allowed,CSRank($ctx_fund_ps_operate_profit_margin)
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_size_residual_00002,quality_size_residual,needs_route_mapping_or_rederivation,2,ctx_fund_ps_operate_profit_margin|final_float_market_cap,current_daily_or_derived_panel_only|nonminute_pit_context,lagged_context_sidecar_allowed|requires_route_mapping_or_rederivation,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($final_float_market_cap)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_size_residual_00003,quality_size_residual,needs_route_mapping_or_rederivation,2,ctx_fund_ps_operate_profit_margin|final_total_market_cap,current_daily_or_derived_panel_only|nonminute_pit_context,lagged_context_sidecar_allowed|requires_route_mapping_or_rederivation,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($final_total_market_cap)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_size_residual_00004,quality_size_residual,adaptable_with_lagged_context_sidecar,2,amount|ctx_fund_ps_operate_profit_margin,nonminute_pit_context|raw_true_1min_column,direct_with_trade_time_semantics|lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($amount)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_minus_balance_risk_00005,quality_minus_balance_risk,adaptable_with_lagged_context_sidecar,2,ctx_fund_bs_debt_to_assets|ctx_fund_ps_operate_profit_margin,nonminute_pit_context,lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_fund_bs_debt_to_assets)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_minus_balance_risk_00006,quality_minus_balance_risk,adaptable_with_lagged_context_sidecar,2,ctx_fund_bs_goodwill_to_assets|ctx_fund_ps_operate_profit_margin,nonminute_pit_context,lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_fund_bs_goodwill_to_assets)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_minus_balance_risk_00007,quality_minus_balance_risk,adaptable_with_lagged_context_sidecar,2,ctx_fund_bs_inventory_to_assets|ctx_fund_ps_operate_profit_margin,nonminute_pit_context,lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_fund_bs_inventory_to_assets)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_holder_residual_00008,quality_holder_residual,adaptable_with_lagged_context_sidecar,2,ctx_fund_ps_operate_profit_margin|ctx_holder_avg_market_cap,nonminute_pit_context,lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_holder_avg_market_cap)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_holder_residual_00009,quality_holder_residual,adaptable_with_lagged_context_sidecar,2,ctx_fund_ps_operate_profit_margin|ctx_holder_holder_num,nonminute_pit_context,lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_holder_holder_num)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_holder_residual_00010,quality_holder_residual,adaptable_with_lagged_context_sidecar,2,ctx_fund_ps_operate_profit_margin|ctx_holder_holder_num_change,nonminute_pit_context,lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_holder_holder_num_change)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_holder_residual_00011,quality_holder_residual,adaptable_with_lagged_context_sidecar,2,ctx_fund_ps_operate_profit_margin|ctx_holder_holder_num_ratio,nonminute_pit_context,lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_holder_holder_num_ratio)))"
cn_integrated_feature_factor_candidate_pack_v2_coverage_aware_20260603_phase3am_sanitized_v1_20260609.json,cn_integrated_v2_quality_holder_residual_00012,quality_holder_residual,adaptable_with_lagged_context_sidecar,2,ctx_fund_ps_operate_profit_margin|ctx_holder_interval_chrate,nonminute_pit_context,lagged_context_sidecar_allowed,"CSRank(Sub(ZScore($ctx_fund_ps_operate_profit_margin),ZScore($ctx_holder_interval_chrate)))"
