expression_hash,candidate_id,phase3bk_rank,factor_lane,fields,expression,horizon_min,shard_count,ic_mean,ic_abs_mean,ic_hit_rate,spread_mean,spread_abs_mean,spread_hit_rate,wrong_lag_prev_ic_mean,wrong_lag_future_ic_mean,mean_one_way_turnover,signal_unique_min,signal_nonnull_sum,eval_rows_sum,expected_direction,primary_horizon_min,aligned_ic_mean,aligned_spread_mean,blocker_flags,phase3bl_decision,source_generator,source_lane,policy_score,note,open_direction,abs_aligned_ic_mean,positive_horizon_count,phase3bp_blocker_flags,phase3bp_decision
8bb84c94da7e4647c7e659f2,phase3bs_00042,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2175969885,0.22141326,0.02205882353,-0.0006767572811,0.0007914677009,0.04411764706,-0.004255925095,0.5644209603,0.7869372939,1924,45322,51736,1,0,-0.2175969885,-0.0006767572811,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.13319855,phase3bs_adaptive_cem_feedback: cem seed interaction bar_loc_shift_20 x m1_first30_vol spread,short_top,0.2175969885,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
2bb1a0cb505d03004371d7c5,phase3bs_00072,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2165016328,0.2192465856,0.02027027027,-0.0007380881771,0.0007814120386,0.02702702703,-0.005323379668,0.5715372441,0.789481137,1924,49181,51736,1,0,-0.2165016328,-0.0007380881771,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.12541468,phase3bs_adaptive_cem_feedback: cem seed interaction bar_loc_shift_20 x m1_first5_vol spread,short_top,0.2165016328,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
3c33ee4f3d4788aae2d4d49f,phase3bs_00078,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first15_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2155924818,0.2188068501,0.02027027027,-0.000710431739,0.0007821615307,0.03378378378,-0.005456354355,0.5712030851,0.789589029,1924,49181,51736,1,0,-0.2155924818,-0.000710431739,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.12419366,phase3bs_adaptive_cem_feedback: cem seed interaction bar_loc_shift_20 x m1_first15_vol spread,short_top,0.2155924818,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
70059e34f028e13c03845e5a,phase3bs_00007,,cem_atom::rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))))",1,4,-0.2150378094,0.2213993434,0.05263157895,-0.0006584641155,0.0008728704956,0.05921052632,-0.007128490799,0.5726546348,0.7819188441,2271,50464,51736,1,0,-0.2150378094,-0.0006584641155,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.22988255,phase3bs_adaptive_cem_feedback: cem seed atom bar_loc_shift_20,short_top,0.2150378094,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
fcc3b29c418f9f9193061ab4,phase3bs_00009,,cem_atom::rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20)))))",1,4,0.2150378094,0.2213993434,0.9473684211,0.0006620692878,0.0008736501707,0.9407894737,0.007128490799,-0.5726546348,0.781897522,2271,50464,51736,1,0,0.2150378094,0.0006620692878,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.22983146,phase3bs_adaptive_cem_feedback: cem seed atom bar_loc_shift_20,long_top,0.2150378094,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
8cfdf831882907b7b7d18131,phase3bs_00038,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first30_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div($m1_first30_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2140322904,0.2180925907,0.02205882353,-0.0006354953767,0.0007995972754,0.04411764706,-0.006075537335,0.5685895741,0.7893117511,1924,45322,51736,1,0,-0.2140322904,-0.0006354953767,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.13713885,phase3bs_adaptive_cem_feedback: cem seed interaction bar_loc_shift_15 x m1_first30_vol spread,short_top,0.2140322904,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
7d65ec9a9c9d19802bb0ae8d,phase3bs_00053,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first5_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div($m1_first5_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2132265646,0.2160522513,0.02027027027,-0.0007211940263,0.0007827435581,0.02702702703,-0.006588962003,0.5756107849,0.792262343,1924,49181,51736,1,0,-0.2132265646,-0.0007211940263,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.12935498,phase3bs_adaptive_cem_feedback: cem seed interaction bar_loc_shift_15 x m1_first5_vol spread,short_top,0.2132265646,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
79f1112e7eb77e8a8c7c6172,phase3bs_00006,,cem_atom::rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))))",1,4,-0.2129128005,0.2185178664,0.03947368421,-0.0006477969786,0.0008795562172,0.05263157895,-0.008279721335,0.5767684087,0.7876257013,2341,50464,51736,1,0,-0.2129128005,-0.0006477969786,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.23382285,phase3bs_adaptive_cem_feedback: cem seed atom bar_loc_shift_15,short_top,0.2129128005,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
0752a3b3511d4b7b0a6ed37c,phase3bs_00008,,cem_atom::rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15)))))",1,4,0.2129128005,0.2185178664,0.9605263158,0.0006496729806,0.0008757207553,0.9473684211,0.008279721335,-0.5767684087,0.7875277085,2341,50464,51736,1,0,0.2129128005,0.0006496729806,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.23377176,phase3bs_adaptive_cem_feedback: cem seed atom bar_loc_shift_15,long_top,0.2129128005,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
3b60efa4b19d2b1c6750e7b9,phase3bs_00057,,cem_interaction::rx_range_location::rx_opening_amount::spread,close|high|low|m1_first15_vol|volume,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div($m1_first15_vol,Add(Abs($volume),0.000001)))))",1,4,-0.2121584399,0.2156267849,0.02027027027,-0.0006859408596,0.000793577687,0.02702702703,-0.006804270669,0.5752413947,0.7915830516,1924,49181,51736,1,0,-0.2121584399,-0.0006859408596,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bs_adaptive_cem_feedback,phase3bs_adaptive_cem_feedback,0.12813396,phase3bs_adaptive_cem_feedback: cem seed interaction bar_loc_shift_15 x m1_first15_vol spread,short_top,0.2121584399,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
