expression_hash,candidate_id,phase3bk_rank,factor_lane,fields,expression,horizon_min,shard_count,ic_mean,ic_abs_mean,ic_hit_rate,spread_mean,spread_abs_mean,spread_hit_rate,wrong_lag_prev_ic_mean,wrong_lag_future_ic_mean,mean_one_way_turnover,signal_unique_min,signal_nonnull_sum,eval_rows_sum,expected_direction,primary_horizon_min,aligned_ic_mean,aligned_spread_mean,blocker_flags,phase3bl_decision,source_generator,source_lane,policy_score,note,open_direction,abs_aligned_ic_mean,positive_horizon_count,phase3bp_blocker_flags,phase3bp_decision
99d1e7f5a79f49f3a2661218,phase3bp_00106,,rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30)))))",1,2,0.2574961063,0.2574961063,1,0.0008870973503,0.0008870973503,1,0.03997379384,-0.5771455763,0.7923216726,2031,14929,15569,1,0,0.2574961063,0.0008870973503,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.22123996,rx atom transform bar_loc_shift_30,long_top,0.2574961063,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
c70970f75bba91b06e076457,phase3bp_00105,,rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))))",1,2,-0.2574961063,0.2574961063,0,-0.000882884482,0.000882884482,0,-0.03997379384,0.5771455763,0.7918406278,2031,14929,15569,1,0,-0.2574961063,-0.000882884482,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.22042639,rx atom transform bar_loc_shift_30,short_top,0.2574961063,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
ba2a8a522e8294964bcc0d78,phase3bp_03156,,rx_interaction::rx_range_location::rx_range_location::residual,close|high|low|open,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),CSRank(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",1,2,-0.2566769577,0.2566769577,0,-0.0008719159443,0.0008719159443,0,-0.04022941134,0.5767571333,0.7969246706,1937,14929,15569,1,0,-0.2566769577,-0.0008719159443,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.10406722,rx interaction bar_loc_shift_30 x range_vol_30 residual,short_top,0.2566769577,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
ae1245edfce05a1a877d3341,phase3bp_03165,,rx_interaction::rx_range_location::rx_volatility_state::residual,close|high|low|ret_1m,"CSRank(CSResidual(CSRank(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),CSRank(Std($ret_1m,30))))",1,2,-0.2565408409,0.2565408409,0,-0.000891941363,0.000891941363,0,-0.04012340703,0.5765689897,0.7953728526,1938,14929,15569,1,0,-0.2565408409,-0.000891941363,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.111301,rx interaction bar_loc_shift_30 x ret_vol_30 residual,short_top,0.2565408409,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
919d4ed87c7ad94cd1a0cf0a,phase3bp_00049,,rx_range_location::rank,close|high|low,"CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))))",1,2,-0.2337353007,0.2337353007,0,-0.0008104666215,0.0008143084711,0.02272727273,-0.03425330433,0.5970898522,0.8042419267,2054,14929,15569,1,0,-0.2337353007,-0.0008104666215,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.21025929,rx atom transform bar_loc_shift_8,short_top,0.2337353007,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
40d0c61f06fc8f8c8ebe806f,phase3bp_00050,,rx_range_location::inverted,close|high|low,"Neg(CSRank(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8)))))",1,2,0.2337353007,0.2337353007,1,0.0008149142171,0.0008149142171,1,0.03425330433,-0.5970898522,0.8031536882,2054,14929,15569,1,0,0.2337353007,0.0008149142171,future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.21107286,rx atom transform bar_loc_shift_8,long_top,0.2337353007,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
c1e02291a97acad64569ce22,phase3bp_03155,,rx_interaction::rx_range_location::rx_range_location::spread,close|high|low|open,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),30))))",1,2,-0.2118199642,0.2118199642,0,-0.0008401709822,0.0008519079598,0.04545454545,-0.03120491136,0.4676062146,0.7307416045,1937,14929,15569,1,0,-0.2118199642,-0.0008401709822,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.1031789,rx interaction bar_loc_shift_30 x range_vol_30 spread,short_top,0.2118199642,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
63b431f1e658e3d087035479,phase3bp_03164,,rx_interaction::rx_range_location::rx_volatility_state::spread,close|high|low|ret_1m,"CSRank(Sub(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Std($ret_1m,30))))",1,2,-0.2049633806,0.2052983034,0.02272727273,-0.0008065948893,0.0008133762149,0.02272727273,-0.02643676884,0.4659062844,0.7250678566,1937,14929,15569,1,0,-0.2049633806,-0.0008065948893,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.11041268,rx interaction bar_loc_shift_30 x ret_vol_30 spread,short_top,0.2049633806,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
4570d511d105f1d4e9579447,phase3bp_01506,,rx_interaction::rx_intraday_return::rx_volatility_state::residual,intraday_ret_from_open|ret_1m,"CSRank(CSResidual(CSRank(Delta($intraday_ret_from_open,8)),CSRank(Std($ret_1m,30))))",1,2,-0.1606041102,0.1614287227,0.04545454545,-0.0006042540476,0.0006616435859,0.06818181818,-0.02711127701,0.2950662859,0.7861924623,1937,14929,15569,1,0,-0.1606041102,-0.0006042540476,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.21800741,rx interaction intraday_delta_8 x ret_vol_30 residual,short_top,0.1606041102,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
6109e0fb1996c5871e3d32a3,phase3bp_00045,,rx_intraday_return::rank,intraday_ret_from_open,"CSRank(ZScore(Delta($intraday_ret_from_open,8)))",1,2,-0.1594241433,0.1609062737,0.04545454545,-0.000598534961,0.0006675909837,0.06818181818,-0.02652808828,0.2957332629,0.7879353918,1881,14929,15569,1,0,-0.1594241433,-0.000598534961,primary_direction_not_reproduced|future_signal_wrong_lag_too_strong,bl_signal_materialized_watch,phase3bp_true1min_rx_ucb_native,phase3bp_true1min_rx_ucb_native,0.15687477,rx atom transform intraday_delta_8,short_top,0.1594241433,4,signal_corr_abs_ge_0.75|future_signal_wrong_lag_too_strong,bp_watch_or_reject
