expression_hash,candidate_id,horizon_min,fields,lane,factor_lane,source_lane,source_generator,fresh_eligible,memory_hit,shard_coverage,row_count,mean_ic_abs_mean,max_ic_abs_mean,mean_ic_mean,mean_ic_count,min_ic_count,mean_spread_mean,shards,expression
71bf06e1567c1ee0e7381178,phase3az_light_broad_minute_00015,30,high,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10312737743704439,0.10599725365430496,0.018646862766937472,2393.0,2393,0.00013999408298419146,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($high,1),Mom($high,5)))"
0834685982823ec637db6c2b,phase3az_light_broad_minute_00002,30,open,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10306032972168463,0.10594979731502523,-0.018752834813514082,2393.0,2393,-0.0001365047169007032,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($open,1),Mom($open,5))))"
429d721bf56d214a0c22fbb6,phase3az_light_broad_minute_00001,30,open,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10306032972168455,0.10594979731502509,0.01875283481351389,2393.0,2393,0.0001415670623116414,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($open,1),Mom($open,5)))"
ab49ed126ac42c8e5165b62c,phase3az_light_broad_minute_00062,30,vwap,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10291655470142214,0.10693857051839722,-0.010141261980589735,2355.0,2355,6.129013242632994e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($vwap,3),Mom($vwap,10))))"
7f6d3c6f57aa1bac41f6298f,phase3az_light_broad_minute_00061,30,vwap,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10291655470142214,0.1069385705183972,0.010141261980589756,2355.0,2355,-5.7918717058613824e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($vwap,3),Mom($vwap,10)))"
c3ccede254ba031d212e4654,phase3az_light_broad_minute_00044,30,close,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10274872264612808,0.10536294161932538,-0.019325377830924015,2393.0,2393,-0.0001417723450165153,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($close,1),Mom($close,5))))"
7765c5c93e0790db0d7ad5cc,phase3az_light_broad_minute_00043,30,close,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10274872264612801,0.1053629416193253,0.019325377830923796,2393.0,2393,0.00014492457830333181,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($close,1),Mom($close,5)))"
ddb7bf054b3007afdd9fb281,phase3az_light_broad_minute_00034,30,low,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10251353323258719,0.10651038996988528,-0.009481931532142003,2388.0,2388,0.00012842302480516038,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($low,3),Mom($low,10))))"
75591fdeed409bd4c042664e,phase3az_light_broad_minute_00033,30,low,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10251353323258718,0.10651038996988525,0.009481931532141784,2388.0,2388,-0.0001272796670158194,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($low,3),Mom($low,10)))"
1462040c40ed078fbc57b78f,phase3az_light_broad_minute_00006,30,open,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10219828955822206,0.10629230707269584,-0.009457506593139221,2388.0,2388,0.00012590614163020288,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($open,3),Mom($open,10))))"
79ccf45ca91ab6c8df1537a9,phase3az_light_broad_minute_00005,30,open,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10219828955822205,0.1062923070726958,0.00945750659313903,2388.0,2388,-0.0001246807837193503,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($open,3),Mom($open,10)))"
522e3d265c323ae2ab827902,phase3az_light_broad_minute_00020,30,high,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10214014173334804,0.10597773376471402,-0.009412228818389462,2388.0,2388,0.00012608099092378946,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($high,3),Mom($high,10))))"
4779ba204b36836863a5e89f,phase3az_light_broad_minute_00019,30,high,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10214014173334802,0.10597773376471398,0.009412228818389263,2388.0,2388,-0.00012647257947201042,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($high,3),Mom($high,10)))"
5938173d2d2337a4f95561be,phase3az_light_broad_minute_00048,30,close,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10212609362712177,0.10577682530295884,-0.009348797361838499,2388.0,2388,0.00013268296122524723,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($close,3),Mom($close,10))))"
1ecaf3935a9bf17f858d3f37,phase3az_light_broad_minute_00047,30,close,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10212609362712176,0.10577682530295879,0.009348797361838287,2388.0,2388,-0.00013277551405811114,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($close,3),Mom($close,10)))"
0fdaa1aca8f2d98e23fe2b78,phase3az_light_broad_minute_00068,30,vwap,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.1016455591164034,0.10460099096344709,-0.015445828403282418,2320.0,2320,-0.00010840242937891172,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($vwap,10),Mom($vwap,45))))"
95cba77758e9151833021641,phase3az_light_broad_minute_00067,30,vwap,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10164555911640338,0.10460099096344717,0.015445828403282421,2320.0,2320,0.00011103846818952787,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($vwap,10),Mom($vwap,45)))"
837b610adfcad81d84c625a4,phase3az_light_broad_minute_00065,30,vwap,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10132989360731898,0.10469280480434785,0.01094984137345708,2335.0,2335,-3.9182657907683585e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($vwap,8),Mom($vwap,30)))"
3d9d85a63624c678f775251d,phase3az_light_broad_minute_00066,30,vwap,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10132989360731895,0.10469280480434776,-0.010949841373457092,2335.0,2335,4.0624198512077744e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($vwap,8),Mom($vwap,30))))"
31a19bc5a66a56e48d763ccf,phase3az_light_broad_minute_00063,30,vwap,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10117835505783075,0.10639745895734118,0.00894818216541181,2345.0625,2345,-8.127158722098385e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($vwap,5),Mom($vwap,20)))"
e437f30940d3a4ac2e230c1f,phase3az_light_broad_minute_00064,30,vwap,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10117835505783072,0.10639745895734112,-0.008948182165411796,2345.0625,2345,8.267330539856788e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($vwap,5),Mom($vwap,20))))"
70c01f63d0e0d7543c6376e7,phase3az_light_broad_minute_00069,30,vwap,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10073927609734377,0.10384188392419261,0.0156689212161541,2305.375,2305,0.00010033889946700632,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($vwap,15),Mom($vwap,60)))"
8d0eaf59afb31fc017e168df,phase3az_light_broad_minute_00070,30,vwap,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10073927609734377,0.10384188392419258,-0.01566892121615408,2305.375,2305,-9.914075956475834e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($vwap,15),Mom($vwap,60))))"
a3d04000c9e2c9d7620a7e58,phase3az_light_broad_minute_00040,30,low,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10040030674597082,0.10320085170382351,-0.01500007652934343,2353.0,2353,-7.780297759123955e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($low,10),Mom($low,45))))"
e27c201e2a990df50ccb46ff,phase3az_light_broad_minute_00039,30,low,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.1004003067459708,0.1032008517038237,0.015000076529343221,2353.0,2353,7.816818988650038e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($low,10),Mom($low,45)))"
8b319cf7a1f4d7ebfad52600,phase3az_light_broad_minute_00012,30,open,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10034256547167265,0.10307466095442665,-0.014901309909093967,2353.0,2353,-7.475530774583404e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($open,10),Mom($open,45))))"
37185c354eac42d1fce276a0,phase3az_light_broad_minute_00011,30,open,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10034256547167264,0.10307466095442681,0.014901309909093769,2353.0,2353,7.636053540768564e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($open,10),Mom($open,45)))"
267a2a6e45e36c30ba251801,phase3az_light_broad_minute_00054,30,close,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.1002681719135282,0.1032065909753694,-0.014943070145166317,2353.0,2353,-7.455349444780647e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($close,10),Mom($close,45))))"
fe1438cfac229661febfb794,phase3az_light_broad_minute_00053,30,close,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10026817191352817,0.10320659097536947,0.014943070145166113,2353.0,2353,7.670662269079554e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($close,10),Mom($close,45)))"
25b2e820c10ecc11885f7077,phase3az_light_broad_minute_00035,30,low,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.1002637820526058,0.10524502292499467,0.00828183129403583,2378.0,2378,-0.0001448383729167347,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($low,5),Mom($low,20)))"
b0383a8d5caf0d3400f74ec5,phase3az_light_broad_minute_00036,30,low,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10026378205260576,0.10524502292499455,-0.008281831294036037,2378.0,2378,0.00014691531018804388,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($low,5),Mom($low,20))))"
7bd220d61ea18adbbbbdb70b,phase3az_light_broad_minute_00025,30,high,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10021762751984455,0.1031192872934651,0.014832144839320317,2353.0,2353,7.350726324367672e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($high,10),Mom($high,45)))"
630f49aa8cf53500ccc60f1b,phase3az_light_broad_minute_00026,30,high,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10021762751984455,0.10311928729346506,-0.014832144839320504,2353.0,2353,-7.32615693054196e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($high,10),Mom($high,45))))"
933924e83f8014b55fe310f8,phase3az_light_broad_minute_00049,30,close,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10007299365595694,0.10509803848233192,0.0083232205942822,2378.0,2378,-0.0001428770718856158,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($close,5),Mom($close,20)))"
ceffd68e20598f1bf81ef771,phase3az_light_broad_minute_00050,30,close,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10007299365595693,0.10509803848233186,-0.008323220594282386,2378.0,2378,0.00014345029033589076,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($close,5),Mom($close,20))))"
5090db2d221cc9ea2137ecd0,phase3az_light_broad_minute_00007,30,open,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.1000670738605578,0.10504028464126551,0.008261343349008386,2378.0,2378,-0.0001430571660993705,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($open,5),Mom($open,20)))"
1d969596a8c73956155a1318,phase3az_light_broad_minute_00008,30,open,sidecar_context_formula,az_price_acceleration_reversal,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10006707386055776,0.10504028464126544,-0.00826134334900862,2378.0,2378,0.0001435865694984234,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Sub(Mom($open,5),Mom($open,20))))"
60b9d3d3f9ff6cbdd062e0a4,phase3az_light_broad_minute_00037,30,low,sidecar_context_formula,az_price_acceleration,phase3az_light_broad_minute,phase3az_light_broad_minute_pack_v1,True,False,16,16,0.10002708660962932,0.10339619885553189,0.010690156692257763,2368.0,2368,-7.844085131949843e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"CSRank(Sub(Mom($low,8),Mom($low,30)))"
