expression_hash,candidate_id,horizon_min,fields,lane,factor_lane,source_lane,source_generator,fresh_eligible,memory_hit,shard_coverage,row_count,mean_ic_abs_mean,max_ic_abs_mean,mean_ic_mean,mean_ic_count,min_ic_count,mean_spread_mean,shards,expression
4d560c06f29cdb946af2e98f,phase3ax_capacity_refine_00326,15,amount|float_share,sidecar_context_formula,ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1427684564270603,0.1580966803026978,0.037049826490422495,2280.0,2280,4.797388703741526e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Std($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))"
e2a7f45906af484d2392158e,phase3ax_capacity_refine_00318,15,amount|float_share,sidecar_context_formula,ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.14271157098889545,0.15823563735912402,0.03803566587708197,2310.0,2310,5.040568948368952e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Std($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))"
8762cfbc8b62ffc1ad40536c,phase3ax_capacity_refine_00087,30,amount|final_float_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.14263111561104594,0.1600169328154952,0.045658181484765206,2309.0,2309,8.927103366167222e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_float_market_cap,90)),0.000001))))"
22222a44afab5c43090c1c5f,phase3ax_capacity_refine_00327,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13901701178866155,0.1442761094662512,0.03308965522861982,2279.0,2279,4.5797378608524125e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))),ZScore(Mom($close,30)))))"
b05b8dc5b3514b4e95f2c5a8,phase3ax_capacity_refine_00216,30,amount|final_total_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1386880263707871,0.15374374624649878,0.044193376869627654,2279.0,2279,8.259212450172861e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))))"
6a2079f6860ba4f0a6fd00fb,phase3ax_capacity_refine_00319,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1384795039489163,0.14388503264817176,0.033319184983276844,2309.0,2309,5.865847172720133e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))),ZScore(Mom($close,30)))))"
f716276b3fcf594e152d1150,phase3ax_capacity_refine_00208,30,amount|final_total_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13819191288293708,0.15293133427905028,0.04575671265010905,2309.0,2309,8.053818655808428e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))))"
ad314276122cc281bbe7baaa,phase3ax_capacity_refine_00062,30,amount|final_float_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1380288190073195,0.15289183316404176,0.049594130874204057,2379.0,2379,0.00010622059599774266,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,20),Add(Abs(Mean($final_float_market_cap,20)),0.000001))))"
f4bce7d8a8d30bce11086a84,phase3ax_capacity_refine_00311,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13695361771532058,0.142714361662513,0.0322331953933435,2339.0,2339,6.186980441349663e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,60),Add(Abs(Mean($float_share,60)),0.000001))),ZScore(Mom($close,30)))))"
9b9e0bf07a5c84cb13c77df8,phase3ax_capacity_refine_00047,30,amount|final_float_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1364636693057434,0.15160148564775466,0.0506399039527726,2387.0,2387,0.00011725599048482556,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_float_market_cap,12)),0.000001))))"
f952f7f7dbb12d235dff223d,phase3ax_capacity_refine_00280,15,amount|float_share,sidecar_context_formula,ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1363461522411726,0.15174474967328275,0.04069879634879499,2388.0,2388,7.010872405604452e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Std($amount,12),Add(Abs(Mean($float_share,12)),0.000001))))"
1c692eec653702dec24ca196,phase3ax_capacity_refine_00305,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13613720117828576,0.14254054559871113,0.030497995268187833,2354.0,2354,5.7578420692916325e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,45),Add(Abs(Mean($float_share,45)),0.000001))),ZScore(Mom($close,30)))))"
375c8e6551c3f5d319057d2e,phase3ax_capacity_refine_00097,30,amount|close|final_float_market_cap,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13590733011053566,0.15156449586294965,0.03977574049620645,2279.0,2279,9.031791321073503e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001))),ZScore(Mom($close,30)))))"
7bcd631d0a22bfa03ce52eae,phase3ax_capacity_refine_00039,30,amount|final_float_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13583517480648802,0.15106893796520474,0.05108996348750368,2389.0,2389,0.00012896370920415805,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,10),Add(Abs(Mean($final_float_market_cap,10)),0.000001))))"
3decae7339c1df6bc07aa534,phase3ax_capacity_refine_00089,30,amount|close|final_float_market_cap,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1355216349571904,0.15015181958731946,0.0404637778584601,2309.0,2309,9.885645396846437e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_float_market_cap,90)),0.000001))),ZScore(Mom($close,30)))))"
31cd57dc499f03511631e884,phase3ax_capacity_refine_00299,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13506345806803072,0.14075175068632798,0.027140264352176976,2368.0,2368,5.2328735327156455e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,30),Add(Abs(Mean($float_share,30)),0.000001))),ZScore(Mom($close,30)))))"
3a4c4a7f64005103f7d1c9a4,phase3ax_capacity_refine_00095,15,amount|final_float_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13464580058577913,0.14996277528408197,0.03716014763912635,2280.0,2280,5.7917605736860906e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($final_float_market_cap,120)),0.000001))))"
e8d2649bece88cff89933076,phase3ax_capacity_refine_00081,30,amount|close|final_float_market_cap,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13461716559116035,0.14827735871445133,0.04035578077936011,2339.0,2339,0.00010779305869916474,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,60),Add(Abs(Mean($final_float_market_cap,60)),0.000001))),ZScore(Mom($close,30)))))"
a1e5113ea55e95b5052359be,phase3ax_capacity_refine_00254,30,amount|float_share,sidecar_context_formula,ax_inverse_capacity_flow_volatility,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13455263479621085,0.1513594051813636,0.04269065831446883,2396.0,2396,0.00010566453753086858,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Std($amount,3),Add(Abs(Mean($float_share,3)),0.000001))))"
8762cfbc8b62ffc1ad40536c,phase3ax_capacity_refine_00087,15,amount|final_float_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13452783218933476,0.1497468196115778,0.03842087844625484,2310.0,2310,5.776189327389877e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($final_float_market_cap,90)),0.000001))))"
2674e528b929fe7d150a6471,phase3ax_capacity_refine_00293,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13410527056418284,0.14005698592996596,0.028677683203774913,2378.0,2378,7.432174404319902e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,20),Add(Abs(Mean($float_share,20)),0.000001))),ZScore(Mom($close,20)))))"
b549f0fc98fa913764c2372a,phase3ax_capacity_refine_00075,30,amount|close|final_float_market_cap,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13371044932981765,0.14703005262978103,0.038729018618355024,2354.0,2354,0.00010505691239177486,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,45),Add(Abs(Mean($final_float_market_cap,45)),0.000001))),ZScore(Mom($close,30)))))"
365504b3baa3cacf91f1cb11,phase3ax_capacity_refine_00180,30,amount|final_total_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1336117918047502,0.14612156768906076,0.04964352165777944,2379.0,2379,0.00010106612170527857,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,20),Add(Abs(Mean($final_total_market_cap,20)),0.000001))))"
d7df98958b5f17ffae0afe44,phase3ax_capacity_refine_00325,5,amount|float_share,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13332333975281496,0.14361255167628476,0.02675331209263262,2280.0,2280,3.221164974969339e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))"
70982aef21372ba5e0c58247,phase3ax_capacity_refine_00317,5,amount|float_share,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.1332142453606447,0.14359922965584124,0.027017113272533245,2310.0,2310,3.041173100688613e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))"
4a78c4689677eb205f0ed0ec,phase3ax_capacity_refine_00287,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13268065456023842,0.1381992282976501,0.028692529216376564,2383.0,2383,7.97298040860643e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,15),Add(Abs(Mean($float_share,15)),0.000001))),ZScore(Mom($close,15)))))"
d3a0dd51b5ed420c53fe7425,phase3ax_capacity_refine_00281,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13257481898689658,0.13858246262071403,0.02871231305076841,2386.0,2386,9.455375558783938e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,12),Add(Abs(Mean($float_share,12)),0.000001))),ZScore(Mom($close,12)))))"
1f09f573592f647652277ce2,phase3ax_capacity_refine_00069,30,amount|close|final_float_market_cap,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13245049294352515,0.14511177027192723,0.035564350896099974,2368.0,2368,0.00010510742060508197,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,30),Add(Abs(Mean($final_float_market_cap,30)),0.000001))),ZScore(Mom($close,30)))))"
d61e88105914b2f5691df90b,phase3ax_capacity_refine_00024,30,amount|final_float_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13238641416295002,0.1476829225950142,0.05026597953137188,2394.0,2394,0.00016666156260359598,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,5),Add(Abs(Mean($final_float_market_cap,5)),0.000001))))"
1dc4ed6fa1a9a8b06eb0efde,phase3ax_capacity_refine_00165,30,amount|final_total_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13207680605770483,0.14491106818643876,0.05060211401582498,2387.0,2387,0.00011296160369897427,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,12),Add(Abs(Mean($final_total_market_cap,12)),0.000001))))"
169c8e1498c2b33121e186af,phase3ax_capacity_refine_00218,30,amount|close|final_total_market_cap,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13207073087996446,0.14591188911624006,0.03990905981367014,2279.0,2279,8.36656536621514e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,120),Add(Abs(Mean($final_total_market_cap,120)),0.000001))),ZScore(Mom($close,30)))))"
62c18dccfae437ab9d08ab7e,phase3ax_capacity_refine_00273,30,amount|close|float_share,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13194197439689875,0.13777808215634976,0.029405315843154967,2388.0,2388,0.00011073416173361852,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,10),Add(Abs(Mean($float_share,10)),0.000001))),ZScore(Mom($close,10)))))"
bd0b9c2ae923d6934c1eab1b,phase3ax_capacity_refine_00210,30,amount|close|final_total_market_cap,sidecar_context_formula,ax_capacity_residual_vs_price_momentum,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13165254701930676,0.1445417830268583,0.040425678500021524,2309.0,2309,8.401217006688773e-05,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(CSResidual(ZScore(Div(Mean($amount,90),Add(Abs(Mean($final_total_market_cap,90)),0.000001))),ZScore(Mom($close,30)))))"
221f627d3958b203bb528c90,phase3ax_capacity_refine_00157,30,amount|final_total_market_cap,sidecar_context_formula,ax_inverse_capacity_flow_level,phase3ax_capacity_flow_refinement,phase3ax_capacity_flow_refinement_pack_v1,True,False,16,16,0.13150515207907773,0.14447101404312487,0.05104826066490956,2389.0,2389,0.00012284488454146928,shard_00|shard_01|shard_02|shard_03|shard_04|shard_05|shard_06|shard_07|shard_08|shard_09|shard_10|shard_11|shard_12|shard_13|shard_14|shard_15,"Neg(CSRank(Div(Mean($amount,10),Add(Abs(Mean($final_total_market_cap,10)),0.000001))))"
