survivor_id,signal_cluster_id,source_lane,source_generator,factor_lane,primary_field_family,nearest_149_cluster,nearest_legacy_cluster_id,signal_corr_to_149,mean_top3_abs_corr_to_149,registry_signal_match_tier,is_new_vs_149,is_old_family_variant,turnover,cost_survive,strict_cost_adjusted_sortino,book_marginal_flag,book_marginal_flag_definition,deployable_cluster_member_count,expression,field_list,operator_list,formula_skeleton
phase3aa_event_1200_cn_research_v2_fundamental_risk_inverse_0031,cluster_011,cn_research_feature_layer_v2,cn_research_factor_pack_v2,fundamental_risk_inverse,fundamental,registry_047,phase3c_cluster_011,0.102343,0.092984,provisional_new_signal_space,True,False,0.064204,True,3.895127,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,Neg(CSRank($fund_debt_to_assets)),$fund_debt_to_assets,CSRank|Neg,Neg(CSRank($FIELD))
phase3aa_event_1190_cn_research_v2_fundamental_quality_0021,cluster_024,cn_research_feature_layer_v2,cn_research_factor_pack_v2,fundamental_quality,fundamental,registry_020,cluster_025,0.031658,0.031058,provisional_new_signal_space,True,False,0.117614,True,2.672103,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(Delta($fund_top1_holder_pct,20))",$fund_top1_holder_pct,CSRank|Delta,"CSRank(Delta($FIELD,N))"
phase3aa_event_1199_cn_research_v2_fundamental_quality_0030,cluster_028,cn_research_feature_layer_v2,cn_research_factor_pack_v2,fundamental_quality,fundamental,registry_040,cluster_054,0.088342,0.076188,provisional_new_signal_space,True,False,0.152841,True,1.389663,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(Delta($fund_float_share_ratio_cninfo,20))",$fund_float_share_ratio_cninfo,CSRank|Delta,"CSRank(Delta($FIELD,N))"
phase3aa_event_1202_cn_research_v2_fundamental_risk_inverse_0033,cluster_029,cn_research_feature_layer_v2,cn_research_factor_pack_v2,fundamental_risk_inverse,fundamental,registry_034,cluster_040,0.059199,0.053115,provisional_new_signal_space,True,False,0.136363,True,1.994263,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"Neg(CSRank(Delta($fund_debt_to_assets,20)))",$fund_debt_to_assets,CSRank|Delta|Neg,"Neg(CSRank(Delta($FIELD,N)))"
phase3aa_event_1205_cn_research_v2_fundamental_risk_inverse_0036,cluster_031,cn_research_feature_layer_v2,cn_research_factor_pack_v2,fundamental_risk_inverse,fundamental,registry_122,cluster_053,0.069401,0.064313,provisional_new_signal_space,True,False,0.167749,True,2.439269,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"Neg(CSRank(Delta($fund_goodwill_to_assets,20)))",$fund_goodwill_to_assets,CSRank|Delta|Neg,"Neg(CSRank(Delta($FIELD,N)))"
phase3aa_event_1209_cn_research_v2_fundamental_size_residual_0040,cluster_038,cn_research_feature_layer_v2,cn_research_factor_pack_v2,fundamental_size_residual,fundamental,registry_057,phase3c_cluster_030,0.052428,0.044315,provisional_new_signal_space,True,False,0.315258,True,1.182619,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(CSResidual(Log($fund_total_assets),Log($fund_total_assets)))",$fund_total_assets,CSRank|CSResidual|Log,"CSRank(CSResidual(Log($FIELD),Log($FIELD)))"
phase3aa_event_1212_cn_research_v2_fundamental_size_residual_0043,cluster_039,cn_research_feature_layer_v2,cn_research_factor_pack_v2,fundamental_size_residual,fundamental,registry_049,phase3c_cluster_014,0.070544,0.062905,provisional_new_signal_space,True,False,0.103977,True,0.245227,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(CSResidual(Log($fund_netcash_operate),Log($fund_total_assets)))",$fund_netcash_operate|$fund_total_assets,CSRank|CSResidual|Log,"CSRank(CSResidual(Log($FIELD),Log($FIELD)))"
phase3aa_event_0358_cn_underutil_v1_capacity_residual_activity_0124,cluster_070,cn_underutilized_field_feature_layer,cn_underutilized_field_factor_pack_v1,capacity_residual_activity,capacity,registry_147,cluster_147,0.835079,0.721371,known_or_duplicate_signal_cluster,False,True,0.050787,True,4.010704,False,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(CSResidual(ZScore(Mean($amount,20)),ZScore(Mean($final_total_market_cap,20))))",$amount|$final_total_market_cap,CSRank|CSResidual|Mean|ZScore,"CSRank(CSResidual(ZScore(Mean($FIELD,N)),ZScore(Mean($FIELD,N))))"
phase3aa_event_0288_cn_flow_liq_v1_fundamental_x_flow_0288,cluster_084,cn_flow_liquidity_feature_layer,cn_flow_liquidity_factor_pack_v1,fundamental_x_flow,flow_liquidity,registry_040,cluster_054,0.095402,0.082822,provisional_new_signal_space,True,False,0.220588,True,0.267397,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(Mul(ZScore($fund_cash_to_assets),ZScore(Div(Mean($turnover_ratio,5),Add(Abs(Mean($turnover_ratio,60)),0.000001)))))",$fund_cash_to_assets|$turnover_ratio,Abs|Add|CSRank|Div|Mean|Mul|ZScore,"CSRank(Mul(ZScore($FIELD),ZScore(Div(Mean($FIELD,N),Add(Abs(Mean($FIELD,N)),N)))))"
phase3aa_event_0468_cn_underutil_v1_fundamental_x_activity_0298,cluster_086,cn_underutilized_field_feature_layer,cn_underutilized_field_factor_pack_v1,fundamental_x_activity,flow_liquidity,registry_057,phase3c_cluster_030,0.052572,0.045825,provisional_new_signal_space,True,False,0.089773,True,0.374979,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(Mul(ZScore($fund_top10_holder_pct),ZScore(Div(Mean($amount,5),Add(Abs(Mean($amount,5)),0.000001)))))",$amount|$fund_top10_holder_pct,Abs|Add|CSRank|Div|Mean|Mul|ZScore,"CSRank(Mul(ZScore($FIELD),ZScore(Div(Mean($FIELD,N),Add(Abs(Mean($FIELD,N)),N)))))"
phase3aa_event_0439_cn_underutil_v1_fundamental_x_activity_0264,cluster_088,cn_underutilized_field_feature_layer,cn_underutilized_field_factor_pack_v1,fundamental_x_activity,flow_liquidity,registry_049,phase3c_cluster_014,0.081113,0.079012,provisional_new_signal_space,True,False,0.108978,True,0.914001,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(Mul(ZScore($fund_current_ratio),ZScore(Div(Mean($turnover_ratio,5),Add(Abs(Mean($turnover_ratio,5)),0.000001)))))",$fund_current_ratio|$turnover_ratio,Abs|Add|CSRank|Div|Mean|Mul|ZScore,"CSRank(Mul(ZScore($FIELD),ZScore(Div(Mean($FIELD,N),Add(Abs(Mean($FIELD,N)),N)))))"
phase3aa_event_0501_cn_underutil_v1_fundamental_x_activity_0333,cluster_089,cn_underutilized_field_feature_layer,cn_underutilized_field_factor_pack_v1,fundamental_x_activity,flow_liquidity,registry_020,cluster_025,0.061327,0.059359,provisional_new_signal_space,True,False,0.297727,True,1.395528,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"Neg(CSRank(Mul(ZScore($fund_inventory_to_assets),ZScore(Div(Mean($volume,5),Add(Abs(Mean($volume,20)),0.000001))))))",$fund_inventory_to_assets|$volume,Abs|Add|CSRank|Div|Mean|Mul|Neg|ZScore,"Neg(CSRank(Mul(ZScore($FIELD),ZScore(Div(Mean($FIELD,N),Add(Abs(Mean($FIELD,N)),N))))))"
phase3aa_event_0464_cn_underutil_v1_fundamental_x_activity_0294,cluster_090,cn_underutilized_field_feature_layer,cn_underutilized_field_factor_pack_v1,fundamental_x_activity,flow_liquidity,registry_113,cluster_034,0.038844,0.037061,provisional_new_signal_space,True,False,0.125682,True,5.429641,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"CSRank(Mul(ZScore($fund_top1_holder_pct),ZScore(Div(Mean($turnover_ratio,5),Add(Abs(Mean($turnover_ratio,5)),0.000001)))))",$fund_top1_holder_pct|$turnover_ratio,Abs|Add|CSRank|Div|Mean|Mul|ZScore,"CSRank(Mul(ZScore($FIELD),ZScore(Div(Mean($FIELD,N),Add(Abs(Mean($FIELD,N)),N)))))"
phase3aa_event_0294_cn_flow_liq_v1_fundamental_x_flow_0294,cluster_091,cn_flow_liquidity_feature_layer,cn_flow_liquidity_factor_pack_v1,fundamental_x_flow,flow_liquidity,registry_102,phase3d_cluster_052,0.071708,0.070296,provisional_new_signal_space,True,False,0.25,True,0.139265,True,provisional_new_vs_149 AND cost_survive AND strict_cost_adjusted_sortino>0; diagnostic only,1,"Neg(CSRank(Mul(ZScore($fund_debt_to_assets),ZScore(Div(Mean($turnover_ratio,5),Add(Abs(Mean($turnover_ratio,60)),0.000001))))))",$fund_debt_to_assets|$turnover_ratio,Abs|Add|CSRank|Div|Mean|Mul|Neg|ZScore,"Neg(CSRank(Mul(ZScore($FIELD),ZScore(Div(Mean($FIELD,N),Add(Abs(Mean($FIELD,N)),N))))))"
