source_registry,source_group,dataset,field_name,field_family,route,selector_allowed,pit_rule,priority,asset_status,integration_hint,panel_materialized,panel_aliases,factor_pack_referenced,factor_pack_aliases,factor_pack_names,selector_selected,selector_aliases,availability_executable_seen,availability_aliases,blocked_or_metadata,high_value_family,integration_status,recommended_repair_action,repair_priority_score
global_field_route,cn_local_minute_daily_silver_v1_20260531,hfq_daily_2026,industry,group_market_context,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,medium,registered,,True,ctx_hfq_industry|ctx_hfq_industry_x|ctx_hfq_industry_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.3
global_field_route,cn_local_minute_daily_silver_v1_20260531,hfq_daily_2026,is_marginable,leverage_flow,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,,True,ctx_hfq_is_marginable|ctx_hfq_is_marginable_x|ctx_hfq_is_marginable_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.4
global_field_route,cn_local_minute_daily_silver_v1_20260531,hfq_daily_2026,pct_chg,price_state,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,low,registered,,True,ctx_hfq_pct_chg|ctx_hfq_pct_chg_x|ctx_hfq_pct_chg_y|m1_pct_chg_first,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_local_minute_daily_silver_v1_20260531,hfq_daily_2026,volume_shares,flow_liquidity,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,,True,ctx_hfq_volume_shares|ctx_hfq_volume_shares_x|ctx_hfq_volume_shares_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.8
global_field_route,cn_local_minute_daily_silver_v1_20260531\stock_1min_2026_parquet_by_date,stock_1min_2026,pct_chg,price_state,stock_minute_feature,candidate_after_window_close,only use data from the observed minute window; later bars forbidden,very_high,registered,,True,ctx_hfq_pct_chg|ctx_hfq_pct_chg_x|ctx_hfq_pct_chg_y|m1_pct_chg_first,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.2
global_field_route,cn_local_minute_daily_silver_v1_20260531\stock_1min_2026_parquet_by_date,stock_1min_2026,pre_close,price_state,stock_minute_feature,candidate_after_window_close,only use data from the observed minute window; later bars forbidden,very_high,registered,,True,m1_pre_close,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.2
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_buy,ACCUM_AMOUNT,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,True,ctx_billboard_accum_amount,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.8
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_buy,CHANGE_RATE,price_state,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,low,registered,,True,ctx_billboard_change_rate,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_buy,CLOSE_PRICE,price_state,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,low,registered,,True,ctx_holder_close_price,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,ACCUM_AMOUNT,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,True,ctx_billboard_accum_amount,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.8
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BILLBOARD_BUY_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_billboard_buy_amt,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BILLBOARD_DEAL_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_billboard_deal_amt,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BILLBOARD_NET_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_billboard_net_amt|ctx_billboard_net_bs_amt,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BILLBOARD_SELL_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_billboard_sell_amt,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,BUY_RATIO,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_buy_ratio,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,CHANGE_RATE,price_state,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,low,registered,,True,ctx_billboard_change_rate,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,CLOSE_PRICE,price_state,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,low,registered,,True,ctx_holder_close_price,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,DEAL_AMOUNT_RATIO,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,True,ctx_billboard_deal_amount_ratio,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.8
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,DEAL_NET_RATIO,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_deal_net_ratio,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,FREE_MARKET_CAP,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,True,ctx_billboard_free_market_cap,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.6
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,NET_BS_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_billboard_net_amt|ctx_billboard_net_bs_amt,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,SELL_RATIO,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_sell_ratio,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,SUM_BUY_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_sum_buy_amt,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,SUM_SELL_AMT,disclosure_event_flow,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,medium,registered,,True,ctx_billboard_sum_sell_amt,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,9.1
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_details,TURNOVERRATE,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,True,ctx_billboard_turnoverrate,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.8
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_sell,ACCUM_AMOUNT,flow_liquidity,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,True,ctx_billboard_accum_amount,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.8
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_sell,CHANGE_RATE,price_state,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,low,registered,,True,ctx_billboard_change_rate,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,billboard_sell,CLOSE_PRICE,price_state,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,low,registered,,True,ctx_holder_close_price,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,holder_num_detail,CHANGE_SHARES,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,True,ctx_holder_change_shares,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.6
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,holder_num_detail,CLOSE_PRICE,price_state,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,low,registered,,True,ctx_holder_close_price,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,holder_num_latest,CHANGE_SHARES,capacity_size,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,high,registered,,True,ctx_holder_change_shares,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.6
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,holder_num_latest,CLOSE_PRICE,price_state,announcement_pit_feature,candidate_after_pit_contract,use notice/disclosure date plus conservative next-trading-day lag,low,registered,,True,ctx_holder_close_price,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,rzrq_margin_xsection,RZYEZB,leverage_flow,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,,True,ctx_rzrq_rzyezb,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,rzrq_margin_xsection,SPJ,leverage_flow,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,,True,ctx_rzrq_spj,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.4
global_field_route,cn_public_xsection_no_kline_silver_v1_20260530,rzrq_margin_xsection,ZDF,leverage_flow,lagged_daily_context_feature,candidate_or_regime_interaction,same-day daily summary forbidden for open/morning decisions; use lagged context,high,registered,,True,ctx_rzrq_zdf,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,10.4
global_field_route,cn_zzshare_moneyflow_probe_v1_20260602,movement_alerts_20260529,px_change_rate,price_state,probe_only_candidate_source,blocked_until_silver_panel,probe schema is not selector data; build silver/PIT panel first,blocked,registered,,True,ctx_billboard_change_rate,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_money,flow_liquidity,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,,True,evt_limit_fengdan_money_last_by_0930|evt_limit_fengdan_money_last_by_0935|evt_limit_fengdan_money_last_by_1000|evt_limit_fengdan_money_last_by_1130|evt_limit_fengdan_money_last_by_1430,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,11.8
global_field_route,cn_zzshare_uplimit_history_silver_v1_20260531,review_uplimit_reason,fengdan_rate,limit_event_sentiment,timestamped_event_feature,event_module_candidate_not_daily_after_open,same-day use is allowed only after event timestamp; daily after-open use needs lag1 materialization,very_high,registered,,True,evt_limit_fengdan_rate_last_by_0930|evt_limit_fengdan_rate_last_by_0935|evt_limit_fengdan_rate_last_by_1000|evt_limit_fengdan_rate_last_by_1130|evt_limit_fengdan_rate_last_by_1430,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,12.0
nonminute_system_integration,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\cash_flow_sheet_report_em\cash_flow_sheet_report_em.parquet,cash_flow_sheet_report_em,TOTAL_OPERATE_INFLOW,fundamental,announcement_pit_context,true_after_notice_date,NOTICE_DATE governs availability; REPORT_DATE alone is not enough,,registered,integrated_nonminute_pit_context_panel,True,ctx_fund_cf_total_operate_inflow,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\cash_flow_sheet_report_em\cash_flow_sheet_report_em.parquet,cash_flow_sheet_report_em,TOTAL_OPERATE_OUTFLOW,fundamental,announcement_pit_context,true_after_notice_date,NOTICE_DATE governs availability; REPORT_DATE alone is not enough,,registered,integrated_nonminute_pit_context_panel,True,ctx_fund_cf_total_operate_outflow,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\cash_flow_sheet_report_em\cash_flow_sheet_report_em.parquet,cash_flow_sheet_report_em,NETCASH_INVEST,fundamental,announcement_pit_context,true_after_notice_date,NOTICE_DATE governs availability; REPORT_DATE alone is not enough,,registered,integrated_nonminute_pit_context_panel,True,ctx_fund_cf_netcash_invest,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_fundamental_akshare_batch_v1_20260531\aggregated_v1\cash_flow_sheet_report_em\cash_flow_sheet_report_em.parquet,cash_flow_sheet_report_em,NETCASH_FINANCE,fundamental,announcement_pit_context,true_after_notice_date,NOTICE_DATE governs availability; REPORT_DATE alone is not enough,,registered,integrated_nonminute_pit_context_panel,True,ctx_fund_cf_netcash_finance,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,volume_shares,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_volume_shares|ctx_hfq_volume_shares_x|ctx_hfq_volume_shares_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,amount_yuan,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_amount_yuan|ctx_hfq_amount_yuan_x|ctx_hfq_amount_yuan_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,pct_chg,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_pct_chg|ctx_hfq_pct_chg_x|ctx_hfq_pct_chg_y|m1_pct_chg_first,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,float_shares,capacity_size,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_float_shares|ctx_hfq_float_shares_x|ctx_hfq_float_shares_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,ma5,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma5|ctx_hfq_ma5_x|ctx_hfq_ma5_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,ma10,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma10|ctx_hfq_ma10_x|ctx_hfq_ma10_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,ma20,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma20|ctx_hfq_ma20_x|ctx_hfq_ma20_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,ma60,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma60|ctx_hfq_ma60_x|ctx_hfq_ma60_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,ma120,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma120|ctx_hfq_ma120_x|ctx_hfq_ma120_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2024\part.parquet,year=2024,ma250,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma250|ctx_hfq_ma250_x|ctx_hfq_ma250_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,volume_shares,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_volume_shares|ctx_hfq_volume_shares_x|ctx_hfq_volume_shares_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,amount_yuan,flow_liquidity,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_amount_yuan|ctx_hfq_amount_yuan_x|ctx_hfq_amount_yuan_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.8
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,pct_chg,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_pct_chg|ctx_hfq_pct_chg_x|ctx_hfq_pct_chg_y|m1_pct_chg_first,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,float_shares,capacity_size,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_float_shares|ctx_hfq_float_shares_x|ctx_hfq_float_shares_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,8.6
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,ma5,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma5|ctx_hfq_ma5_x|ctx_hfq_ma5_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,ma10,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma10|ctx_hfq_ma10_x|ctx_hfq_ma10_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,ma20,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma20|ctx_hfq_ma20_x|ctx_hfq_ma20_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
nonminute_system_integration,cn_local_minute_daily_silver_v1_20260531\hfq_daily_2024_2025\year=2025\part.parquet,year=2025,ma60,price_state,lagged_daily_context,true_lagged_only,join on signal_date = prior trading day; same-day close/state fields forbidden for intraday decisions,,registered,integrated_minute_context_panel,True,ctx_hfq_ma60|ctx_hfq_ma60_x|ctx_hfq_ma60_y,False,,,False,,False,,False,True,panel_only,build_factor_pack_candidates_then_selector_canary,7.2
