candidate_id,expression,factor_lane,source_lane,source_generator,search_memory_key,expression_hash,parent_candidate_ids,parent_factor_lanes,field_list,note,fresh_search_intent,x0_r3_role
phase3ba_focused_minute_expansion_00080,"CSRank(CSResidual(ZScore(CSRank($m1_first5_amount)),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a819bef7f89829af2a1c3643,a819bef7f89829af2a1c3643,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00009,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first5_amount,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00081,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first5_amount)))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:479ad0335a2e8f2cf4b66711,479ad0335a2e8f2cf4b66711,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00010,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_amount,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00082,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first5_amount))))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:d25cee2cbac8cba32ad16c7e,d25cee2cbac8cba32ad16c7e,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00010,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_amount,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00083,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first5_amount)))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:c99a653db18514d0169088e3,c99a653db18514d0169088e3,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00010,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_amount,capacity-flow x opening-window interaction,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00084,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first5_amount)))))",ba_ax_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:3dd6ee56ba2af4aeaa5f8610,3dd6ee56ba2af4aeaa5f8610,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00010,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_amount,capacity-flow residualized against opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00085,"CSRank(CSResidual(ZScore(Neg(CSRank($m1_first5_amount))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:c4a688d7997b7fb3626fb295,c4a688d7997b7fb3626fb295,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00010,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_amount,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00086,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume))))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:6e5c06682c0d2e85c174c86b,6e5c06682c0d2e85c174c86b,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00096,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|float_share|m1_first15_range|volume,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00087,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume)))))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:09cfae2f2ce99a624a9e261a,09cfae2f2ce99a624a9e261a,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00096,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|float_share|m1_first15_range|volume,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00088,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume))))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:43144380e59fab18907ce25e,43144380e59fab18907ce25e,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00096,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|float_share|m1_first15_range|volume,capacity-flow x opening-window interaction,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00089,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume))))))",ba_ax_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:aa5a542d8488d520b2428c90,aa5a542d8488d520b2428c90,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00096,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|float_share|m1_first15_range|volume,capacity-flow residualized against opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00090,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($volume)))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:14514cd7633848d86d1d461c,14514cd7633848d86d1d461c,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00096,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|float_share|m1_first15_range|volume,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00091,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan))))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:63718c562595bd78542c64b7,63718c562595bd78542c64b7,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00141,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first30_range,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00092,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan)))))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:d42beda4a6b6dc605e35625e,d42beda4a6b6dc605e35625e,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00141,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first30_range,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00093,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan))))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:6f9969bff262f055ccb1c328,6f9969bff262f055ccb1c328,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00141,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first30_range,capacity-flow x opening-window interaction,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00094,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan))))))",ba_ax_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f21ac631d7b33a00e454caff,f21ac631d7b33a00e454caff,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00141,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first30_range,capacity-flow residualized against opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00095,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first30_range),ZScore($amount_yuan)))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:0f4e73c26fd5b7213f319506,0f4e73c26fd5b7213f319506,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00141,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first30_range,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00096,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a31b0db83480453d41d14a77,a31b0db83480453d41d14a77,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00011,ax_inverse_capacity_flow_level|azb_opening_range_ratio,amount|float_share|m1_first5_high|m1_first5_low|open,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00097,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:aff6a5954abaa24866669dac,aff6a5954abaa24866669dac,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00011,ax_inverse_capacity_flow_level|azb_opening_range_ratio,amount|float_share|m1_first5_high|m1_first5_low|open,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00098,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:4175524203ab78432892138c,4175524203ab78432892138c,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00011,ax_inverse_capacity_flow_level|azb_opening_range_ratio,amount|float_share|m1_first5_high|m1_first5_low|open,capacity-flow x opening-window interaction,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00099,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))",ba_ax_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:54b3702d1980e70e00cb8e73,54b3702d1980e70e00cb8e73,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00011,ax_inverse_capacity_flow_level|azb_opening_range_ratio,amount|float_share|m1_first5_high|m1_first5_low|open,capacity-flow residualized against opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00100,"CSRank(CSResidual(ZScore(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:7a17da0976309fa8cc9c5374,7a17da0976309fa8cc9c5374,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00011,ax_inverse_capacity_flow_level|azb_opening_range_ratio,amount|float_share|m1_first5_high|m1_first5_low|open,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00101,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:4305fbd02553eee892375d48,4305fbd02553eee892375d48,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00012,ax_inverse_capacity_flow_level|azb_opening_range_ratio_inverse,amount|float_share|m1_first5_high|m1_first5_low|open,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00102,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:0b43f79f397bdfaf883f338b,0b43f79f397bdfaf883f338b,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00012,ax_inverse_capacity_flow_level|azb_opening_range_ratio_inverse,amount|float_share|m1_first5_high|m1_first5_low|open,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00103,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:6a73089edd93ee9f138c9b67,6a73089edd93ee9f138c9b67,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00012,ax_inverse_capacity_flow_level|azb_opening_range_ratio_inverse,amount|float_share|m1_first5_high|m1_first5_low|open,capacity-flow x opening-window interaction,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00104,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001)))))))",ba_ax_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:b06c2a1bb4376e87636d33f9,b06c2a1bb4376e87636d33f9,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00012,ax_inverse_capacity_flow_level|azb_opening_range_ratio_inverse,amount|float_share|m1_first5_high|m1_first5_low|open,capacity-flow residualized against opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00105,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Sub($m1_first5_high,$m1_first5_low),Add(Abs($open),0.000001))))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:adfe0101e0423e1a62127f73,adfe0101e0423e1a62127f73,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00012,ax_inverse_capacity_flow_level|azb_opening_range_ratio_inverse,amount|float_share|m1_first5_high|m1_first5_low|open,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00106,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($amount_yuan))))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a689899f9fa7f50a1556925d,a689899f9fa7f50a1556925d,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00093,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first15_range,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00107,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($amount_yuan)))))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:fd1025dc8f3aaac4a4b9b66a,fd1025dc8f3aaac4a4b9b66a,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00093,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first15_range,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00108,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($amount_yuan))))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:b5bd68db706e0ca1a8f13645,b5bd68db706e0ca1a8f13645,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00093,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first15_range,capacity-flow x opening-window interaction,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00109,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($amount_yuan))))))",ba_ax_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:ec68e02a460b28bddca17a66,ec68e02a460b28bddca17a66,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00093,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first15_range,capacity-flow residualized against opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00110,"CSRank(CSResidual(ZScore(CSRank(CSResidual(ZScore($m1_first15_range),ZScore($amount_yuan)))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:123df1270f316acaa895eec6,123df1270f316acaa895eec6,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00093,ax_inverse_capacity_flow_level|azb_opening_flow_residual,amount|amount_yuan|float_share|m1_first15_range,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00111,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank($m1_first5_range))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:de12a9498369afbf02378224,de12a9498369afbf02378224,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00005,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first5_range,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00112,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank($m1_first5_range)))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f6834de5bf98b7ecd256928a,f6834de5bf98b7ecd256928a,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00005,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first5_range,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00113,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank($m1_first5_range))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:1b6cef4f990bcfd33dc03e7d,1b6cef4f990bcfd33dc03e7d,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00005,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first5_range,capacity-flow x opening-window interaction,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00114,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(CSRank($m1_first5_range))))",ba_ax_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:625afbff0c523c59db052bc9,625afbff0c523c59db052bc9,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00005,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first5_range,capacity-flow residualized against opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00115,"CSRank(CSResidual(ZScore(CSRank($m1_first5_range)),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f5c6506e7841ea75361d44dd,f5c6506e7841ea75361d44dd,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00005,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first5_range,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00116,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first5_range)))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f3b95e20034984b1a5ee8ec9,f3b95e20034984b1a5ee8ec9,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00006,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_range,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00117,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first5_range))))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:f7471f04b023e0583f870d1b,f7471f04b023e0583f870d1b,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00006,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_range,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00118,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first5_range)))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:9cad8c200ab8d8056ac893be,9cad8c200ab8d8056ac893be,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00006,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_range,capacity-flow x opening-window interaction,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00119,"CSRank(CSResidual(ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001))))),ZScore(Neg(CSRank($m1_first5_range)))))",ba_ax_resid_opening,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:ca65b190d2653fdbfa40fd13,ca65b190d2653fdbfa40fd13,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00006,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_range,capacity-flow residualized against opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00120,"CSRank(CSResidual(ZScore(Neg(CSRank($m1_first5_range))),ZScore(Neg(CSRank(Div(Mean($amount,120),Add(Abs(Mean($float_share,120)),0.000001)))))))",ba_opening_resid_ax,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a7f985a7b365b522df138064,a7f985a7b365b522df138064,phase3ax_capacity_refine_00325|phase3azb_opening_window_corrected_00006,ax_inverse_capacity_flow_level|azb_opening_inverse,amount|float_share|m1_first5_range,opening-window residualized against capacity-flow,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00121,"CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank($m1_first30_amount))))",ba_ax_azb_add,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:b8fbb6d3dc8777340d5c4d5b,b8fbb6d3dc8777340d5c4d5b,phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00105,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first30_amount,capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00122,"Neg(CSRank(Add(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank($m1_first30_amount)))))",ba_ax_azb_add_inverse,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:a533168cfc4bdaa0dcba812b,a533168cfc4bdaa0dcba812b,phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00105,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first30_amount,inverse capacity-flow plus opening-window,True,read_only_research_candidate
phase3ba_focused_minute_expansion_00123,"CSRank(Mul(ZScore(Neg(CSRank(Div(Mean($amount,90),Add(Abs(Mean($float_share,90)),0.000001))))),ZScore(CSRank($m1_first30_amount))))",ba_ax_azb_interaction,phase3ba_focused_minute_expansion,phase3ba_focused_minute_expansion_pack_v1,phase3ba:de112ebe5bf4c4639def1810,de112ebe5bf4c4639def1810,phase3ax_capacity_refine_00317|phase3azb_opening_window_corrected_00105,ax_inverse_capacity_flow_level|azb_opening_direct,amount|float_share|m1_first30_amount,capacity-flow x opening-window interaction,True,read_only_research_candidate
